"Region","Country","source","Data_status","Year","Month","season_nMonth","cases","cum_todate_cases_year","Predicted_total_seasonal_cases","Ave_season_monthly_cases","Ave_monthly_proportion","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion"
"Sub-Saharan Africa","Seychelles","WHO","Observed",2026,1,7,151,151,336,395,0.19,1365,0.47
"Sub-Saharan Africa","Seychelles","WHO","Observed",2026,2,8,29,180,336,437,0.14,1802,0.62
"Sub-Saharan Africa","Seychelles","WHO","Observed",2026,3,9,29,209,336,396,0.13,2198,0.75
"Sub-Saharan Africa","Seychelles","WHO","Observed",2026,4,10,22,231,336,273,0.09,2471,0.84
"Sub-Saharan Africa","Seychelles","WHO","Observed",2026,5,11,0,231,336,304,0.08,2775,0.92
"Sub-Saharan Africa","Seychelles","WHO","Observed",2026,6,12,12,243,336,271,0.08,3046,1
"Sub-Saharan Africa","Seychelles","WHO","Observed",2026,7,1,12,255,476,110,0.03,110,0.03
"Sub-Saharan Africa","Seychelles","Estimates","Unobserved",2026,8,2,11,266,476,120,0.03,230,0.06
"Sub-Saharan Africa","Seychelles",NA,"Unobserved",2026,9,3,NA,NA,476,141,0.04,371,0.09
"Sub-Saharan Africa","Seychelles",NA,"Unobserved",2026,10,4,NA,NA,476,196,0.05,567,0.14
"Sub-Saharan Africa","Seychelles",NA,"Unobserved",2026,11,5,NA,NA,476,269,0.07,836,0.21
"Sub-Saharan Africa","Seychelles",NA,"Unobserved",2026,12,6,NA,NA,476,134,0.07,970,0.28
"Caribbean","Turks And Caicos Islands","WHO","Observed",2025,1,9,0,0,0,32,0.16,185,0.71
"Caribbean","Turks And Caicos Islands","WHO","Observed",2025,2,10,0,0,0,28,0.14,213,0.85
"Caribbean","Turks And Caicos Islands","WHO","Observed",2025,3,11,0,0,0,22,0.11,235,0.96
"Caribbean","Turks And Caicos Islands","WHO","Observed",2025,4,12,0,0,0,9,0.04,244,1
"Caribbean","Turks And Caicos Islands","PAHO","Observed",2025,5,1,1,1,9,7,0.03,7,0.03
"Caribbean","Turks And Caicos Islands","WHO","Observed",2025,6,2,0,1,9,7,0.02,14,0.05
"Caribbean","Turks And Caicos Islands","WHO","Observed",2025,7,3,0,1,9,8,0.03,21,0.07
"Caribbean","Turks And Caicos Islands","WHO","Observed",2025,8,4,0,1,9,21,0.07,43,0.15
"Caribbean","Turks And Caicos Islands","WHO","Observed",2025,9,5,0,1,9,22,0.08,65,0.23
"Caribbean","Turks And Caicos Islands","WHO","Observed",2025,10,6,0,1,9,72,0.26,137,0.48
"Caribbean","Turks And Caicos Islands","WHO","Observed",2025,11,7,0,1,9,9,0.03,145,0.51
"Caribbean","Turks And Caicos Islands","Estimates","Unobserved",2025,12,8,0,1,9,8,0.03,154,0.54
"Caribbean","Turks And Caicos Islands","PAHO","Observed",2026,1,9,8,8,9,32,0.16,185,0.71
"Caribbean","Turks And Caicos Islands","WHO","Observed",2026,2,10,0,8,9,28,0.14,213,0.85
"Caribbean","Turks And Caicos Islands","WHO","Observed",2026,3,11,0,8,9,22,0.11,235,0.96
"Caribbean","Turks And Caicos Islands","Estimates","Unobserved",2026,4,12,0,8,9,9,0.04,244,1
"Caribbean","Turks And Caicos Islands","Estimates","Unobserved",2026,5,1,0,8,NA,7,0.03,7,0.03
"Caribbean","Turks And Caicos Islands","Estimates","Unobserved",2026,6,2,0,8,NA,7,0.02,14,0.05
"Caribbean","Turks And Caicos Islands","Estimates","Unobserved",2026,7,3,0,8,NA,8,0.03,21,0.07
"Caribbean","Turks And Caicos Islands","Estimates","Unobserved",2026,8,4,1,9,NA,21,0.07,43,0.15
"Caribbean","Turks And Caicos Islands",NA,"Unobserved",2026,9,5,NA,NA,NA,22,0.08,65,0.23
"Caribbean","Turks And Caicos Islands",NA,"Unobserved",2026,10,6,NA,NA,NA,72,0.26,137,0.48
"Caribbean","Turks And Caicos Islands",NA,"Unobserved",2026,11,7,NA,NA,NA,9,0.03,145,0.51
"Caribbean","Turks And Caicos Islands",NA,"Unobserved",2026,12,8,NA,NA,NA,8,0.03,154,0.54
"East & Southeast Asia","Thailand","SEARO","Observed",2025,1,12,4005,4005,4005,3500,0.05,84104,1
"East & Southeast Asia","Thailand","SEARO","Observed",2025,2,1,2269,6274,55338,2720,0.04,2720,0.04
"East & Southeast Asia","Thailand","SEARO","Observed",2025,3,2,2447,8721,55338,2920,0.04,5640,0.08
"East & Southeast Asia","Thailand","SEARO","Observed",2025,4,3,2271,10992,55338,3024,0.04,8664,0.11
"East & Southeast Asia","Thailand","SEARO","Observed",2025,5,4,4683,15675,55338,5658,0.07,14322,0.18
"East & Southeast Asia","Thailand","SEARO","Observed",2025,6,5,8697,24372,55338,10646,0.13,24968,0.31
"East & Southeast Asia","Thailand","SEARO","Observed",2025,7,6,10987,35359,55338,14275,0.16,39244,0.47
"East & Southeast Asia","Thailand","SEARO","Observed",2025,8,7,8610,43969,55338,13360,0.15,52604,0.63
"East & Southeast Asia","Thailand","SEARO","Observed",2025,9,8,4012,47981,55338,9531,0.11,62135,0.74
"East & Southeast Asia","Thailand","SEARO","Observed",2025,10,9,3814,51795,55338,7308,0.09,69442,0.82
"East & Southeast Asia","Thailand","SEARO","Observed",2025,11,10,3218,55013,55338,6892,0.08,76335,0.9
"East & Southeast Asia","Thailand","SEARO","Observed",2025,12,11,2427,57440,55338,4270,0.05,80604,0.95
"East & Southeast Asia","Thailand","SEARO","Observed",2026,1,12,1903,1903,55338,3500,0.05,84104,1
"East & Southeast Asia","Thailand","SEARO","Observed",2026,2,1,1288,3191,33637,2720,0.04,2720,0.04
"East & Southeast Asia","Thailand","SEARO","Observed",2026,3,2,1229,4420,33637,2920,0.04,5640,0.08
"East & Southeast Asia","Thailand","SEARO","Observed",2026,4,3,1661,6081,33637,3024,0.04,8664,0.11
"East & Southeast Asia","Thailand","SEARO","Observed",2026,5,4,1782,7863,33637,5658,0.07,14322,0.18
"East & Southeast Asia","Thailand","SEARO","Observed",2026,6,5,3992,11855,33637,10646,0.13,24968,0.31
"East & Southeast Asia","Thailand","SEARO","Observed",2026,7,6,6004,17859,33637,14275,0.16,39244,0.47
"East & Southeast Asia","Thailand","Estimates","Unobserved",2026,8,7,8472,26331,33637,13360,0.15,52604,0.63
"East & Southeast Asia","Thailand","SEARO","Unobserved",2026,9,8,NA,NA,33637,9531,0.11,62135,0.74
"East & Southeast Asia","Thailand","SEARO","Unobserved",2026,10,9,NA,NA,33637,7308,0.09,69442,0.82
"East & Southeast Asia","Thailand","SEARO","Unobserved",2026,11,10,NA,NA,33637,6892,0.08,76335,0.9
"East & Southeast Asia","Thailand","SEARO","Unobserved",2026,12,11,NA,NA,33637,4270,0.05,80604,0.95
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,1,5,130,130,970,197,0.15,302,0.26
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,2,6,189,319,970,263,0.24,565,0.51
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,3,7,192,511,970,251,0.22,816,0.73
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,4,8,131,642,970,159,0.13,975,0.85
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,5,9,111,753,970,101,0.07,1076,0.92
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,6,10,74,827,970,53,0.04,1129,0.95
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,7,11,85,912,970,38,0.03,1167,0.98
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,8,12,58,970,970,24,0.02,1191,1
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,9,1,51,1021,5364,14,0.01,14,0.01
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,10,2,99,1120,5364,22,0.02,36,0.04
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,11,3,111,1231,5364,19,0.02,55,0.06
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2025,12,4,279,1510,5364,50,0.05,106,0.11
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2026,1,5,1281,1281,5364,197,0.15,302,0.26
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2026,2,6,2105,3386,5364,263,0.24,565,0.51
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2026,3,7,780,4166,5364,251,0.22,816,0.73
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2026,4,8,203,4369,5364,159,0.13,975,0.85
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2026,5,9,126,4495,5364,101,0.07,1076,0.92
"East & Southeast Asia","Timor-Leste","SEARO","Observed",2026,6,10,84,4579,5364,53,0.04,1129,0.95
"East & Southeast Asia","Timor-Leste","Estimates","Unobserved",2026,7,11,150,4729,5364,38,0.03,1167,0.98
"East & Southeast Asia","Timor-Leste","Estimates","Unobserved",2026,8,12,95,4824,5364,24,0.02,1191,1
"East & Southeast Asia","Timor-Leste","SEARO","Unobserved",2026,9,1,NA,NA,NA,14,0.01,14,0.01
"East & Southeast Asia","Timor-Leste","SEARO","Unobserved",2026,10,2,NA,NA,NA,22,0.02,36,0.04
"East & Southeast Asia","Timor-Leste","SEARO","Unobserved",2026,11,3,NA,NA,NA,19,0.02,55,0.06
"East & Southeast Asia","Timor-Leste","SEARO","Unobserved",2026,12,4,NA,NA,NA,50,0.05,106,0.11
"Pacific Islands","Tonga","WHO","Observed",2025,1,9,0,0,1285,47,0.07,546,0.57
"Pacific Islands","Tonga","WHO","Observed",2025,2,10,249,249,1285,106,0.12,652,0.69
"Pacific Islands","Tonga","WHO","Observed",2025,3,11,603,852,1285,180,0.19,833,0.88
"Pacific Islands","Tonga","WHO","Observed",2025,4,12,433,1285,1285,128,0.12,961,1
"Pacific Islands","Tonga","WHO","Observed",2025,5,1,563,1848,1069,109,0.15,109,0.15
"Pacific Islands","Tonga","WHO","Observed",2025,6,2,207,2055,1069,67,0.12,176,0.27
"Pacific Islands","Tonga","WHO","Observed",2025,7,3,109,2164,1069,49,0.06,225,0.32
"Pacific Islands","Tonga","WHO","Observed",2025,8,4,11,2175,1069,30,0.03,256,0.35
"Pacific Islands","Tonga","WHO","Observed",2025,9,5,1,2176,1069,108,0.07,364,0.42
"Pacific Islands","Tonga","WHO","Observed",2025,10,6,7,2183,1069,107,0.06,471,0.48
"Pacific Islands","Tonga","WHO","Observed",2025,11,7,1,2184,1069,19,0.01,490,0.49
"Pacific Islands","Tonga","WHO","Observed",2025,12,8,0,2184,1069,9,0.01,499,0.5
"Pacific Islands","Tonga","WHO","Observed",2026,1,9,0,0,1069,47,0.07,546,0.57
"Pacific Islands","Tonga","WHO","Observed",2026,2,10,0,0,1069,106,0.12,652,0.69
"Pacific Islands","Tonga","WHO","Observed",2026,3,11,0,0,1069,180,0.19,833,0.88
"Pacific Islands","Tonga","WHO","Observed",2026,4,12,170,170,1069,128,0.12,961,1
"Pacific Islands","Tonga","WHO","Observed",2026,5,1,73,243,321,109,0.15,109,0.15
"Pacific Islands","Tonga","WHO","Observed",2026,6,2,23,266,321,67,0.12,176,0.27
"Pacific Islands","Tonga","WHO","Observed",2026,7,3,8,274,321,49,0.06,225,0.32
"Pacific Islands","Tonga","Estimates","Unobserved",2026,8,4,27,301,321,30,0.03,256,0.35
"Pacific Islands","Tonga",NA,"Unobserved",2026,9,5,NA,NA,321,108,0.07,364,0.42
"Pacific Islands","Tonga",NA,"Unobserved",2026,10,6,NA,NA,321,107,0.06,471,0.48
"Pacific Islands","Tonga",NA,"Unobserved",2026,11,7,NA,NA,321,19,0.01,490,0.49
"Pacific Islands","Tonga",NA,"Unobserved",2026,12,8,NA,NA,321,9,0.01,499,0.5
"Caribbean","Trinidad And Tobago","WHO","Observed",2025,1,10,0,0,0,91,0.19,881,0.94
"Caribbean","Trinidad And Tobago","WHO","Observed",2025,2,11,0,0,0,16,0.03,896,0.96
"Caribbean","Trinidad And Tobago","WHO","Observed",2025,3,12,0,0,0,10,0.04,906,1
"Caribbean","Trinidad And Tobago","WHO","Observed",2025,4,1,0,0,102,7,0,7,0
"Caribbean","Trinidad And Tobago","PAHO","Observed",2025,5,2,9,9,102,9,0.02,16,0.02
"Caribbean","Trinidad And Tobago","PAHO","Observed",2025,6,3,23,32,102,18,0.03,34,0.05
"Caribbean","Trinidad And Tobago","PAHO","Observed",2025,7,4,8,40,102,30,0.03,64,0.08
"Caribbean","Trinidad And Tobago","PAHO","Observed",2025,8,5,7,47,102,229,0.23,293,0.31
"Caribbean","Trinidad And Tobago","PAHO","Observed",2025,9,6,12,59,102,88,0.07,381,0.38
"Caribbean","Trinidad And Tobago","PAHO","Observed",2025,10,7,14,73,102,162,0.16,543,0.54
"Caribbean","Trinidad And Tobago","WHO","Observed",2025,11,8,0,73,102,190,0.16,733,0.7
"Caribbean","Trinidad And Tobago","WHO","Observed",2025,12,9,0,73,102,56,0.05,790,0.75
"Caribbean","Trinidad And Tobago","PAHO","Observed",2026,1,10,2,2,102,91,0.19,881,0.94
"Caribbean","Trinidad And Tobago","WHO","Observed",2026,2,11,0,2,102,16,0.03,896,0.96
"Caribbean","Trinidad And Tobago","PAHO","Observed",2026,3,12,27,29,102,10,0.04,906,1
"Caribbean","Trinidad And Tobago","PAHO","Observed",2026,4,1,14,43,377,7,0,7,0
"Caribbean","Trinidad And Tobago","WHO","Observed",2026,5,2,0,43,377,9,0.02,16,0.02
"Caribbean","Trinidad And Tobago","PAHO","Observed",2026,6,3,11,54,377,18,0.03,34,0.05
"Caribbean","Trinidad And Tobago","PAHO","Observed",2026,7,4,5,59,377,30,0.03,64,0.08
"Caribbean","Trinidad And Tobago","Estimates","Unobserved",2026,8,5,23,82,377,229,0.23,293,0.31
"Caribbean","Trinidad And Tobago",NA,"Unobserved",2026,9,6,NA,NA,377,88,0.07,381,0.38
"Caribbean","Trinidad And Tobago",NA,"Unobserved",2026,10,7,NA,NA,377,162,0.16,543,0.54
"Caribbean","Trinidad And Tobago",NA,"Unobserved",2026,11,8,NA,NA,377,190,0.16,733,0.7
"Caribbean","Trinidad And Tobago",NA,"Unobserved",2026,12,9,NA,NA,377,56,0.05,790,0.75
"Pacific Islands","Tuvalu","WHO","Observed",2025,1,10,0,0,0,14,0.18,213,0.93
"Pacific Islands","Tuvalu","WHO","Observed",2025,2,11,0,0,0,4,0.04,216,0.97
"Pacific Islands","Tuvalu","WHO","Observed",2025,3,12,0,0,0,3,0.03,219,1
"Pacific Islands","Tuvalu","WHO","Observed",2025,4,1,0,0,42,2,0.01,2,0.01
"Pacific Islands","Tuvalu","WHO","Observed",2025,5,2,0,0,42,3,0.01,5,0.02
"Pacific Islands","Tuvalu","WHO","Observed",2025,6,3,0,0,42,3,0.01,8,0.03
"Pacific Islands","Tuvalu","WHO","Observed",2025,7,4,0,0,42,42,0.15,50,0.17
"Pacific Islands","Tuvalu","WHO","Observed",2025,8,5,0,0,42,86,0.28,136,0.45
"Pacific Islands","Tuvalu","WHO","Observed",2025,9,6,26,26,42,34,0.21,171,0.66
"Pacific Islands","Tuvalu","WHO","Observed",2025,10,7,3,29,42,12,0.05,182,0.7
"Pacific Islands","Tuvalu","WHO","Observed",2025,11,8,1,30,42,9,0.03,191,0.73
"Pacific Islands","Tuvalu","WHO","Observed",2025,12,9,0,30,42,7,0.02,198,0.75
"Pacific Islands","Tuvalu","WHO","Observed",2026,1,10,12,12,42,14,0.18,213,0.93
"Pacific Islands","Tuvalu","WHO","Observed",2026,2,11,0,12,42,4,0.04,216,0.97
"Pacific Islands","Tuvalu","WHO","Observed",2026,3,12,0,12,42,3,0.03,219,1
"Pacific Islands","Tuvalu","WHO","Observed",2026,4,1,2,14,23,2,0.01,2,0.01
"Pacific Islands","Tuvalu","WHO","Observed",2026,5,2,2,16,23,3,0.01,5,0.02
"Pacific Islands","Tuvalu","WHO","Observed",2026,6,3,0,16,23,3,0.01,8,0.03
"Pacific Islands","Tuvalu","WHO","Observed",2026,7,4,0,16,23,42,0.15,50,0.17
"Pacific Islands","Tuvalu","Estimates","Unobserved",2026,8,5,12,28,23,86,0.28,136,0.45
"Pacific Islands","Tuvalu",NA,"Unobserved",2026,9,6,NA,NA,23,34,0.21,171,0.66
"Pacific Islands","Tuvalu",NA,"Unobserved",2026,10,7,NA,NA,23,12,0.05,182,0.7
"Pacific Islands","Tuvalu",NA,"Unobserved",2026,11,8,NA,NA,23,9,0.03,191,0.73
"Pacific Islands","Tuvalu",NA,"Unobserved",2026,12,9,NA,NA,23,7,0.02,198,0.75
"South America","Uruguay","WHO","Observed",2025,1,10,0,0,1,35,0.07,118,0.53
"South America","Uruguay","WHO","Observed",2025,2,11,0,0,1,230,0.27,347,0.8
"South America","Uruguay","PAHO","Observed",2025,3,12,1,1,1,140,0.2,487,1
"South America","Uruguay","PAHO","Observed",2025,4,1,1,2,6,40,0.22,40,0.22
"South America","Uruguay","PAHO","Observed",2025,5,2,4,6,6,7,0.04,46,0.26
"South America","Uruguay","WHO","Observed",2025,6,3,0,6,6,3,0.02,49,0.27
"South America","Uruguay","WHO","Observed",2025,7,4,0,6,6,3,0.02,52,0.29
"South America","Uruguay","WHO","Observed",2025,8,5,0,6,6,2,0.01,54,0.3
"South America","Uruguay","WHO","Observed",2025,9,6,0,6,6,2,0.01,56,0.31
"South America","Uruguay","WHO","Observed",2025,10,7,0,6,6,3,0.02,60,0.34
"South America","Uruguay","PAHO","Observed",2025,11,8,1,7,6,6,0.04,66,0.37
"South America","Uruguay","WHO","Observed",2025,12,9,0,7,6,16,0.09,82,0.46
"South America","Uruguay","WHO","Observed",2026,1,10,0,0,6,35,0.07,118,0.53
"South America","Uruguay","WHO","Observed",2026,2,11,0,0,6,230,0.27,347,0.8
"South America","Uruguay","WHO","Observed",2026,3,12,0,0,6,140,0.2,487,1
"South America","Uruguay","WHO","Observed",2026,4,1,0,0,0,40,0.22,40,0.22
"South America","Uruguay","WHO","Observed",2026,5,2,0,0,0,7,0.04,46,0.26
"South America","Uruguay","WHO","Observed",2026,6,3,0,0,0,3,0.02,49,0.27
"South America","Uruguay","WHO","Observed",2026,7,4,0,0,0,3,0.02,52,0.29
"South America","Uruguay","Estimates","Unobserved",2026,8,5,0,0,0,2,0.01,54,0.3
"South America","Uruguay",NA,"Unobserved",2026,9,6,NA,NA,0,2,0.01,56,0.31
"South America","Uruguay",NA,"Unobserved",2026,10,7,NA,NA,0,3,0.02,60,0.34
"South America","Uruguay",NA,"Unobserved",2026,11,8,NA,NA,0,6,0.04,66,0.37
"South America","Uruguay",NA,"Unobserved",2026,12,9,NA,NA,0,16,0.09,82,0.46
"North & Central America","United States Of America","PAHO","Observed",2025,1,11,78,78,143,31,0.05,724,0.94
"North & Central America","United States Of America","PAHO","Observed",2025,2,12,65,143,143,30,0.06,753,1
"North & Central America","United States Of America","PAHO","Observed",2025,3,1,71,214,1064,39,0.05,39,0.05
"North & Central America","United States Of America","PAHO","Observed",2025,4,2,62,276,1064,30,0.03,69,0.08
"North & Central America","United States Of America","PAHO","Observed",2025,5,3,46,322,1064,30,0.04,99,0.12
"North & Central America","United States Of America","PAHO","Observed",2025,6,4,79,401,1064,36,0.04,134,0.16
"North & Central America","United States Of America","PAHO","Observed",2025,7,5,79,480,1064,70,0.1,204,0.26
"North & Central America","United States Of America","PAHO","Observed",2025,8,6,120,600,1064,89,0.11,294,0.37
"North & Central America","United States Of America","PAHO","Observed",2025,9,7,213,813,1064,116,0.12,410,0.49
"North & Central America","United States Of America","PAHO","Observed",2025,10,8,133,946,1064,109,0.14,519,0.63
"North & Central America","United States Of America","PAHO","Observed",2025,11,9,132,1078,1064,88,0.12,607,0.75
"North & Central America","United States Of America","PAHO","Observed",2025,12,10,75,1153,1064,85,0.14,692,0.89
"North & Central America","United States Of America","PAHO","Observed",2026,1,11,27,27,1064,31,0.05,724,0.94
"North & Central America","United States Of America","PAHO","Observed",2026,2,12,27,54,1064,30,0.06,753,1
"North & Central America","United States Of America","PAHO","Observed",2026,3,1,37,91,631,39,0.05,39,0.05
"North & Central America","United States Of America","PAHO","Observed",2026,4,2,16,107,631,30,0.03,69,0.08
"North & Central America","United States Of America","PAHO","Observed",2026,5,3,22,129,631,30,0.04,99,0.12
"North & Central America","United States Of America","PAHO","Observed",2026,6,4,44,173,631,36,0.04,134,0.16
"North & Central America","United States Of America","PAHO","Observed",2026,7,5,49,222,631,70,0.1,204,0.26
"North & Central America","United States Of America","PAHO","Observed",2026,8,6,65,287,631,89,0.11,294,0.37
"North & Central America","United States Of America",NA,"Unobserved",2026,9,7,NA,NA,631,116,0.12,410,0.49
"North & Central America","United States Of America",NA,"Unobserved",2026,10,8,NA,NA,631,109,0.14,519,0.63
"North & Central America","United States Of America",NA,"Unobserved",2026,11,9,NA,NA,631,88,0.12,607,0.75
"North & Central America","United States Of America",NA,"Unobserved",2026,12,10,NA,NA,631,85,0.14,692,0.89
"Caribbean","Saint Vincent And The Grenadines","WHO","Observed",2025,1,10,0,0,2,59,0.2,269,0.88
"Caribbean","Saint Vincent And The Grenadines","PAHO","Observed",2025,2,11,2,2,2,22,0.07,291,0.95
"Caribbean","Saint Vincent And The Grenadines","WHO","Observed",2025,3,12,0,2,2,15,0.05,306,1
"Caribbean","Saint Vincent And The Grenadines","PAHO","Observed",2025,4,1,1,3,8,16,0.05,16,0.05
"Caribbean","Saint Vincent And The Grenadines","WHO","Observed",2025,5,2,0,3,8,22,0.07,37,0.12
"Caribbean","Saint Vincent And The Grenadines","PAHO","Observed",2025,6,3,2,5,8,23,0.07,60,0.19
"Caribbean","Saint Vincent And The Grenadines","WHO","Observed",2025,7,4,0,5,8,14,0.05,74,0.24
"Caribbean","Saint Vincent And The Grenadines","WHO","Observed",2025,8,5,0,5,8,19,0.06,92,0.3
"Caribbean","Saint Vincent And The Grenadines","WHO","Observed",2025,9,6,0,5,8,18,0.07,110,0.37
"Caribbean","Saint Vincent And The Grenadines","PAHO","Observed",2025,10,7,1,6,8,27,0.09,137,0.46
"Caribbean","Saint Vincent And The Grenadines","WHO","Observed",2025,11,8,0,6,8,23,0.07,160,0.53
"Caribbean","Saint Vincent And The Grenadines","PAHO","Observed",2025,12,9,2,8,8,50,0.16,210,0.69
"Caribbean","Saint Vincent And The Grenadines","PAHO","Observed",2026,1,10,1,1,8,59,0.2,269,0.88
"Caribbean","Saint Vincent And The Grenadines","PAHO","Observed",2026,2,11,1,2,8,22,0.07,291,0.95
"Caribbean","Saint Vincent And The Grenadines","WHO","Observed",2026,3,12,0,2,8,15,0.05,306,1
"Caribbean","Saint Vincent And The Grenadines","PAHO","Observed",2026,4,1,1,3,4,16,0.05,16,0.05
"Caribbean","Saint Vincent And The Grenadines","WHO","Observed",2026,5,2,0,3,4,22,0.07,37,0.12
"Caribbean","Saint Vincent And The Grenadines","WHO","Observed",2026,6,3,0,3,4,23,0.07,60,0.19
"Caribbean","Saint Vincent And The Grenadines","WHO","Observed",2026,7,4,0,3,4,14,0.05,74,0.24
"Caribbean","Saint Vincent And The Grenadines","Estimates","Unobserved",2026,8,5,0,3,4,19,0.06,92,0.3
"Caribbean","Saint Vincent And The Grenadines",NA,"Unobserved",2026,9,6,NA,NA,4,18,0.07,110,0.37
"Caribbean","Saint Vincent And The Grenadines",NA,"Unobserved",2026,10,7,NA,NA,4,27,0.09,137,0.46
"Caribbean","Saint Vincent And The Grenadines",NA,"Unobserved",2026,11,8,NA,NA,4,23,0.07,160,0.53
"Caribbean","Saint Vincent And The Grenadines",NA,"Unobserved",2026,12,9,NA,NA,4,50,0.16,210,0.69
"South America","Venezuela","PAHO","Observed",2025,1,10,6008,6008,15279,3986,0.13,27921,0.84
"South America","Venezuela","PAHO","Observed",2025,2,11,4840,10848,15279,2736,0.09,30657,0.93
"South America","Venezuela","PAHO","Observed",2025,3,12,4431,15279,15279,2024,0.07,32681,1
"South America","Venezuela","PAHO","Observed",2025,4,1,2355,17634,31393,1889,0.07,1889,0.07
"South America","Venezuela","PAHO","Observed",2025,5,2,3201,20835,31393,2556,0.09,4445,0.15
"South America","Venezuela","PAHO","Observed",2025,6,3,5379,26214,31393,2385,0.07,6830,0.22
"South America","Venezuela","PAHO","Observed",2025,7,4,3409,29623,31393,2472,0.08,9302,0.3
"South America","Venezuela","PAHO","Observed",2025,8,5,2914,32537,31393,2446,0.07,11748,0.37
"South America","Venezuela","PAHO","Observed",2025,9,6,2793,35330,31393,2763,0.08,14511,0.45
"South America","Venezuela","PAHO","Observed",2025,10,7,2154,37484,31393,3342,0.09,17853,0.55
"South America","Venezuela","PAHO","Observed",2025,11,8,2319,39803,31393,3287,0.09,21140,0.64
"South America","Venezuela","PAHO","Observed",2025,12,9,1697,41500,31393,2795,0.07,23935,0.71
"South America","Venezuela","PAHO","Observed",2026,1,10,2036,2036,31393,3986,0.13,27921,0.84
"South America","Venezuela","PAHO","Observed",2026,2,11,1657,3693,31393,2736,0.09,30657,0.93
"South America","Venezuela","PAHO","Observed",2026,3,12,1479,5172,31393,2024,0.07,32681,1
"South America","Venezuela","PAHO","Observed",2026,4,1,965,6137,13753,1889,0.07,1889,0.07
"South America","Venezuela","PAHO","Observed",2026,5,2,1041,7178,13753,2556,0.09,4445,0.15
"South America","Venezuela","PAHO","Observed",2026,6,3,1386,8564,13753,2385,0.07,6830,0.22
"South America","Venezuela","PAHO","Observed",2026,7,4,1384,9948,13753,2472,0.08,9302,0.3
"South America","Venezuela","PAHO","Observed",2026,8,5,339,10287,13753,2446,0.07,11748,0.37
"South America","Venezuela",NA,"Unobserved",2026,9,6,NA,NA,13753,2763,0.08,14511,0.45
"South America","Venezuela",NA,"Unobserved",2026,10,7,NA,NA,13753,3342,0.09,17853,0.55
"South America","Venezuela",NA,"Unobserved",2026,11,8,NA,NA,13753,3287,0.09,21140,0.64
"South America","Venezuela",NA,"Unobserved",2026,12,9,NA,NA,13753,2795,0.07,23935,0.71
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2025,1,10,11,11,21,18,0.17,150,0.83
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2025,2,11,4,15,21,9,0.08,159,0.91
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2025,3,12,6,21,21,10,0.09,169,1
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2025,4,1,4,25,35,6,0.03,6,0.03
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2025,5,2,1,26,35,16,0.08,22,0.11
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2025,6,3,1,27,35,7,0.03,29,0.13
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2025,7,4,1,28,35,10,0.05,39,0.18
"Caribbean","Virgin Islands (Uk)","WHO","Observed",2025,8,5,0,28,35,23,0.11,62,0.29
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2025,9,6,8,36,35,16,0.09,78,0.38
"Caribbean","Virgin Islands (Uk)","WHO","Observed",2025,10,7,7,43,35,28,0.14,106,0.52
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2025,11,8,10,53,35,15,0.08,121,0.6
"Caribbean","Virgin Islands (Uk)","Estimates","Unobserved",2025,12,9,1,54,35,11,0.06,132,0.66
"Caribbean","Virgin Islands (Uk)","WHO","Observed",2026,1,10,0,0,35,18,0.17,150,0.83
"Caribbean","Virgin Islands (Uk)","WHO","Observed",2026,2,11,0,0,35,9,0.08,159,0.91
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2026,3,12,3,3,35,10,0.09,169,1
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2026,4,1,8,11,90,6,0.03,6,0.03
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2026,5,2,4,15,90,16,0.08,22,0.11
"Caribbean","Virgin Islands (Uk)","WHO","Observed",2026,6,3,0,15,90,7,0.03,29,0.13
