window_type,origin_date,iso3,region,train_start,train_end,n_train_months,n_gap_in_window,n_targets_with_truth,eligible
expanding,2016-04-01,HND,North & Central America,2010-02-01,2016-04-01,75,0,6,TRUE
expanding,2016-04-01,MEX,North & Central America,2010-02-01,2016-04-01,75,0,6,TRUE
expanding,2016-04-01,NIC,North & Central America,2010-03-01,2016-04-01,74,0,6,TRUE
expanding,2016-04-01,PAN,North & Central America,2010-04-01,2016-04-01,73,0,6,TRUE
expanding,2016-04-01,SLV,North & Central America,2010-02-01,2016-04-01,75,0,6,TRUE
expanding,2016-04-01,USA,North & Central America,2010-03-01,2016-04-01,62,12,6,TRUE
expanding,2016-04-01,ABW,Caribbean,2010-07-01,2016-04-01,46,24,6,TRUE
expanding,2016-04-01,ATG,Caribbean,2015-04-01,2016-04-01,13,0,6,FALSE
expanding,2016-04-01,BES,Caribbean,2010-05-01,2016-04-01,36,0,0,FALSE
expanding,2016-04-01,BHS,Caribbean,2010-04-01,2016-04-01,37,36,6,TRUE
expanding,2016-04-01,BLM,Caribbean,2012-04-01,2016-04-01,49,0,6,TRUE
expanding,2016-04-01,BRB,Caribbean,2010-04-01,2016-04-01,73,0,6,TRUE
expanding,2016-04-01,CUB,Caribbean,2014-04-01,2016-04-01,25,0,6,FALSE
expanding,2016-04-01,CUW,Caribbean,2010-05-01,2016-04-01,48,0,0,FALSE
expanding,2016-04-01,CYM,Caribbean,2012-04-01,2016-04-01,49,0,6,TRUE
expanding,2016-04-01,DMA,Caribbean,2010-04-01,2016-04-01,61,12,6,TRUE
expanding,2016-04-01,DOM,Caribbean,2010-03-01,2016-04-01,74,0,6,TRUE
expanding,2016-04-01,GLP,Caribbean,2010-04-01,2016-04-01,73,0,6,TRUE
expanding,2016-04-01,GRD,Caribbean,2010-03-01,2016-04-01,62,12,6,TRUE
expanding,2016-04-01,HTI,Caribbean,2018-05-01,2016-04-01,0,0,0,FALSE
expanding,2016-04-01,JAM,Caribbean,2010-05-01,2016-04-01,72,0,6,TRUE
expanding,2016-04-01,KNA,Caribbean,2013-04-01,2016-04-01,25,12,6,FALSE
expanding,2016-04-01,LCA,Caribbean,2010-03-01,2016-04-01,62,12,6,TRUE
expanding,2016-04-01,MAF,Caribbean,2010-06-01,2016-04-01,71,0,6,TRUE
expanding,2016-04-01,MTQ,Caribbean,2010-05-01,2016-04-01,72,0,6,TRUE
expanding,2016-04-01,PRI,Caribbean,2010-04-01,2016-04-01,72,1,0,FALSE
expanding,2016-04-01,SXM,Caribbean,2010-04-01,2016-04-01,36,37,0,FALSE
expanding,2016-04-01,TCA,Caribbean,2013-05-01,2016-04-01,36,0,6,TRUE
expanding,2016-04-01,TTO,Caribbean,2010-04-01,2016-04-01,37,36,6,TRUE
expanding,2016-04-01,VCT,Caribbean,2010-04-01,2016-04-01,61,12,6,TRUE
expanding,2016-04-01,VGB,Caribbean,2010-04-01,2016-04-01,73,0,6,TRUE
expanding,2016-04-01,ARG,South America,2010-08-01,2016-04-01,69,0,6,TRUE
expanding,2016-04-01,BOL,South America,2010-08-01,2016-04-01,69,0,6,TRUE
expanding,2016-04-01,BRA,South America,2010-10-01,2016-04-01,67,0,6,TRUE
expanding,2016-04-01,CHL,South America,2012-04-01,2016-04-01,36,13,0,FALSE
expanding,2016-04-01,COL,South America,2010-02-01,2016-04-01,75,0,6,TRUE
expanding,2016-04-01,ECU,South America,2010-11-01,2016-04-01,66,0,6,TRUE
expanding,2016-04-01,GUF,South America,2010-10-01,2016-04-01,67,0,6,TRUE
expanding,2016-04-01,GUY,South America,2010-01-01,2016-04-01,76,0,6,TRUE
expanding,2016-04-01,PER,South America,2010-09-01,2016-04-01,68,0,6,TRUE
expanding,2016-04-01,PRY,South America,2010-07-01,2016-04-01,70,0,6,TRUE
expanding,2016-04-01,SUR,South America,2010-04-01,2016-04-01,36,37,0,FALSE
expanding,2016-04-01,URY,South America,2015-04-01,2016-04-01,12,1,0,FALSE
expanding,2016-04-01,VEN,South America,2010-04-01,2016-04-01,73,0,6,TRUE
expanding,2016-04-01,OMN,"Europe, Middle East & North Africa",2018-04-01,2016-04-01,0,0,0,FALSE
expanding,2016-04-01,SAU,"Europe, Middle East & North Africa",2010-10-01,2016-04-01,67,0,6,TRUE
expanding,2016-04-01,SDN,"Europe, Middle East & North Africa",2010-05-01,2016-04-01,48,24,0,FALSE
expanding,2016-04-01,YEM,"Europe, Middle East & North Africa",2015-04-01,2016-04-01,12,1,0,FALSE
expanding,2016-04-01,BFA,Sub-Saharan Africa,2015-05-01,2016-04-01,12,0,6,FALSE
expanding,2016-04-01,CIV,Sub-Saharan Africa,2022-02-01,2016-04-01,0,0,0,FALSE
expanding,2016-04-01,ERI,Sub-Saharan Africa,2010-07-01,2016-04-01,60,10,0,FALSE
expanding,2016-04-01,ETH,Sub-Saharan Africa,2013-05-01,2016-04-01,12,24,0,FALSE
expanding,2016-04-01,KEN,Sub-Saharan Africa,2013-03-01,2016-04-01,38,0,6,TRUE
expanding,2016-04-01,MRT,Sub-Saharan Africa,2017-05-01,2016-04-01,0,0,0,FALSE
expanding,2016-04-01,REU,Sub-Saharan Africa,2010-11-01,2016-04-01,30,36,6,FALSE
expanding,2016-04-01,SEN,Sub-Saharan Africa,2017-05-01,2016-04-01,0,0,0,FALSE
expanding,2016-04-01,SYC,Sub-Saharan Africa,2016-07-01,2016-04-01,0,0,4,FALSE
expanding,2016-04-01,AFG,South Asia,2021-03-01,2016-04-01,0,0,0,FALSE
expanding,2016-04-01,BGD,South Asia,2010-03-01,2016-04-01,74,0,6,TRUE
expanding,2016-04-01,BTN,South Asia,2010-03-01,2016-04-01,38,36,6,TRUE
expanding,2016-04-01,IND,South Asia,2010-04-01,2016-04-01,73,0,6,TRUE
expanding,2016-04-01,LKA,South Asia,2010-02-01,2016-04-01,75,0,6,TRUE
expanding,2016-04-01,MDV,South Asia,2010-02-01,2016-04-01,75,0,6,TRUE
expanding,2016-04-01,NPL,South Asia,2010-03-01,2016-04-01,74,0,6,TRUE
expanding,2016-04-01,PAK,South Asia,2010-03-01,2016-04-01,74,0,6,TRUE
expanding,2016-04-01,BRN,East & Southeast Asia,2010-05-01,2016-04-01,72,0,6,TRUE
expanding,2016-04-01,CHN,East & Southeast Asia,2010-03-01,2016-04-01,74,0,6,TRUE
expanding,2016-04-01,IDN,East & Southeast Asia,2010-10-01,2016-04-01,67,0,6,TRUE
expanding,2016-04-01,KHM,East & Southeast Asia,2010-02-01,2016-04-01,75,0,6,TRUE
expanding,2016-04-01,LAO,East & Southeast Asia,2010-02-01,2016-04-01,75,0,6,TRUE
expanding,2016-04-01,MMR,East & Southeast Asia,2010-02-01,2016-04-01,75,0,6,TRUE
expanding,2016-04-01,MYS,East & Southeast Asia,2010-02-01,2016-04-01,75,0,6,TRUE
expanding,2016-04-01,PHL,East & Southeast Asia,2010-04-01,2016-04-01,73,0,6,TRUE
expanding,2016-04-01,SGP,East & Southeast Asia,2010-02-01,2016-04-01,75,0,6,TRUE
expanding,2016-04-01,THA,East & Southeast Asia,2010-02-01,2016-04-01,75,0,6,TRUE
expanding,2016-04-01,TLS,East & Southeast Asia,2010-09-01,2016-04-01,68,0,6,TRUE
expanding,2016-04-01,TWN,East & Southeast Asia,2010-03-01,2016-04-01,72,2,0,FALSE
expanding,2016-04-01,VNM,East & Southeast Asia,2010-03-01,2016-04-01,74,0,6,TRUE
expanding,2016-04-01,AUS,Pacific Islands,2010-09-01,2016-04-01,68,0,6,TRUE
expanding,2016-04-01,COK,Pacific Islands,2014-01-01,2016-04-01,24,4,0,FALSE
expanding,2016-04-01,FJI,Pacific Islands,2010-11-01,2016-04-01,66,0,6,TRUE
expanding,2016-04-01,FSM,Pacific Islands,2016-04-01,2016-04-01,1,0,6,FALSE
expanding,2016-04-01,KIR,Pacific Islands,2011-04-01,2016-04-01,48,13,0,FALSE
expanding,2016-04-01,MHL,Pacific Islands,2011-06-01,2016-04-01,12,47,0,FALSE
expanding,2016-04-01,NCL,Pacific Islands,2011-09-01,2016-04-01,48,8,2,TRUE
expanding,2016-04-01,PLW,Pacific Islands,2010-04-01,2016-04-01,12,61,0,FALSE
expanding,2016-04-01,PYF,Pacific Islands,2010-05-01,2016-04-01,48,24,6,TRUE
expanding,2016-04-01,SLB,Pacific Islands,2013-04-01,2016-04-01,13,24,6,FALSE
expanding,2016-04-01,TON,Pacific Islands,2014-05-01,2016-04-01,12,12,0,FALSE
expanding,2016-04-01,TUV,Pacific Islands,2018-04-01,2016-04-01,0,0,0,FALSE
expanding,2016-04-01,VUT,Pacific Islands,2010-11-01,2016-04-01,12,54,0,FALSE
expanding,2016-04-01,WLF,Pacific Islands,2017-06-01,2016-04-01,0,0,0,FALSE
expanding,2016-04-01,WSM,Pacific Islands,2017-10-01,2016-04-01,0,0,0,FALSE
expanding,2016-05-01,BLZ,North & Central America,2010-03-01,2016-05-01,75,0,6,TRUE
expanding,2016-05-01,CRI,North & Central America,2010-03-01,2016-05-01,75,0,6,TRUE
expanding,2016-05-01,GTM,North & Central America,2010-02-01,2016-05-01,76,0,6,TRUE
expanding,2016-05-01,HND,North & Central America,2010-02-01,2016-05-01,76,0,6,TRUE
expanding,2016-05-01,MEX,North & Central America,2010-02-01,2016-05-01,76,0,6,TRUE
expanding,2016-05-01,NIC,North & Central America,2010-03-01,2016-05-01,75,0,6,TRUE
expanding,2016-05-01,PAN,North & Central America,2010-04-01,2016-05-01,74,0,6,TRUE
expanding,2016-05-01,SLV,North & Central America,2010-02-01,2016-05-01,76,0,6,TRUE
expanding,2016-05-01,USA,North & Central America,2010-03-01,2016-05-01,63,12,6,TRUE
expanding,2016-05-01,ABW,Caribbean,2010-07-01,2016-05-01,47,24,6,TRUE
expanding,2016-05-01,ATG,Caribbean,2015-04-01,2016-05-01,14,0,6,FALSE
expanding,2016-05-01,BES,Caribbean,2010-05-01,2016-05-01,36,0,0,FALSE
expanding,2016-05-01,BHS,Caribbean,2010-04-01,2016-05-01,38,36,6,TRUE
expanding,2016-05-01,BLM,Caribbean,2012-04-01,2016-05-01,50,0,6,TRUE
expanding,2016-05-01,BRB,Caribbean,2010-04-01,2016-05-01,74,0,6,TRUE
expanding,2016-05-01,CUB,Caribbean,2014-04-01,2016-05-01,26,0,6,FALSE
expanding,2016-05-01,CUW,Caribbean,2010-05-01,2016-05-01,48,0,0,FALSE
expanding,2016-05-01,CYM,Caribbean,2012-04-01,2016-05-01,50,0,6,TRUE
expanding,2016-05-01,DMA,Caribbean,2010-04-01,2016-05-01,62,12,6,TRUE
expanding,2016-05-01,DOM,Caribbean,2010-03-01,2016-05-01,75,0,6,TRUE
expanding,2016-05-01,GLP,Caribbean,2010-04-01,2016-05-01,74,0,6,TRUE
expanding,2016-05-01,GRD,Caribbean,2010-03-01,2016-05-01,63,12,6,TRUE
expanding,2016-05-01,HTI,Caribbean,2018-05-01,2016-05-01,0,0,0,FALSE
expanding,2016-05-01,JAM,Caribbean,2010-05-01,2016-05-01,73,0,6,TRUE
expanding,2016-05-01,KNA,Caribbean,2013-04-01,2016-05-01,26,12,6,FALSE
expanding,2016-05-01,LCA,Caribbean,2010-03-01,2016-05-01,63,12,6,TRUE
expanding,2016-05-01,MAF,Caribbean,2010-06-01,2016-05-01,72,0,6,TRUE
expanding,2016-05-01,MTQ,Caribbean,2010-05-01,2016-05-01,73,0,6,TRUE
expanding,2016-05-01,PRI,Caribbean,2010-04-01,2016-05-01,72,2,0,FALSE
expanding,2016-05-01,SXM,Caribbean,2010-04-01,2016-05-01,36,38,0,FALSE
expanding,2016-05-01,TCA,Caribbean,2013-05-01,2016-05-01,37,0,6,TRUE
expanding,2016-05-01,TTO,Caribbean,2010-04-01,2016-05-01,38,36,6,TRUE
expanding,2016-05-01,VCT,Caribbean,2010-04-01,2016-05-01,62,12,6,TRUE
expanding,2016-05-01,VGB,Caribbean,2010-04-01,2016-05-01,74,0,6,TRUE
expanding,2016-05-01,ARG,South America,2010-08-01,2016-05-01,70,0,6,TRUE
expanding,2016-05-01,BOL,South America,2010-08-01,2016-05-01,70,0,6,TRUE
expanding,2016-05-01,BRA,South America,2010-10-01,2016-05-01,68,0,6,TRUE
expanding,2016-05-01,CHL,South America,2012-04-01,2016-05-01,36,14,0,FALSE
expanding,2016-05-01,COL,South America,2010-02-01,2016-05-01,76,0,6,TRUE
expanding,2016-05-01,ECU,South America,2010-11-01,2016-05-01,67,0,6,TRUE
expanding,2016-05-01,GUF,South America,2010-10-01,2016-05-01,68,0,6,TRUE
expanding,2016-05-01,GUY,South America,2010-01-01,2016-05-01,77,0,6,TRUE
expanding,2016-05-01,PER,South America,2010-09-01,2016-05-01,69,0,6,TRUE
expanding,2016-05-01,PRY,South America,2010-07-01,2016-05-01,71,0,6,TRUE
expanding,2016-05-01,SUR,South America,2010-04-01,2016-05-01,36,38,0,FALSE
expanding,2016-05-01,URY,South America,2015-04-01,2016-05-01,12,2,0,FALSE
expanding,2016-05-01,VEN,South America,2010-04-01,2016-05-01,74,0,6,TRUE
expanding,2016-05-01,OMN,"Europe, Middle East & North Africa",2018-04-01,2016-05-01,0,0,0,FALSE
expanding,2016-05-01,SAU,"Europe, Middle East & North Africa",2010-10-01,2016-05-01,68,0,6,TRUE
expanding,2016-05-01,SDN,"Europe, Middle East & North Africa",2010-05-01,2016-05-01,48,25,0,FALSE
expanding,2016-05-01,YEM,"Europe, Middle East & North Africa",2015-04-01,2016-05-01,12,2,0,FALSE
expanding,2016-05-01,BFA,Sub-Saharan Africa,2015-05-01,2016-05-01,13,0,6,FALSE
expanding,2016-05-01,CIV,Sub-Saharan Africa,2022-02-01,2016-05-01,0,0,0,FALSE
expanding,2016-05-01,ERI,Sub-Saharan Africa,2010-07-01,2016-05-01,60,11,0,FALSE
expanding,2016-05-01,ETH,Sub-Saharan Africa,2013-05-01,2016-05-01,12,25,0,FALSE
expanding,2016-05-01,KEN,Sub-Saharan Africa,2013-03-01,2016-05-01,39,0,6,TRUE
expanding,2016-05-01,MRT,Sub-Saharan Africa,2017-05-01,2016-05-01,0,0,0,FALSE
expanding,2016-05-01,REU,Sub-Saharan Africa,2010-11-01,2016-05-01,31,36,6,FALSE
expanding,2016-05-01,SEN,Sub-Saharan Africa,2017-05-01,2016-05-01,0,0,0,FALSE
expanding,2016-05-01,SYC,Sub-Saharan Africa,2016-07-01,2016-05-01,0,0,5,FALSE
expanding,2016-05-01,AFG,South Asia,2021-03-01,2016-05-01,0,0,0,FALSE
expanding,2016-05-01,BGD,South Asia,2010-03-01,2016-05-01,75,0,6,TRUE
expanding,2016-05-01,BTN,South Asia,2010-03-01,2016-05-01,39,36,6,TRUE
expanding,2016-05-01,IND,South Asia,2010-04-01,2016-05-01,74,0,6,TRUE
expanding,2016-05-01,LKA,South Asia,2010-02-01,2016-05-01,76,0,6,TRUE
expanding,2016-05-01,MDV,South Asia,2010-02-01,2016-05-01,76,0,6,TRUE
expanding,2016-05-01,NPL,South Asia,2010-03-01,2016-05-01,75,0,6,TRUE
expanding,2016-05-01,PAK,South Asia,2010-03-01,2016-05-01,75,0,6,TRUE
expanding,2016-05-01,BRN,East & Southeast Asia,2010-05-01,2016-05-01,73,0,6,TRUE
expanding,2016-05-01,CHN,East & Southeast Asia,2010-03-01,2016-05-01,75,0,6,TRUE
expanding,2016-05-01,IDN,East & Southeast Asia,2010-10-01,2016-05-01,68,0,6,TRUE
expanding,2016-05-01,KHM,East & Southeast Asia,2010-02-01,2016-05-01,76,0,6,TRUE
expanding,2016-05-01,LAO,East & Southeast Asia,2010-02-01,2016-05-01,76,0,6,TRUE
expanding,2016-05-01,MMR,East & Southeast Asia,2010-02-01,2016-05-01,76,0,6,TRUE
expanding,2016-05-01,MYS,East & Southeast Asia,2010-02-01,2016-05-01,76,0,6,TRUE
expanding,2016-05-01,PHL,East & Southeast Asia,2010-04-01,2016-05-01,74,0,6,TRUE
expanding,2016-05-01,SGP,East & Southeast Asia,2010-02-01,2016-05-01,76,0,6,TRUE
expanding,2016-05-01,THA,East & Southeast Asia,2010-02-01,2016-05-01,76,0,6,TRUE
expanding,2016-05-01,TLS,East & Southeast Asia,2010-09-01,2016-05-01,69,0,6,TRUE
expanding,2016-05-01,TWN,East & Southeast Asia,2010-03-01,2016-05-01,72,3,0,FALSE
expanding,2016-05-01,VNM,East & Southeast Asia,2010-03-01,2016-05-01,75,0,6,TRUE
expanding,2016-05-01,AUS,Pacific Islands,2010-09-01,2016-05-01,69,0,6,TRUE
expanding,2016-05-01,COK,Pacific Islands,2014-01-01,2016-05-01,24,5,0,FALSE
expanding,2016-05-01,FJI,Pacific Islands,2010-11-01,2016-05-01,67,0,6,TRUE
expanding,2016-05-01,FSM,Pacific Islands,2016-04-01,2016-05-01,2,0,6,FALSE
expanding,2016-05-01,KIR,Pacific Islands,2011-04-01,2016-05-01,48,14,0,FALSE
expanding,2016-05-01,MHL,Pacific Islands,2011-06-01,2016-05-01,12,48,0,FALSE
expanding,2016-05-01,NCL,Pacific Islands,2011-09-01,2016-05-01,48,9,3,TRUE
expanding,2016-05-01,PLW,Pacific Islands,2010-04-01,2016-05-01,12,62,0,FALSE
expanding,2016-05-01,PYF,Pacific Islands,2010-05-01,2016-05-01,49,24,6,TRUE
expanding,2016-05-01,SLB,Pacific Islands,2013-04-01,2016-05-01,14,24,6,FALSE
expanding,2016-05-01,TON,Pacific Islands,2014-05-01,2016-05-01,12,13,0,FALSE
expanding,2016-05-01,TUV,Pacific Islands,2018-04-01,2016-05-01,0,0,0,FALSE
expanding,2016-05-01,VUT,Pacific Islands,2010-11-01,2016-05-01,12,55,0,FALSE
expanding,2016-05-01,WLF,Pacific Islands,2017-06-01,2016-05-01,0,0,0,FALSE
expanding,2016-05-01,WSM,Pacific Islands,2017-10-01,2016-05-01,0,0,0,FALSE
expanding,2016-06-01,BLZ,North & Central America,2010-03-01,2016-06-01,76,0,6,TRUE
expanding,2016-06-01,CRI,North & Central America,2010-03-01,2016-06-01,76,0,6,TRUE
expanding,2016-06-01,GTM,North & Central America,2010-02-01,2016-06-01,77,0,6,TRUE
expanding,2016-06-01,HND,North & Central America,2010-02-01,2016-06-01,77,0,6,TRUE
expanding,2016-06-01,MEX,North & Central America,2010-02-01,2016-06-01,77,0,6,TRUE
expanding,2016-06-01,NIC,North & Central America,2010-03-01,2016-06-01,76,0,6,TRUE
expanding,2016-06-01,PAN,North & Central America,2010-04-01,2016-06-01,75,0,6,TRUE
expanding,2016-06-01,SLV,North & Central America,2010-02-01,2016-06-01,77,0,6,TRUE
expanding,2016-06-01,USA,North & Central America,2010-03-01,2016-06-01,64,12,6,TRUE
expanding,2016-06-01,ABW,Caribbean,2010-07-01,2016-06-01,48,24,6,TRUE
expanding,2016-06-01,ATG,Caribbean,2015-04-01,2016-06-01,15,0,6,FALSE
expanding,2016-06-01,BES,Caribbean,2010-05-01,2016-06-01,36,0,0,FALSE
expanding,2016-06-01,BHS,Caribbean,2010-04-01,2016-06-01,39,36,6,TRUE
expanding,2016-06-01,BLM,Caribbean,2012-04-01,2016-06-01,51,0,6,TRUE
expanding,2016-06-01,BRB,Caribbean,2010-04-01,2016-06-01,75,0,6,TRUE
expanding,2016-06-01,CUB,Caribbean,2014-04-01,2016-06-01,27,0,6,FALSE
expanding,2016-06-01,CUW,Caribbean,2010-05-01,2016-06-01,48,0,0,FALSE
expanding,2016-06-01,CYM,Caribbean,2012-04-01,2016-06-01,51,0,6,TRUE
expanding,2016-06-01,DMA,Caribbean,2010-04-01,2016-06-01,63,12,6,TRUE
expanding,2016-06-01,DOM,Caribbean,2010-03-01,2016-06-01,76,0,6,TRUE
expanding,2016-06-01,GLP,Caribbean,2010-04-01,2016-06-01,75,0,6,TRUE
expanding,2016-06-01,GRD,Caribbean,2010-03-01,2016-06-01,64,12,6,TRUE
expanding,2016-06-01,HTI,Caribbean,2018-05-01,2016-06-01,0,0,0,FALSE
expanding,2016-06-01,JAM,Caribbean,2010-05-01,2016-06-01,74,0,6,TRUE
expanding,2016-06-01,KNA,Caribbean,2013-04-01,2016-06-01,27,12,6,FALSE
expanding,2016-06-01,LCA,Caribbean,2010-03-01,2016-06-01,64,12,6,TRUE
expanding,2016-06-01,MAF,Caribbean,2010-06-01,2016-06-01,73,0,6,TRUE
expanding,2016-06-01,MTQ,Caribbean,2010-05-01,2016-06-01,74,0,6,TRUE
expanding,2016-06-01,PRI,Caribbean,2010-04-01,2016-06-01,72,3,0,FALSE
expanding,2016-06-01,SXM,Caribbean,2010-04-01,2016-06-01,36,39,0,FALSE
expanding,2016-06-01,TCA,Caribbean,2013-05-01,2016-06-01,38,0,6,TRUE
expanding,2016-06-01,TTO,Caribbean,2010-04-01,2016-06-01,39,36,6,TRUE
expanding,2016-06-01,VCT,Caribbean,2010-04-01,2016-06-01,63,12,6,TRUE
expanding,2016-06-01,VGB,Caribbean,2010-04-01,2016-06-01,75,0,6,TRUE
expanding,2016-06-01,ARG,South America,2010-08-01,2016-06-01,71,0,6,TRUE
expanding,2016-06-01,BOL,South America,2010-08-01,2016-06-01,71,0,6,TRUE
expanding,2016-06-01,BRA,South America,2010-10-01,2016-06-01,69,0,6,TRUE
expanding,2016-06-01,CHL,South America,2012-04-01,2016-06-01,36,15,0,FALSE
expanding,2016-06-01,COL,South America,2010-02-01,2016-06-01,77,0,6,TRUE
expanding,2016-06-01,ECU,South America,2010-11-01,2016-06-01,68,0,6,TRUE
expanding,2016-06-01,GUF,South America,2010-10-01,2016-06-01,69,0,6,TRUE
expanding,2016-06-01,GUY,South America,2010-01-01,2016-06-01,78,0,6,TRUE
expanding,2016-06-01,PER,South America,2010-09-01,2016-06-01,70,0,6,TRUE
expanding,2016-06-01,PRY,South America,2010-07-01,2016-06-01,72,0,6,TRUE
expanding,2016-06-01,SUR,South America,2010-04-01,2016-06-01,36,39,0,FALSE
expanding,2016-06-01,URY,South America,2015-04-01,2016-06-01,12,3,0,FALSE
expanding,2016-06-01,VEN,South America,2010-04-01,2016-06-01,75,0,6,TRUE
expanding,2016-06-01,OMN,"Europe, Middle East & North Africa",2018-04-01,2016-06-01,0,0,0,FALSE
expanding,2016-06-01,SAU,"Europe, Middle East & North Africa",2010-10-01,2016-06-01,69,0,6,TRUE
expanding,2016-06-01,SDN,"Europe, Middle East & North Africa",2010-05-01,2016-06-01,48,26,0,FALSE
expanding,2016-06-01,YEM,"Europe, Middle East & North Africa",2015-04-01,2016-06-01,12,3,0,FALSE
expanding,2016-06-01,BFA,Sub-Saharan Africa,2015-05-01,2016-06-01,14,0,6,FALSE
expanding,2016-06-01,CIV,Sub-Saharan Africa,2022-02-01,2016-06-01,0,0,0,FALSE
expanding,2016-06-01,ERI,Sub-Saharan Africa,2010-07-01,2016-06-01,60,12,0,FALSE
expanding,2016-06-01,ETH,Sub-Saharan Africa,2013-05-01,2016-06-01,12,26,0,FALSE
expanding,2016-06-01,KEN,Sub-Saharan Africa,2013-03-01,2016-06-01,40,0,6,TRUE
expanding,2016-06-01,MRT,Sub-Saharan Africa,2017-05-01,2016-06-01,0,0,0,FALSE
expanding,2016-06-01,REU,Sub-Saharan Africa,2010-11-01,2016-06-01,32,36,6,FALSE
expanding,2016-06-01,SEN,Sub-Saharan Africa,2017-05-01,2016-06-01,0,0,0,FALSE
expanding,2016-06-01,SYC,Sub-Saharan Africa,2016-07-01,2016-06-01,0,0,6,FALSE
expanding,2016-06-01,AFG,South Asia,2021-03-01,2016-06-01,0,0,0,FALSE
expanding,2016-06-01,BGD,South Asia,2010-03-01,2016-06-01,76,0,6,TRUE
expanding,2016-06-01,BTN,South Asia,2010-03-01,2016-06-01,40,36,6,TRUE
expanding,2016-06-01,IND,South Asia,2010-04-01,2016-06-01,75,0,6,TRUE
expanding,2016-06-01,LKA,South Asia,2010-02-01,2016-06-01,77,0,6,TRUE
expanding,2016-06-01,MDV,South Asia,2010-02-01,2016-06-01,77,0,6,TRUE
expanding,2016-06-01,NPL,South Asia,2010-03-01,2016-06-01,76,0,6,TRUE
expanding,2016-06-01,PAK,South Asia,2010-03-01,2016-06-01,76,0,6,TRUE
expanding,2016-06-01,BRN,East & Southeast Asia,2010-05-01,2016-06-01,74,0,6,TRUE
expanding,2016-06-01,CHN,East & Southeast Asia,2010-03-01,2016-06-01,76,0,6,TRUE
expanding,2016-06-01,IDN,East & Southeast Asia,2010-10-01,2016-06-01,69,0,6,TRUE
expanding,2016-06-01,KHM,East & Southeast Asia,2010-02-01,2016-06-01,77,0,6,TRUE
expanding,2016-06-01,LAO,East & Southeast Asia,2010-02-01,2016-06-01,77,0,6,TRUE
expanding,2016-06-01,MMR,East & Southeast Asia,2010-02-01,2016-06-01,77,0,6,TRUE
expanding,2016-06-01,MYS,East & Southeast Asia,2010-02-01,2016-06-01,77,0,6,TRUE
expanding,2016-06-01,PHL,East & Southeast Asia,2010-04-01,2016-06-01,75,0,6,TRUE
expanding,2016-06-01,SGP,East & Southeast Asia,2010-02-01,2016-06-01,77,0,6,TRUE
expanding,2016-06-01,THA,East & Southeast Asia,2010-02-01,2016-06-01,77,0,6,TRUE
expanding,2016-06-01,TLS,East & Southeast Asia,2010-09-01,2016-06-01,70,0,6,TRUE
expanding,2016-06-01,TWN,East & Southeast Asia,2010-03-01,2016-06-01,72,4,0,FALSE
expanding,2016-06-01,VNM,East & Southeast Asia,2010-03-01,2016-06-01,76,0,6,TRUE
expanding,2016-06-01,AUS,Pacific Islands,2010-09-01,2016-06-01,70,0,6,TRUE
expanding,2016-06-01,COK,Pacific Islands,2014-01-01,2016-06-01,24,6,0,FALSE
expanding,2016-06-01,FJI,Pacific Islands,2010-11-01,2016-06-01,68,0,6,TRUE
expanding,2016-06-01,FSM,Pacific Islands,2016-04-01,2016-06-01,3,0,6,FALSE
expanding,2016-06-01,KIR,Pacific Islands,2011-04-01,2016-06-01,48,15,0,FALSE
expanding,2016-06-01,MHL,Pacific Islands,2011-06-01,2016-06-01,12,49,0,FALSE
expanding,2016-06-01,NCL,Pacific Islands,2011-09-01,2016-06-01,48,10,4,TRUE
expanding,2016-06-01,PLW,Pacific Islands,2010-04-01,2016-06-01,12,63,0,FALSE
expanding,2016-06-01,PYF,Pacific Islands,2010-05-01,2016-06-01,50,24,6,TRUE
expanding,2016-06-01,SLB,Pacific Islands,2013-04-01,2016-06-01,15,24,6,FALSE
expanding,2016-06-01,TON,Pacific Islands,2014-05-01,2016-06-01,12,14,0,FALSE
expanding,2016-06-01,TUV,Pacific Islands,2018-04-01,2016-06-01,0,0,0,FALSE
expanding,2016-06-01,VUT,Pacific Islands,2010-11-01,2016-06-01,12,56,0,FALSE
expanding,2016-06-01,WLF,Pacific Islands,2017-06-01,2016-06-01,0,0,0,FALSE
expanding,2016-06-01,WSM,Pacific Islands,2017-10-01,2016-06-01,0,0,0,FALSE
expanding,2016-07-01,BLZ,North & Central America,2010-03-01,2016-07-01,77,0,6,TRUE
expanding,2016-07-01,CRI,North & Central America,2010-03-01,2016-07-01,77,0,6,TRUE
expanding,2016-07-01,GTM,North & Central America,2010-02-01,2016-07-01,78,0,6,TRUE
expanding,2016-07-01,HND,North & Central America,2010-02-01,2016-07-01,78,0,6,TRUE
expanding,2016-07-01,MEX,North & Central America,2010-02-01,2016-07-01,78,0,6,TRUE
expanding,2016-07-01,NIC,North & Central America,2010-03-01,2016-07-01,77,0,6,TRUE
expanding,2016-07-01,PAN,North & Central America,2010-04-01,2016-07-01,76,0,6,TRUE
expanding,2016-07-01,SLV,North & Central America,2010-02-01,2016-07-01,78,0,6,TRUE
expanding,2016-07-01,USA,North & Central America,2010-03-01,2016-07-01,65,12,6,TRUE
expanding,2016-07-01,ABW,Caribbean,2010-07-01,2016-07-01,49,24,6,TRUE
