"Region","Country","source","Data_status","Year","Month","season_nMonth","cases","cum_todate_cases_year","Predicted_total_seasonal_cases","Ave_season_monthly_cases","Ave_monthly_proportion","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion"
"South America","Bolivia","PAHO","Observed",2025,4,9,4561,18056,29022,7236,0.16,40230,0.83
"South America","Bolivia","PAHO","Observed",2025,5,10,5762,23818,29022,3853,0.1,44084,0.93
"South America","Bolivia","PAHO","Observed",2025,6,11,4063,27881,29022,1411,0.04,45494,0.98
"South America","Bolivia","PAHO","Observed",2025,7,12,1141,29022,29022,712,0.02,46206,1
"South America","Bolivia","PAHO","Observed",2025,8,1,844,29866,51574,527,0.02,527,0.02
"South America","Bolivia","PAHO","Observed",2025,9,2,1168,31034,51574,571,0.02,1098,0.03
"South America","Bolivia","PAHO","Observed",2025,10,3,1062,32096,51574,928,0.03,2026,0.06
"South America","Bolivia","PAHO","Observed",2025,11,4,1840,33936,51574,1616,0.05,3642,0.12
"South America","Bolivia","PAHO","Observed",2025,12,5,4453,38389,51574,2786,0.08,6428,0.2
"South America","Bolivia","PAHO","Observed",2026,1,6,10368,10368,51574,7102,0.13,13530,0.33
"South America","Bolivia","PAHO","Observed",2026,2,7,NA,NA,51574,9661,0.16,23191,0.48
"South America","Bolivia",NA,"Unobserved",2026,3,8,NA,NA,51574,9804,0.19,32995,0.67
"South America","Bolivia",NA,"Unobserved",2026,4,9,NA,NA,51574,7236,0.16,40230,0.83
"South America","Bolivia",NA,"Unobserved",2026,5,10,NA,NA,51574,3853,0.1,44084,0.93
"South America","Bolivia",NA,"Unobserved",2026,6,11,NA,NA,51574,1411,0.04,45494,0.98
"South America","Bolivia",NA,"Unobserved",2026,7,12,NA,NA,51574,712,0.02,46206,1
"South America","Bolivia",NA,"Unobserved",2026,8,1,NA,NA,NA,527,0.02,527,0.02
"South America","Bolivia",NA,"Unobserved",2026,9,2,NA,NA,NA,571,0.02,1098,0.03
"South America","Bolivia",NA,"Unobserved",2026,10,3,NA,NA,NA,928,0.03,2026,0.06
"South America","Bolivia",NA,"Unobserved",2026,11,4,NA,NA,NA,1616,0.05,3642,0.12
"South America","Bolivia",NA,"Unobserved",2026,12,5,NA,NA,NA,2786,0.08,6428,0.2
"South America","Brazil","PAHO","Observed",2025,1,4,461795,461795,3502918,193597,0.09,314191,0.16
"South America","Brazil","PAHO","Observed",2025,2,5,568383,1030178,3502918,311238,0.13,625429,0.3
"South America","Brazil","PAHO","Observed",2025,3,6,868524,1898702,3502918,485519,0.2,1110948,0.49
"South America","Brazil","PAHO","Observed",2025,4,7,613570,2512272,3502918,458700,0.21,1569647,0.71
"South America","Brazil","PAHO","Observed",2025,5,8,465470,2977742,3502918,311047,0.15,1880694,0.85
"South America","Brazil","PAHO","Observed",2025,6,9,209066,3186808,3502918,127702,0.06,2008397,0.92
"South America","Brazil","PAHO","Observed",2025,7,10,88869,3275677,3502918,60113,0.03,2068509,0.95
"South America","Brazil","PAHO","Observed",2025,8,11,91168,3366845,3502918,40502,0.02,2109012,0.98
"South America","Brazil","PAHO","Observed",2025,9,12,136073,3502918,3502918,39160,0.02,2148172,1
"South America","Brazil","PAHO","Observed",2025,10,1,114061,3616979,1883962,34391,0.02,34391,0.02
"South America","Brazil","PAHO","Observed",2025,11,2,124170,3741149,1883962,42457,0.02,76848,0.05
"South America","Brazil","PAHO","Observed",2025,12,3,150773,3891922,1883962,43746,0.03,120593,0.07
"South America","Brazil","PAHO","Observed",2026,1,4,153731,153731,1883962,193597,0.09,314191,0.16
"South America","Brazil","PAHO","Observed",2026,2,5,NA,NA,1883962,311238,0.13,625429,0.3
"South America","Brazil",NA,"Unobserved",2026,3,6,NA,NA,1883962,485519,0.2,1110948,0.49
"South America","Brazil",NA,"Unobserved",2026,4,7,NA,NA,1883962,458700,0.21,1569647,0.71
"South America","Brazil",NA,"Unobserved",2026,5,8,NA,NA,1883962,311047,0.15,1880694,0.85
"South America","Brazil",NA,"Unobserved",2026,6,9,NA,NA,1883962,127702,0.06,2008397,0.92
"South America","Brazil",NA,"Unobserved",2026,7,10,NA,NA,1883962,60113,0.03,2068509,0.95
"South America","Brazil",NA,"Unobserved",2026,8,11,NA,NA,1883962,40502,0.02,2109012,0.98
"South America","Brazil",NA,"Unobserved",2026,9,12,NA,NA,1883962,39160,0.02,2148172,1
"South America","Brazil",NA,"Unobserved",2026,10,1,NA,NA,NA,34391,0.02,34391,0.02
"South America","Brazil",NA,"Unobserved",2026,11,2,NA,NA,NA,42457,0.02,76848,0.05
"South America","Brazil",NA,"Unobserved",2026,12,3,NA,NA,NA,43746,0.03,120593,0.07
"Caribbean","Barbados","PAHO","Observed",2025,1,10,28,28,56,135,0.14,935,0.84
"Caribbean","Barbados","PAHO","Observed",2025,2,11,16,44,56,91,0.09,1026,0.94
"Caribbean","Barbados","PAHO","Observed",2025,3,12,12,56,56,62,0.06,1089,1
"Caribbean","Barbados","PAHO","Observed",2025,4,1,18,74,430,41,0.06,41,0.06
"Caribbean","Barbados","PAHO","Observed",2025,5,2,10,84,430,43,0.05,85,0.11
"Caribbean","Barbados","PAHO","Observed",2025,6,3,11,95,430,47,0.06,131,0.17
"Caribbean","Barbados","PAHO","Observed",2025,7,4,13,108,430,48,0.06,179,0.23
"Caribbean","Barbados","PAHO","Observed",2025,8,5,145,253,430,74,0.07,253,0.3
"Caribbean","Barbados","PAHO","Observed",2025,9,6,120,373,430,165,0.12,419,0.42
"Caribbean","Barbados","PAHO","Observed",2025,10,7,12,385,430,149,0.11,568,0.53
"Caribbean","Barbados","PAHO","Observed",2025,11,8,24,409,430,124,0.09,692,0.62
"Caribbean","Barbados","PAHO","Observed",2025,12,9,6,415,430,109,0.08,800,0.7
"Caribbean","Barbados","PAHO","Observed",2026,1,10,3,3,430,135,0.14,935,0.84
"Caribbean","Barbados",NA,"Unobserved",2026,2,11,NA,NA,430,91,0.09,1026,0.94
"Caribbean","Barbados",NA,"Unobserved",2026,3,12,NA,NA,430,62,0.06,1089,1
"Caribbean","Barbados",NA,"Unobserved",2026,4,1,NA,NA,NA,41,0.06,41,0.06
"Caribbean","Barbados",NA,"Unobserved",2026,5,2,NA,NA,NA,43,0.05,85,0.11
"Caribbean","Barbados",NA,"Unobserved",2026,6,3,NA,NA,NA,47,0.06,131,0.17
"Caribbean","Barbados",NA,"Unobserved",2026,7,4,NA,NA,NA,48,0.06,179,0.23
"Caribbean","Barbados",NA,"Unobserved",2026,8,5,NA,NA,NA,74,0.07,253,0.3
"Caribbean","Barbados",NA,"Unobserved",2026,9,6,NA,NA,NA,165,0.12,419,0.42
"Caribbean","Barbados",NA,"Unobserved",2026,10,7,NA,NA,NA,149,0.11,568,0.53
"Caribbean","Barbados",NA,"Unobserved",2026,11,8,NA,NA,NA,124,0.09,692,0.62
"Caribbean","Barbados",NA,"Unobserved",2026,12,9,NA,NA,NA,109,0.08,800,0.7
"East & Southeast Asia","Brunei Darussalam",NA,"Unobserved",NA,1,9,NA,NA,NA,37,0.1,268,0.76
"East & Southeast Asia","Brunei Darussalam",NA,"Unobserved",NA,2,10,NA,NA,NA,27,0.08,294,0.84
"East & Southeast Asia","Brunei Darussalam",NA,"Unobserved",NA,3,11,NA,NA,NA,24,0.09,318,0.93
"East & Southeast Asia","Brunei Darussalam",NA,"Unobserved",NA,4,12,NA,NA,NA,23,0.07,341,1
"East & Southeast Asia","Brunei Darussalam",NA,"Unobserved",NA,5,1,NA,NA,NA,28,0.07,28,0.07
"East & Southeast Asia","Brunei Darussalam",NA,"Unobserved",NA,6,2,NA,NA,NA,23,0.06,51,0.13
"East & Southeast Asia","Brunei Darussalam",NA,"Unobserved",NA,7,3,NA,NA,NA,29,0.08,81,0.21
"East & Southeast Asia","Brunei Darussalam",NA,"Unobserved",NA,8,4,NA,NA,NA,35,0.1,115,0.31
"East & Southeast Asia","Brunei Darussalam",NA,"Unobserved",NA,9,5,NA,NA,NA,25,0.08,140,0.39
"East & Southeast Asia","Brunei Darussalam",NA,"Unobserved",NA,10,6,NA,NA,NA,28,0.09,168,0.47
"East & Southeast Asia","Brunei Darussalam",NA,"Unobserved",NA,11,7,NA,NA,NA,33,0.09,201,0.57
"East & Southeast Asia","Brunei Darussalam",NA,"Unobserved",NA,12,8,NA,NA,NA,30,0.09,231,0.66
"South Asia","Bhutan","SEARO","Observed",2025,1,11,2,2,2,62,0.15,951,0.92
"South Asia","Bhutan","SEARO","Observed",2025,2,12,0,2,2,30,0.08,981,1
"South Asia","Bhutan","SEARO","Observed",2025,3,1,1,3,33,52,0.04,52,0.04
"South Asia","Bhutan","SEARO","Observed",2025,4,2,0,3,33,53,0.05,105,0.09
"South Asia","Bhutan","SEARO","Observed",2025,5,3,1,4,33,41,0.03,146,0.12
"South Asia","Bhutan","SEARO","Observed",2025,6,4,0,4,33,56,0.05,202,0.17
"South Asia","Bhutan","SEARO","Observed",2025,7,5,3,7,33,74,0.07,277,0.24
"South Asia","Bhutan","SEARO","Observed",2025,8,6,22,29,33,139,0.12,416,0.36
"South Asia","Bhutan","SEARO","Observed",2025,9,7,5,34,33,132,0.11,548,0.47
"South Asia","Bhutan","SEARO","Observed",2025,10,8,1,35,33,128,0.11,677,0.59
"South Asia","Bhutan","SEARO","Observed",2025,11,9,0,35,33,120,0.1,796,0.69
"South Asia","Bhutan","SEARO","Observed",2025,12,10,0,35,33,94,0.08,890,0.77
"South Asia","Bhutan","SEARO","Observed",2026,1,11,0,0,33,62,0.15,951,0.92
"South Asia","Bhutan","SEARO","Observed",2026,2,12,NA,NA,33,30,0.08,981,1
"South Asia","Bhutan","SEARO","Observed",2026,3,1,NA,NA,0,52,0.04,52,0.04
"South Asia","Bhutan","SEARO","Observed",2026,4,2,NA,NA,0,53,0.05,105,0.09
"South Asia","Bhutan","SEARO","Observed",2026,5,3,NA,NA,0,41,0.03,146,0.12
"South Asia","Bhutan","SEARO","Observed",2026,6,4,NA,NA,0,56,0.05,202,0.17
"South Asia","Bhutan","SEARO","Observed",2026,7,5,NA,NA,0,74,0.07,277,0.24
"South Asia","Bhutan","SEARO","Observed",2026,8,6,NA,NA,0,139,0.12,416,0.36
"South Asia","Bhutan","SEARO","Observed",2026,9,7,NA,NA,0,132,0.11,548,0.47
"South Asia","Bhutan","SEARO","Observed",2026,10,8,NA,NA,0,128,0.11,677,0.59
"South Asia","Bhutan","SEARO","Observed",2026,11,9,NA,NA,0,120,0.1,796,0.69
"South Asia","Bhutan","SEARO","Observed",2026,12,10,NA,NA,0,94,0.08,890,0.77
"South America","Chile","WHO","Observed",2025,1,10,0,0,0,1,0.04,28,0.73
"South America","Chile","WHO","Observed",2025,2,11,0,0,0,2,0.06,30,0.8
"South America","Chile","WHO","Observed",2025,3,12,0,0,0,8,0.2,38,1
"South America","Chile","WHO","Observed",2025,4,1,0,0,0,13,0.34,13,0.34
"South America","Chile","WHO","Observed",2025,5,2,0,0,0,6,0.15,19,0.49
"South America","Chile","WHO","Observed",2025,6,3,0,0,0,2,0.04,20,0.54
"South America","Chile","WHO","Observed",2025,7,4,0,0,0,1,0.03,21,0.56
"South America","Chile","WHO","Observed",2025,8,5,0,0,0,1,0.03,22,0.59
"South America","Chile","WHO","Observed",2025,9,6,0,0,0,1,0.03,23,0.62
"South America","Chile","WHO","Observed",2025,10,7,0,0,0,1,0.03,24,0.64
"South America","Chile","WHO","Observed",2025,11,8,0,0,0,1,0.03,25,0.67
"South America","Chile","WHO","Observed",2025,12,9,0,0,0,1,0.03,26,0.7
"South America","Chile","WHO","Observed",2026,1,10,0,0,0,1,0.04,28,0.73
"South America","Chile",NA,"Unobserved",2026,2,11,NA,NA,0,2,0.06,30,0.8
"South America","Chile",NA,"Unobserved",2026,3,12,NA,NA,0,8,0.2,38,1
"South America","Chile",NA,"Unobserved",2026,4,1,NA,NA,NA,13,0.34,13,0.34
"South America","Chile",NA,"Unobserved",2026,5,2,NA,NA,NA,6,0.15,19,0.49
"South America","Chile",NA,"Unobserved",2026,6,3,NA,NA,NA,2,0.04,20,0.54
"South America","Chile",NA,"Unobserved",2026,7,4,NA,NA,NA,1,0.03,21,0.56
"South America","Chile",NA,"Unobserved",2026,8,5,NA,NA,NA,1,0.03,22,0.59
"South America","Chile",NA,"Unobserved",2026,9,6,NA,NA,NA,1,0.03,23,0.62
"South America","Chile",NA,"Unobserved",2026,10,7,NA,NA,NA,1,0.03,24,0.64
"South America","Chile",NA,"Unobserved",2026,11,8,NA,NA,NA,1,0.03,25,0.67
"South America","Chile",NA,"Unobserved",2026,12,9,NA,NA,NA,1,0.03,26,0.7
"East & Southeast Asia","China","WHO","Observed",2025,1,12,49,49,49,27,0.01,10546,1
"East & Southeast Asia","China","WHO","Observed",2025,2,1,51,100,10051,13,0,13,0
"East & Southeast Asia","China","WHO","Observed",2025,3,2,38,138,10051,12,0,25,0
"East & Southeast Asia","China","WHO","Observed",2025,4,3,74,212,10051,21,0,46,0
"East & Southeast Asia","China","WHO","Observed",2025,5,4,126,338,10051,42,0,88,0.01
"East & Southeast Asia","China","WHO","Observed",2025,6,5,225,563,10051,100,0.01,188,0.01
"East & Southeast Asia","China","WHO","Observed",2025,7,6,694,1257,10051,340,0.03,527,0.05
"East & Southeast Asia","China","WHO","Observed",2025,8,7,1702,2959,10051,1089,0.13,1617,0.18
"East & Southeast Asia","China","WHO","Observed",2025,9,8,2321,5280,10051,3144,0.29,4761,0.47
"East & Southeast Asia","China","WHO","Observed",2025,10,9,3727,9007,10051,4488,0.37,9249,0.84
"East & Southeast Asia","China","WHO","Observed",2025,11,10,849,9856,10051,1138,0.13,10387,0.97
"East & Southeast Asia","China","WHO","Observed",2025,12,11,151,10007,10051,133,0.02,10520,0.99
"East & Southeast Asia","China","WHO","Observed",2026,1,12,93,93,10051,27,0.01,10546,1
"East & Southeast Asia","China",NA,"Unobserved",2026,2,1,NA,NA,NA,13,0,13,0
"East & Southeast Asia","China",NA,"Unobserved",2026,3,2,NA,NA,NA,12,0,25,0
"East & Southeast Asia","China",NA,"Unobserved",2026,4,3,NA,NA,NA,21,0,46,0
"East & Southeast Asia","China",NA,"Unobserved",2026,5,4,NA,NA,NA,42,0,88,0.01
"East & Southeast Asia","China",NA,"Unobserved",2026,6,5,NA,NA,NA,100,0.01,188,0.01
"East & Southeast Asia","China",NA,"Unobserved",2026,7,6,NA,NA,NA,340,0.03,527,0.05
"East & Southeast Asia","China",NA,"Unobserved",2026,8,7,NA,NA,NA,1089,0.13,1617,0.18
"East & Southeast Asia","China",NA,"Unobserved",2026,9,8,NA,NA,NA,3144,0.29,4761,0.47
"East & Southeast Asia","China",NA,"Unobserved",2026,10,9,NA,NA,NA,4488,0.37,9249,0.84
"East & Southeast Asia","China",NA,"Unobserved",2026,11,10,NA,NA,NA,1138,0.13,10387,0.97
"East & Southeast Asia","China",NA,"Unobserved",2026,12,11,NA,NA,NA,133,0.02,10520,0.99
"Sub-Saharan Africa","Cote D'ivoire","WHO","Observed",2025,1,1,23,23,396,110,0.04,110,0.04
"Sub-Saharan Africa","Cote D'ivoire","WHO","Observed",2025,2,2,5,28,396,83,0.03,193,0.07
"Sub-Saharan Africa","Cote D'ivoire","WHO","Observed",2025,3,3,15,43,396,74,0.03,267,0.09
"Sub-Saharan Africa","Cote D'ivoire","WHO","Observed",2025,4,4,15,58,396,53,0.02,320,0.12
"Sub-Saharan Africa","Cote D'ivoire","WHO","Observed",2025,5,5,28,86,396,130,0.05,449,0.17
"Sub-Saharan Africa","Cote D'ivoire","WHO","Observed",2025,6,6,78,164,396,530,0.15,980,0.32
"Sub-Saharan Africa","Cote D'ivoire","WHO","Observed",2025,7,7,106,270,396,876,0.26,1856,0.58
"Sub-Saharan Africa","Cote D'ivoire","WHO","Observed",2025,8,8,39,309,396,907,0.24,2763,0.81
"Sub-Saharan Africa","Cote D'ivoire","WHO","Observed",2025,9,9,28,337,396,275,0.08,3038,0.9
"Sub-Saharan Africa","Cote D'ivoire","WHO","Observed",2025,10,10,0,337,396,113,0.03,3152,0.93
"Sub-Saharan Africa","Cote D'ivoire","WHO","Observed",2025,11,11,19,356,396,83,0.03,3235,0.96
"Sub-Saharan Africa","Cote D'ivoire","WHO","Observed",2025,12,12,40,396,396,66,0.04,3300,1
"Sub-Saharan Africa","Cote D'ivoire","WHO","Observed",2026,1,1,59,59,1474,110,0.04,110,0.04
"Sub-Saharan Africa","Cote D'ivoire",NA,"Unobserved",2026,2,2,NA,NA,1474,83,0.03,193,0.07
"Sub-Saharan Africa","Cote D'ivoire",NA,"Unobserved",2026,3,3,NA,NA,1474,74,0.03,267,0.09
"Sub-Saharan Africa","Cote D'ivoire",NA,"Unobserved",2026,4,4,NA,NA,1474,53,0.02,320,0.12
"Sub-Saharan Africa","Cote D'ivoire",NA,"Unobserved",2026,5,5,NA,NA,1474,130,0.05,449,0.17
"Sub-Saharan Africa","Cote D'ivoire",NA,"Unobserved",2026,6,6,NA,NA,1474,530,0.15,980,0.32
"Sub-Saharan Africa","Cote D'ivoire",NA,"Unobserved",2026,7,7,NA,NA,1474,876,0.26,1856,0.58
"Sub-Saharan Africa","Cote D'ivoire",NA,"Unobserved",2026,8,8,NA,NA,1474,907,0.24,2763,0.81
"Sub-Saharan Africa","Cote D'ivoire",NA,"Unobserved",2026,9,9,NA,NA,1474,275,0.08,3038,0.9
"Sub-Saharan Africa","Cote D'ivoire",NA,"Unobserved",2026,10,10,NA,NA,1474,113,0.03,3152,0.93
"Sub-Saharan Africa","Cote D'ivoire",NA,"Unobserved",2026,11,11,NA,NA,1474,83,0.03,3235,0.96
"Sub-Saharan Africa","Cote D'ivoire",NA,"Unobserved",2026,12,12,NA,NA,1474,66,0.04,3300,1
"Pacific Islands","Cook Islands","WHO","Observed",2025,1,2,0,0,222,11,0.03,18,0.04
"Pacific Islands","Cook Islands","WHO","Observed",2025,2,3,1,1,222,50,0.15,68,0.19
"Pacific Islands","Cook Islands","WHO","Observed",2025,3,4,0,1,222,98,0.29,166,0.47
"Pacific Islands","Cook Islands","WHO","Observed",2025,4,5,1,2,222,64,0.17,229,0.64
"Pacific Islands","Cook Islands","WHO","Observed",2025,5,6,12,14,222,48,0.13,277,0.77
"Pacific Islands","Cook Islands","WHO","Observed",2025,6,7,23,37,222,28,0.07,305,0.84
"Pacific Islands","Cook Islands","WHO","Observed",2025,7,8,34,71,222,23,0.06,328,0.89
"Pacific Islands","Cook Islands","WHO","Observed",2025,8,9,18,89,222,14,0.03,342,0.93
"Pacific Islands","Cook Islands","WHO","Observed",2025,9,10,40,129,222,10,0.04,352,0.97
"Pacific Islands","Cook Islands","WHO","Observed",2025,10,11,34,163,222,5,0.02,357,0.98
"Pacific Islands","Cook Islands","WHO","Observed",2025,11,12,59,222,222,4,0.02,361,1
"Pacific Islands","Cook Islands","WHO","Observed",2025,12,1,12,234,1692,7,0.01,7,0.01
"Pacific Islands","Cook Islands","WHO","Observed",2026,1,2,60,60,1692,11,0.03,18,0.04
"Pacific Islands","Cook Islands",NA,"Unobserved",2026,2,3,NA,NA,1692,50,0.15,68,0.19
"Pacific Islands","Cook Islands",NA,"Unobserved",2026,3,4,NA,NA,1692,98,0.29,166,0.47
"Pacific Islands","Cook Islands",NA,"Unobserved",2026,4,5,NA,NA,1692,64,0.17,229,0.64
"Pacific Islands","Cook Islands",NA,"Unobserved",2026,5,6,NA,NA,1692,48,0.13,277,0.77
"Pacific Islands","Cook Islands",NA,"Unobserved",2026,6,7,NA,NA,1692,28,0.07,305,0.84
"Pacific Islands","Cook Islands",NA,"Unobserved",2026,7,8,NA,NA,1692,23,0.06,328,0.89
"Pacific Islands","Cook Islands",NA,"Unobserved",2026,8,9,NA,NA,1692,14,0.03,342,0.93
"Pacific Islands","Cook Islands",NA,"Unobserved",2026,9,10,NA,NA,1692,10,0.04,352,0.97
"Pacific Islands","Cook Islands",NA,"Unobserved",2026,10,11,NA,NA,1692,5,0.02,357,0.98
"Pacific Islands","Cook Islands",NA,"Unobserved",2026,11,12,NA,NA,1692,4,0.02,361,1
"Pacific Islands","Cook Islands",NA,"Unobserved",2026,12,1,NA,NA,NA,7,0.01,7,0.01
"South America","Colombia","PAHO","Observed",2025,1,12,19794,19794,19794,9961,0.11,102814,1
"South America","Colombia","PAHO","Observed",2025,2,1,14705,34499,116862,8925,0.09,8925,0.09
"South America","Colombia","PAHO","Observed",2025,3,2,16984,51483,116862,9758,0.09,18683,0.17
"South America","Colombia","PAHO","Observed",2025,4,3,13301,64784,116862,9446,0.09,28129,0.26
"South America","Colombia","PAHO","Observed",2025,5,4,11614,76398,116862,10349,0.09,38479,0.35
"South America","Colombia","PAHO","Observed",2025,6,5,11049,87447,116862,9796,0.08,48274,0.44
"South America","Colombia","PAHO","Observed",2025,7,6,7429,94876,116862,8740,0.08,57014,0.52
"South America","Colombia","PAHO","Observed",2025,8,7,5159,100035,116862,7105,0.07,64120,0.59
"South America","Colombia","PAHO","Observed",2025,9,8,6506,106541,116862,7135,0.07,71254,0.66
"South America","Colombia","PAHO","Observed",2025,10,9,4615,111156,116862,7078,0.08,78332,0.74
"South America","Colombia","PAHO","Observed",2025,11,10,6554,117710,116862,7498,0.08,85830,0.82
"South America","Colombia","PAHO","Observed",2025,12,11,7409,125119,116862,7023,0.08,92853,0.89
"South America","Colombia","PAHO","Observed",2026,1,12,11537,11537,116862,9961,0.11,102814,1
"South America","Colombia","PAHO","Observed",2026,2,1,NA,NA,26915,8925,0.09,8925,0.09
"South America","Colombia",NA,"Unobserved",2026,3,2,NA,NA,26915,9758,0.09,18683,0.17
"South America","Colombia",NA,"Unobserved",2026,4,3,NA,NA,26915,9446,0.09,28129,0.26
"South America","Colombia",NA,"Unobserved",2026,5,4,NA,NA,26915,10349,0.09,38479,0.35
"South America","Colombia",NA,"Unobserved",2026,6,5,NA,NA,26915,9796,0.08,48274,0.44
"South America","Colombia",NA,"Unobserved",2026,7,6,NA,NA,26915,8740,0.08,57014,0.52
"South America","Colombia",NA,"Unobserved",2026,8,7,NA,NA,26915,7105,0.07,64120,0.59
"South America","Colombia",NA,"Unobserved",2026,9,8,NA,NA,26915,7135,0.07,71254,0.66
"South America","Colombia",NA,"Unobserved",2026,10,9,NA,NA,26915,7078,0.08,78332,0.74
"South America","Colombia",NA,"Unobserved",2026,11,10,NA,NA,26915,7498,0.08,85830,0.82
"South America","Colombia",NA,"Unobserved",2026,12,11,NA,NA,26915,7023,0.08,92853,0.89
"North & Central America","Costa Rica","PAHO","Observed",2025,1,11,544,544,804,1601,0.07,20908,0.96
"North & Central America","Costa Rica","PAHO","Observed",2025,2,12,260,804,804,838,0.04,21746,1
"North & Central America","Costa Rica","PAHO","Observed",2025,3,1,286,1090,5978,747,0.04,747,0.04
"North & Central America","Costa Rica","PAHO","Observed",2025,4,2,165,1255,5978,672,0.04,1419,0.07
"North & Central America","Costa Rica","PAHO","Observed",2025,5,3,185,1440,5978,1167,0.06,2586,0.13
"North & Central America","Costa Rica","PAHO","Observed",2025,6,4,326,1766,5978,1925,0.1,4511,0.23
"North & Central America","Costa Rica","PAHO","Observed",2025,7,5,492,2258,5978,2679,0.13,7190,0.37
"North & Central America","Costa Rica","PAHO","Observed",2025,8,6,658,2916,5978,2838,0.13,10027,0.5
"North & Central America","Costa Rica","PAHO","Observed",2025,9,7,902,3818,5978,2611,0.12,12639,0.61
"North & Central America","Costa Rica","PAHO","Observed",2025,10,8,791,4609,5978,2652,0.11,15290,0.73
"North & Central America","Costa Rica","PAHO","Observed",2025,11,9,800,5409,5978,2511,0.1,17801,0.83
"North & Central America","Costa Rica","PAHO","Observed",2025,12,10,714,6123,5978,1506,0.06,19307,0.89
"North & Central America","Costa Rica","PAHO","Observed",2026,1,11,530,530,5978,1601,0.07,20908,0.96
"North & Central America","Costa Rica","PAHO","Observed",2026,2,12,NA,NA,5978,838,0.04,21746,1
"North & Central America","Costa Rica",NA,"Unobserved",2026,3,1,NA,NA,NA,747,0.04,747,0.04
"North & Central America","Costa Rica",NA,"Unobserved",2026,4,2,NA,NA,NA,672,0.04,1419,0.07
"North & Central America","Costa Rica",NA,"Unobserved",2026,5,3,NA,NA,NA,1167,0.06,2586,0.13
"North & Central America","Costa Rica",NA,"Unobserved",2026,6,4,NA,NA,NA,1925,0.1,4511,0.23
"North & Central America","Costa Rica",NA,"Unobserved",2026,7,5,NA,NA,NA,2679,0.13,7190,0.37
"North & Central America","Costa Rica",NA,"Unobserved",2026,8,6,NA,NA,NA,2838,0.13,10027,0.5
"North & Central America","Costa Rica",NA,"Unobserved",2026,9,7,NA,NA,NA,2611,0.12,12639,0.61
"North & Central America","Costa Rica",NA,"Unobserved",2026,10,8,NA,NA,NA,2652,0.11,15290,0.73
"North & Central America","Costa Rica",NA,"Unobserved",2026,11,9,NA,NA,NA,2511,0.1,17801,0.83
"North & Central America","Costa Rica",NA,"Unobserved",2026,12,10,NA,NA,NA,1506,0.06,19307,0.89
"Caribbean","Cuba","Estimates","Unobserved",2025,1,10,4323,4323,8892,156,0.09,1755,0.91
"Caribbean","Cuba","Estimates","Unobserved",2025,2,11,2329,6652,8892,84,0.05,1840,0.95
"Caribbean","Cuba","Estimates","Unobserved",2025,3,12,2240,8892,8892,80,0.05,1920,1
"Caribbean","Cuba","Estimates","Unobserved",2025,4,1,1633,10525,70245,66,0.03,66,0.03
"Caribbean","Cuba","Estimates","Unobserved",2025,5,2,2291,12816,70245,91,0.05,157,0.08
"Caribbean","Cuba","Estimates","Unobserved",2025,6,3,2922,15738,70245,116,0.06,273,0.14
"Caribbean","Cuba","WHO","Observed",2025,7,4,3945,19683,70245,138,0.07,411,0.21
