iso3,origin_date,horizon,target_date,model,window_type,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median,dispersion_log,overprediction_log,underprediction_log,ae_median_log,crps,crps_log,.pred,actual,lead_time,squared_error,season,season_nMonth,region,seasonality_signal,endemicity,size_class,mean_actual_predicted_month,umae_row,urmse_sq_row
TON,2024-07-01,4,2024-11-01,glm_ar1,expanding,107.6,0,67.78,1,FALSE,FALSE,370,0.28235991400055005,2.759548086327824,0,4.822966130975706,175.38000000000002,3.041908000328374,372,2,4,136900,2024/2025,7,Pacific Islands,moderate,emerging,very_small,19.166666666666668,19.304347826086957,372.6578449905482
TON,2024-07-01,5,2024-12-01,glm_ar1,expanding,179,0,111.54,1,FALSE,FALSE,611,0.2827037253885535,3.2475429548917787,0,5.321382639479032,290.5400000000001,3.5302466802803325,613,2,5,373321,2024/2025,8,Pacific Islands,moderate,emerging,very_small,8.833333333333332,69.16981132075473,4784.462798148808
TON,2024-07-01,6,2025-01-01,glm_ar1,expanding,263.6,0,162.22,1,FALSE,FALSE,892,0.28290945573162796,4.716113151358072,0,6.794586580876499,425.82000000000005,4.9990226070897,892,0,6,795664,2024/2025,9,Pacific Islands,moderate,emerging,very_small,47.33333333333333,18.845070422535212,355.13667923031153
TTO,2024-07-01,1,2024-08-01,glm_ar1,expanding,0,166.2,26.02,-0.8999999999999999,FALSE,TRUE,313,0.2807567492926232,0,0.5655405623435088,1.1548700913182044,192.21999999999997,0.8462973116361321,143,456,1,97969,2024/2025,5,Caribbean,strong,emerging,very_small,229.33333333333331,1.364825581395349,1.8627488676311523
TTO,2024-07-01,2,2024-09-01,glm_ar1,expanding,22,0,54.239999999999995,0.5,TRUE,TRUE,110,0.28106825290623527,0.09173931166620886,0,0.4586965583310443,76.24000000000002,0.37280756457244413,298,188,2,12100,2024/2025,6,Caribbean,strong,emerging,very_small,88.5,1.2429378531073447,1.544894506687095
TTO,2024-07-01,3,2024-10-01,glm_ar1,expanding,33.8,0,94.3,0.5,TRUE,TRUE,169,0.2831616433944756,0.07860851762192152,0,0.39304258810960757,128.10000000000002,0.36177016101639714,519,350,3,28561,2024/2025,7,Caribbean,strong,emerging,very_small,161.58333333333331,1.0458999484270244,1.0939067021196522
TTO,2024-07-01,4,2024-11-01,glm_ar1,expanding,79.6,0,143.06,0.5,TRUE,TRUE,398,0.28334730761065063,0.14067027014683742,0,0.7033513507341871,222.66000000000003,0.42401757775748805,787,389,4,158404,2024/2025,8,Caribbean,strong,emerging,very_small,189.91666666666669,2.095655989469065,4.391774026197567
TTO,2024-07-01,5,2024-12-01,glm_ar1,expanding,232.4,0,195.84,0.9,FALSE,TRUE,952,0.28376402622463065,0.671770490331619,0,2.146580844517464,428.24000000000007,0.9555345165562497,1077,125,5,906304,2024/2025,9,Caribbean,strong,emerging,very_small,56.33333333333333,16.89940828402367,285.59000035012787
TTO,2024-07-01,6,2025-01-01,glm_ar1,expanding,402.8,0,247.92,1,FALSE,FALSE,1364,0.28369600673378,5.126395194977104,0,7.21890970761906,650.72,5.410091201710884,1364,0,6,1860496,2024/2025,10,Caribbean,strong,emerging,very_small,91,14.989010989010989,224.6704504286922
URY,2024-07-01,1,2024-08-01,glm_ar1,expanding,8.4,0,8.3,0.9,FALSE,TRUE,38,0.2627134478618567,0.4108528830596282,0,1.6529230243738389,16.700000000000003,0.6735663309214849,46,8,1,1444,2024/2025,5,South America,strong,emerging,medium,1.8333333333333335,20.727272727272727,429.61983471074376
URY,2024-07-01,2,2024-09-01,glm_ar1,expanding,31.6,0,23.360000000000003,0.9,FALSE,TRUE,120,0.27813212307001056,0.9865095385406842,0,2.6625878270254524,54.960000000000015,1.2646416616106948,128,8,2,14400,2024/2025,6,South America,strong,emerging,medium,1.8333333333333335,65.45454545454545,4284.297520661156
URY,2024-07-01,3,2024-10-01,glm_ar1,expanding,71.4,0,50.06,0.9,FALSE,TRUE,263,0.2820859771833523,1.2228483835553479,0,3.055451508255613,121.46000000000001,1.5049343607387005,275,12,3,69169,2024/2025,7,South America,strong,emerging,medium,2.833333333333333,92.82352941176471,8616.207612456748
URY,2024-07-01,4,2024-11-01,glm_ar1,expanding,125.4,0,88.82000000000001,0.9,FALSE,TRUE,465,0.28238136269079916,1.1932243397492162,0,3.0143086591269266,214.22000000000003,1.4756057024400158,488,23,4,216225,2024/2025,8,South America,strong,emerging,medium,5.5,84.54545454545455,7147.93388429752
URY,2024-07-01,5,2024-12-01,glm_ar1,expanding,183.6,0,136.68,0.9,FALSE,TRUE,700,0.2831762537038611,0.9776764315216588,0,2.6537733142477715,320.2800000000001,1.2608526852255202,752,52,5,490000,2024/2025,9,South America,strong,emerging,medium,13.333333333333332,52.50000000000001,2756.2500000000005
URY,2024-07-01,6,2025-01-01,glm_ar1,expanding,306.8,0,189.28000000000003,1,FALSE,FALSE,1040,0.2839404013617555,4.855694737515634,0,6.947937068614969,496.0800000000001,5.13963513887739,1040,0,6,1081600,2024/2025,10,South America,strong,emerging,medium,29.5,35.25423728813559,1242.86124676817
USA,2024-07-01,1,2024-08-01,glm_ar1,expanding,12,0,75.88,0.5,TRUE,TRUE,60,0.28229667453825946,0.0309896892248112,0,0.154948446124056,87.88000000000002,0.31328636376307073,417,357,1,3600,2024/2025,6,North & Central America,moderate,endemic,continental,89.4,0.6711409395973154,0.45043016080356735
USA,2024-07-01,2,2024-09-01,glm_ar1,expanding,3,0,121.4,0.5,TRUE,TRUE,15,0.2829687195729189,0.004535341734206,0,0.02267670867103,124.40000000000002,0.2875040613071249,668,653,2,225,2024/2025,7,North & Central America,moderate,endemic,continental,118.2,0.12690355329949238,0.016104511840037104
USA,2024-07-01,3,2024-10-01,glm_ar1,expanding,119.8,0,173.08,0.5,TRUE,TRUE,599,0.2837171056154676,0.19841939557161367,0,0.9920969778580684,292.88000000000005,0.4821365011870814,951,352,3,358801,2024/2025,8,North & Central America,moderate,endemic,continental,107.33333333333334,5.580745341614906,31.144718567956478
USA,2024-07-01,4,2024-11-01,glm_ar1,expanding,185.6,0,225.92,0.5,TRUE,TRUE,928,0.28369111021640475,0.27454209053701567,0,1.3727104526850784,411.5200000000001,0.5582332007534205,1242,314,4,861184,2024/2025,9,North & Central America,moderate,endemic,continental,88.06666666666666,10.537471612414837,111.03830798244856
USA,2024-07-01,5,2024-12-01,glm_ar1,expanding,241.2,0,276.24,0.9,FALSE,TRUE,1198,0.2837639442987836,0.31532114798810246,0,1.5519140682959138,517.4400000000002,0.599085092286886,1519,321,5,1435204,2024/2025,10,North & Central America,moderate,endemic,continental,85.06666666666666,14.08307210031348,198.33291978262795
USA,2024-07-01,6,2025-01-01,glm_ar1,expanding,458,0,321.44,0.9,FALSE,TRUE,1690,0.2839355641897784,1.2489797093847146,0,3.1087218416927636,779.4400000000002,1.532915273574493,1768,78,6,2856100,2024/2025,11,North & Central America,moderate,endemic,continental,31.73333333333333,53.25630252100841,2836.2337582091664
VCT,2024-07-01,1,2024-08-01,glm_ar1,expanding,12.6,0,21.94,0.5,TRUE,TRUE,63,0.2778921244422191,0.14706950701006444,0,0.7353475350503222,34.540000000000006,0.4249616314522836,120,57,1,3969,2024/2025,5,Caribbean,moderate,emerging,very_small,17.083333333333336,3.6878048780487798,13.599904818560375
VCT,2024-07-01,2,2024-09-01,glm_ar1,expanding,41,0,47.7,0.5,TRUE,TRUE,205,0.2814020590751976,0.3023422043262691,0,1.5117110216313456,88.70000000000002,0.5837442634014668,262,57,2,42025,2024/2025,6,Caribbean,moderate,emerging,very_small,16.416666666666664,12.487309644670052,155.93290216186972
VCT,2024-07-01,3,2024-10-01,glm_ar1,expanding,80.8,0,85.7,0.9,FALSE,TRUE,382,0.28352223655243225,0.37755820165545584,0,1.65716931525529,166.50000000000003,0.6610804382078881,471,89,3,145924,2024/2025,7,Caribbean,moderate,emerging,very_small,24.583333333333336,15.538983050847456,241.4599942545245
VCT,2024-07-01,4,2024-11-01,glm_ar1,expanding,173.4,0,133.04000000000002,0.9,FALSE,TRUE,673,0.28302897370831265,0.8853207251833931,0,2.502801139664551,306.44,1.1683496988917057,732,59,4,452929,2024/2025,8,Caribbean,moderate,emerging,very_small,21.083333333333336,31.920948616600786,1018.9469605836676
VCT,2024-07-01,5,2024-12-01,glm_ar1,expanding,217.2,0,185.28000000000003,0.9,FALSE,TRUE,896,0.2832278893809656,0.6489713338192414,0,2.1072763406732795,402.4800000000001,0.9321992232002072,1019,123,5,802816,2024/2025,9,Caribbean,moderate,emerging,very_small,46.25,19.372972972972974,375.31208181154125
VCT,2024-07-01,6,2025-01-01,glm_ar1,expanding,386.6,0,237.92,1,FALSE,FALSE,1309,0.2835315155012825,5.089501375559129,0,7.177782416195197,624.5200000000001,5.373032891060412,1309,0,6,1713481,2024/2025,10,Caribbean,moderate,emerging,very_small,54.083333333333336,24.203389830508474,585.804079287561
VGB,2024-07-01,1,2024-08-01,glm_ar1,expanding,3,0,6.24,0.5,TRUE,TRUE,15,0.27372370329705237,0.11192315758708453,0,0.5596157879354227,9.24,0.3856468608841369,34,19,1,225,2024/2025,5,Caribbean,moderate,emerging,very_small,21.384615384615383,0.7014388489208634,0.49201645877542577
VGB,2024-07-01,2,2024-09-01,glm_ar1,expanding,20.2,0,18.580000000000002,0.9,FALSE,TRUE,87,0.27646269700089615,0.5175902506737183,0,1.8621402659898547,38.78000000000001,0.7940529476746145,102,15,2,7569,2024/2025,6,Caribbean,moderate,emerging,very_small,15.615384615384617,5.571428571428571,31.040816326530607
VGB,2024-07-01,3,2024-10-01,glm_ar1,expanding,53,0,42.38,0.9,FALSE,TRUE,211,0.28321518130359585,0.774576895685309,0,2.319826899428552,95.38000000000001,1.0577920769889047,233,22,3,44521,2024/2025,7,Caribbean,moderate,emerging,very_small,26,8.115384615384615,65.8594674556213
VGB,2024-07-01,4,2024-11-01,glm_ar1,expanding,115.6,0,78.26,0.9,FALSE,TRUE,418,0.2827218427124003,1.4872918008051301,0,3.5011587326422107,193.86000000000004,1.7700136435175307,430,12,4,174724,2024/2025,8,Caribbean,moderate,emerging,very_small,14.461538461538462,28.904255319148938,835.4559755545496
VGB,2024-07-01,5,2024-12-01,glm_ar1,expanding,193,0,124.32000000000001,1,FALSE,FALSE,675,0.28258810424642916,2.1556204125283593,0,4.22683374526818,317.32000000000005,2.4382085167747887,684,9,5,455625,2024/2025,9,Caribbean,moderate,emerging,very_small,10.230769230769232,65.97744360902254,4353.023065181751
VGB,2024-07-01,6,2025-01-01,glm_ar1,expanding,275.2,0,176.08,1,FALSE,FALSE,958,0.28304823881953756,2.313118126339293,0,4.392389421709428,451.2800000000001,2.5961663651588305,969,11,6,917764,2024/2025,10,Caribbean,moderate,emerging,very_small,16.846153846153847,56.8675799086758,3233.9216446696273
VNM,2024-07-01,1,2024-08-01,glm_ar1,expanding,0,5886.4,1369.8,-0.8999999999999999,FALSE,TRUE,11724,0.2841018246328348,0,0.4339607400113138,0.9384196518636152,7256.2,0.7180625646441486,7534,19258,1,137452176,2024/2025,6,East & Southeast Asia,moderate,endemic,medium,16811.5625,0.697377177166013,0.48633492723203664
VNM,2024-07-01,2,2024-09-01,glm_ar1,expanding,0,5193.8,1075.06,-0.8999999999999999,FALSE,TRUE,10157,0.2840636020829937,0,0.47075719986255604,0.9995871300822827,6268.86,0.7548208019455498,5914,16071,2,103164649,2024/2025,7,East & Southeast Asia,moderate,endemic,medium,17704.5625,0.5736939277657949,0.32912472275534504
VNM,2024-07-01,3,2024-10-01,glm_ar1,expanding,0,11502,895.5600000000001,-1,FALSE,FALSE,16746,0.2839457295630139,0,0.8771353400021287,1.4813369626444395,12397.560000000001,1.1610810695651428,4926,21672,3,280428516,2024/2025,8,East & Southeast Asia,moderate,endemic,medium,18940.5625,0.8841342489168418,0.781693370107748
VNM,2024-07-01,4,2024-11-01,glm_ar1,expanding,0,9379.8,780.38,-1,FALSE,FALSE,13949,0.2840106607711318,0,0.842524166337898,1.4467408385155434,10160.18,1.1265348271090299,4292,18241,4,194574601,2024/2025,9,East & Southeast Asia,moderate,endemic,medium,16534.1875,0.8436459305907835,0.7117384562023891
VNM,2024-07-01,5,2024-12-01,glm_ar1,expanding,0,7221.2,703.32,-1,FALSE,FALSE,11340,0.2840198209069526,0,0.7645844760679232,1.3688912821718553,7924.520000000001,1.048604296974876,3868,15208,5,128595600,2024/2025,10,East & Southeast Asia,moderate,endemic,medium,12939.625,0.876377793019504,0.7680380360977367
VNM,2024-07-01,6,2025-01-01,glm_ar1,expanding,0,2502,650.32,-0.8999999999999999,FALSE,TRUE,5078,0.28402773881519744,0,0.40104470376523765,0.8834487370175985,3152.32,0.6850724425804351,3577,8655,6,25786084,2024/2025,11,East & Southeast Asia,moderate,endemic,medium,8815.1875,0.5760512751430414,0.33183507159392406
VUT,2024-07-01,1,2024-08-01,glm_ar1,expanding,5.4,0,7.32,0.5,TRUE,TRUE,27,0.2667567502931292,0.2149029474178099,0,1.0745147370890495,12.720000000000002,0.48165969771093914,40,13,1,729,2023/2024,10,Pacific Islands,weak,emerging,very_small,61,0.4426229508196721,0.19591507659231389
VUT,2024-07-01,2,2024-09-01,glm_ar1,expanding,31,0,21.18,0.9,FALSE,TRUE,113,0.28318902041039556,1.4082085002348972,0,3.3758795736778655,52.18000000000001,1.691397520645293,116,3,2,12769,2023/2024,11,Pacific Islands,weak,emerging,very_small,110.33333333333333,1.0241691842900302,1.048922518049306
VUT,2024-07-01,3,2024-10-01,glm_ar1,expanding,70,0,46.44,1,FALSE,FALSE,250,0.2816394983183204,1.6985733533829712,0,3.7534179752515073,116.44000000000001,1.980212851701292,255,5,3,62500,2023/2024,12,Pacific Islands,weak,emerging,very_small,121.55555555555556,2.056672760511883,4.229902843831569
VUT,2024-07-01,4,2024-11-01,glm_ar1,expanding,131.8,0,83.96000000000001,1,FALSE,FALSE,457,0.2830871246841294,2.4496856657512835,0,4.526126978647638,215.76000000000005,2.732772790435413,461,4,4,208849,2024/2025,1,Pacific Islands,weak,emerging,very_small,27.700000000000003,16.498194945848375,272.1904364712168
VUT,2024-07-01,5,2024-12-01,glm_ar1,expanding,207.4,0,131.04000000000002,1,FALSE,FALSE,715,0.2835954449271325,2.6978871081550992,0,4.788879668056895,338.44000000000005,2.981482553082232,720,5,5,511225,2024/2025,2,Pacific Islands,weak,emerging,very_small,12.6,56.74603174603175,3220.112118921643
VUT,2024-07-01,6,2025-01-01,glm_ar1,expanding,243,0,183.2,0.9,FALSE,TRUE,933,0.28322979812820975,0.9427631846781429,0,2.598235335095004,426.2000000000001,1.2259929828063527,1007,74,6,870489,2024/2025,3,Pacific Islands,weak,emerging,very_small,11.699999999999998,79.74358974358977,6359.040105193954
WLF,2024-07-01,1,2024-08-01,glm_ar1,expanding,1.2,0,2.3,0.5,TRUE,TRUE,6,0.2534473882568916,0.1238078416812447,0,0.6190392084062235,3.500000000000001,0.3772552299381363,12,6,1,36,2024/2025,3,Pacific Islands,weak,emerging,very_small,67.66666666666666,0.08866995073891627,0.007862360164041838
WLF,2024-07-01,2,2024-09-01,glm_ar1,expanding,14,0,8.86,1,FALSE,FALSE,48,0.26980177593125126,2.0147810409654516,0,3.8918202981106265,22.860000000000007,2.284582816896703,48,0,2,2304,2024/2025,4,Pacific Islands,weak,emerging,very_small,43.888888888888886,1.0936708860759494,1.1961160070501524
WLF,2024-07-01,3,2024-10-01,glm_ar1,expanding,36,0,24.3,0.9,FALSE,TRUE,130,0.27927010054829066,1.4947096753128375,0,3.5115454388310203,60.30000000000001,1.7739797758611282,133,3,3,16900,2024/2025,5,Pacific Islands,weak,emerging,very_small,51.22222222222222,2.537960954446855,6.44124580629679
WLF,2024-07-01,4,2024-11-01,glm_ar1,expanding,79.4,0,51.56,1,FALSE,FALSE,279,0.28117515227365975,1.9964830975393997,0,4.039536325727106,130.96000000000004,2.2776582498130598,283,4,4,77841,2024/2025,6,Pacific Islands,weak,emerging,very_small,56.666666666666664,4.923529411764706,24.241141868512113
WLF,2024-07-01,5,2024-12-01,glm_ar1,expanding,143.4,0,90.72,1,FALSE,FALSE,495,0.2821938814723543,2.532315941084641,0,4.605170185988091,234.12000000000003,2.8145098225569947,499,4,5,245025,2024/2025,7,Pacific Islands,weak,emerging,very_small,32,15.46875,239.2822265625
WLF,2024-07-01,6,2025-01-01,glm_ar1,expanding,218.6,0,139.07999999999998,1,FALSE,FALSE,757,0.28297050126085255,2.4867731056367472,0,4.5604342921467005,357.68,2.7697436068976002,764,7,6,573049,2024/2025,8,Pacific Islands,weak,emerging,very_small,12.11111111111111,62.50458715596331,3906.8234155374125
WSM,2024-07-01,1,2024-08-01,glm_ar1,expanding,26.2,0,19.160000000000004,0.9,FALSE,TRUE,99,0.279767770305711,1.0193394157608853,0,2.7175289450567535,45.36000000000001,1.2991071860665964,105,6,1,9801,2023/2024,11,Pacific Islands,weak,endemic,very_small,1085.375,0.09121271449959692,0.008319759286384978
WSM,2024-07-01,2,2024-09-01,glm_ar1,expanding,56.6,0,43.28,0.9,FALSE,TRUE,219,0.2837739008132163,0.9005210003241612,0,2.5278316945050348,99.88000000000002,1.1842949011373776,237,18,2,47961,2023/2024,12,Pacific Islands,weak,endemic,very_small,941.75,0.23254579240775153,0.05407754556654907
WSM,2024-07-01,3,2024-10-01,glm_ar1,expanding,113.8,0,79.47999999999999,0.9,FALSE,TRUE,419,0.2834484386743882,1.2670983074834266,0,3.137779931210006,193.28000000000003,1.5505467461578146,437,18,3,175561,2024/2025,1,Pacific Islands,weak,endemic,very_small,669,0.6263079222720478,0.3922616135007295
WSM,2024-07-01,4,2024-11-01,glm_ar1,expanding,172.8,0,125.72,0.9,FALSE,TRUE,650,0.2826156152482677,1.0668939425316963,0,2.801916337334301,298.5200000000001,1.3495095577799643,691,41,4,422500,2024/2025,2,Pacific Islands,weak,endemic,very_small,386.33333333333337,1.6824849007765312,2.8307554413410148
WSM,2024-07-01,5,2024-12-01,glm_ar1,expanding,250.2,0,177.62,0.9,FALSE,TRUE,929,0.2831533042375266,1.180852767427575,0,2.9936893719241913,427.82000000000005,1.4640060716651015,977,48,5,863041,2024/2025,3,Pacific Islands,weak,endemic,very_small,266.22222222222223,3.489565943238731,12.177070472211616
WSM,2024-07-01,6,2025-01-01,glm_ar1,expanding,370.2,0,230.44,1,FALSE,FALSE,1263,0.2835599073378491,3.448216502203624,0,5.535758222563071,600.6400000000001,3.731776409541473,1267,4,6,1595169,2024/2025,4,Pacific Islands,weak,endemic,very_small,147.22222222222223,8.578867924528302,73.59697486650052
ABW,2025-01-01,1,2025-02-01,glm_ar1,expanding,1,0,1.4,0.5,TRUE,TRUE,5,0.23563673998427218,0.1961658506023452,0,0.980829253011726,2.4000000000000004,0.43180259058661746,7,2,1,25,2024/2025,8,Caribbean,moderate,emerging,very_small,82.70000000000002,0.06045949214026601,0.003655350189858887
ABW,2025-01-01,2,2025-03-01,glm_ar1,expanding,10,0,6.720000000000001,0.9,FALSE,TRUE,36,0.2813188299991142,1.5539601992007792,0,3.6109179126442243,16.720000000000002,1.8352790291998933,36,0,2,1296,2024/2025,9,Caribbean,moderate,emerging,very_small,114.3,0.31496062992125984,0.0992001984003968
ABW,2025-01-01,3,2025-04-01,glm_ar1,expanding,30.2,0,20.32,0.9,FALSE,TRUE,109,0.2821335643140167,1.5557539331973314,0,3.619886582626984,50.52,1.837887497511348,111,2,3,11881,2024/2025,10,Caribbean,moderate,emerging,very_small,96.1,1.1342351716961498,1.2864894247125946
ABW,2025-01-01,4,2025-05-01,glm_ar1,expanding,71.4,0,46.32000000000001,1,FALSE,FALSE,251,0.28752541611836213,2.3136751178476684,0,4.438721978350427,117.72,2.60120053396603,253,2,4,63001,2024/2025,11,Caribbean,moderate,emerging,very_small,70.79999999999998,3.5451977401129953,12.568427016502289
ABW,2025-01-01,5,2025-06-01,glm_ar1,expanding,131.4,0,85.17999999999999,1,FALSE,FALSE,461,0.2879762230256097,2.40844171491173,0,4.534747721691545,216.58,2.69641793793734,465,4,5,212521,2024/2025,12,Caribbean,moderate,emerging,very_small,41.8,11.028708133971293,121.63240310432455
ABW,2025-01-01,6,2025-07-01,glm_ar1,expanding,212.4,0,134.18,1,FALSE,FALSE,732,0.28710414724223354,3.3896856828898976,0,5.5012582105447265,346.58000000000004,3.676789830132131,734,2,6,535824,2025/2026,1,Caribbean,moderate,emerging,very_small,17.4,42.06896551724138,1769.7978596908447
AFG,2025-01-01,1,2025-02-01,glm_ar1,expanding,35.4,0,33.239999999999995,0.9,FALSE,TRUE,155,0.2846030685980342,0.5183336817033158,0,1.908169821072466,68.64000000000001,0.80293675030135,181,26,1,24025,2024/2025,12,South Asia,strong,emerging,medium,86.6,1.7898383371824482,3.203521273248031
AFG,2025-01-01,2,2025-03-01,glm_ar1,expanding,92,0,66.6,0.9,FALSE,TRUE,346,0.2869092839519917,1.1456094193311666,0,2.955458374416051,158.60000000000002,1.4325187032831583,364,18,2,119716,2025/2026,1,South Asia,strong,emerging,medium,67,5.164179104477612,26.66874582312319
AFG,2025-01-01,3,2025-04-01,glm_ar1,expanding,95.8,0,111.58,0.5,TRUE,TRUE,479,0.2865398177524364,0.306459007317045,0,1.532295036585225,207.38000000000002,0.5929988250694814,610,131,3,229441,2025/2026,2,South Asia,strong,emerging,medium,96.16666666666666,4.980935875216638,24.80972219302014
AFG,2025-01-01,4,2025-05-01,glm_ar1,expanding,136.4,0,164.2,0.5,TRUE,TRUE,682,0.2876850983316971,0.28427713618623207,0,1.4213856809311602,300.6,0.5719622345179293,898,216,4,465124,2025/2026,3,South Asia,strong,emerging,medium,130.83333333333334,5.2127388535031844,27.172646354821694
