model,window_type,iso3,origin_date,n_months,peak_timing_diff,dtw_distance,season,region,seasonality_signal,endemicity,size_class
glm_ar1,expanding,LAO,2021-07-01,6,5,2.040247593882389,2021/2022,East & Southeast Asia,strong,endemic,medium
glm_ar1,expanding,LAO,2022-01-01,6,0,0.6417135383817759,2022/2023,East & Southeast Asia,strong,endemic,medium
glm_ar1,expanding,LAO,2022-07-01,6,0,0.42899656699682215,2022/2023,East & Southeast Asia,strong,endemic,medium
glm_ar1,expanding,LAO,2023-01-01,6,0,0.40630383038335477,2023/2024,East & Southeast Asia,strong,endemic,medium
glm_ar1,expanding,LAO,2023-07-01,6,0,0.3579186136707638,2023/2024,East & Southeast Asia,strong,endemic,medium
glm_ar1,expanding,LAO,2024-01-01,6,0,0.21477692022513187,2024/2025,East & Southeast Asia,strong,endemic,medium
glm_ar1,expanding,LAO,2024-07-01,6,0,0.57446614279621,2024/2025,East & Southeast Asia,strong,endemic,medium
glm_ar1,expanding,LAO,2025-01-01,6,0,0.4212697591842878,2025/2026,East & Southeast Asia,strong,endemic,medium
glm_ar1,expanding,LAO,2025-07-01,6,5,0.5431175905431148,2025/2026,East & Southeast Asia,strong,endemic,medium
glm_ar1,expanding,LAO,2026-01-01,6,0,0.5594965308525136,2026/2027,East & Southeast Asia,strong,endemic,medium
glm_ar1,expanding,LCA,2016-01-01,6,0,2.374281023298394,2015/2016,Caribbean,strong,emerging,very_small
glm_ar1,expanding,LCA,2016-07-01,6,4,0.9673278671407674,2016/2017,Caribbean,strong,emerging,very_small
glm_ar1,expanding,LCA,2017-01-01,6,0,1.051293453067329,2016/2017,Caribbean,strong,emerging,very_small
glm_ar1,expanding,LCA,2017-07-01,6,4,0.7171030547911371,2017/2018,Caribbean,strong,emerging,very_small
glm_ar1,expanding,LCA,2018-01-01,6,0,0.903047871670238,2017/2018,Caribbean,strong,emerging,very_small
glm_ar1,expanding,LCA,2018-07-01,6,4,3.1223039478685948,2018/2019,Caribbean,strong,emerging,very_small
glm_ar1,expanding,LCA,2019-01-01,1,NA,NA,2018/2019,Caribbean,strong,emerging,very_small
glm_ar1,expanding,LCA,2020-07-01,6,4,1.2083234724038714,2020/2021,Caribbean,strong,emerging,very_small
glm_ar1,expanding,LCA,2021-01-01,1,NA,NA,2020/2021,Caribbean,strong,emerging,very_small
glm_ar1,expanding,LCA,2023-07-01,6,4,2.3980863811471615,2023/2024,Caribbean,strong,emerging,very_small
glm_ar1,expanding,LCA,2024-01-01,6,0,1.6793757217146688,2023/2024,Caribbean,strong,emerging,very_small
glm_ar1,expanding,LCA,2024-07-01,6,4,1.6575186073318726,2024/2025,Caribbean,strong,emerging,very_small
glm_ar1,expanding,LCA,2025-01-01,6,5,2.8136058847423224,2024/2025,Caribbean,strong,emerging,very_small
glm_ar1,expanding,LCA,2025-07-01,5,3,3.3530845965834386,2025/2026,Caribbean,strong,emerging,very_small
glm_ar1,expanding,LCA,2026-01-01,6,4,2.432974566120238,2025/2026,Caribbean,strong,emerging,very_small
glm_ar1,expanding,LKA,2016-01-01,6,-5,0.2662871271725297,2016/2017,South Asia,weak,endemic,small
glm_ar1,expanding,LKA,2016-07-01,6,0,0.5202815823586003,2016/2017,South Asia,weak,endemic,small
glm_ar1,expanding,LKA,2017-01-01,6,0,0.23680333081912167,2017/2018,South Asia,weak,endemic,small
glm_ar1,expanding,LKA,2017-07-01,6,0,1.2349075520087547,2017/2018,South Asia,weak,endemic,small
glm_ar1,expanding,LKA,2018-01-01,6,0,0.5128813073808183,2018/2019,South Asia,weak,endemic,small
glm_ar1,expanding,LKA,2018-07-01,6,-5,0.3316024291460932,2018/2019,South Asia,weak,endemic,small
glm_ar1,expanding,LKA,2019-01-01,6,-5,0.5014508095775598,2019/2020,South Asia,weak,endemic,small
glm_ar1,expanding,LKA,2019-07-01,6,-5,0.7256106196743902,2019/2020,South Asia,weak,endemic,small
glm_ar1,expanding,LKA,2020-01-01,6,0,0.5300899976146587,2020/2021,South Asia,weak,endemic,small
glm_ar1,expanding,LKA,2020-07-01,6,0,0.34559910990691384,2020/2021,South Asia,weak,endemic,small
glm_ar1,expanding,LKA,2021-01-01,6,0,0.14373881617361892,2021/2022,South Asia,weak,endemic,small
glm_ar1,expanding,LKA,2021-07-01,6,-4,0.43008174113479886,2021/2022,South Asia,weak,endemic,small
glm_ar1,expanding,LKA,2022-01-01,6,-5,0.45482591498940456,2022/2023,South Asia,weak,endemic,small
glm_ar1,expanding,LKA,2022-07-01,6,-4,0.3156856679656304,2022/2023,South Asia,weak,endemic,small
glm_ar1,expanding,LKA,2023-01-01,6,-4,0.38651462926677604,2023/2024,South Asia,weak,endemic,small
glm_ar1,expanding,LKA,2023-07-01,6,-4,0.4287364845999062,2023/2024,South Asia,weak,endemic,small
glm_ar1,expanding,LKA,2024-01-01,6,0,0.1569863693481568,2024/2025,South Asia,weak,endemic,small
glm_ar1,expanding,LKA,2024-07-01,6,-5,0.12296375009953693,2024/2025,South Asia,weak,endemic,small
glm_ar1,expanding,LKA,2025-01-01,6,-3,0.24230646111784493,2025/2026,South Asia,weak,endemic,small
glm_ar1,expanding,LKA,2025-07-01,6,-5,0.30002126946415936,2025/2026,South Asia,weak,endemic,small
glm_ar1,expanding,LKA,2026-01-01,6,-3,0.226401752569664,2026/2027,South Asia,weak,endemic,small
glm_ar1,expanding,MAF,2016-01-01,6,5,2.438591756210994,2015/2016,Caribbean,weak,endemic,very_small
glm_ar1,expanding,MAF,2016-07-01,6,2,0.38164371290046567,2016/2017,Caribbean,weak,endemic,very_small
glm_ar1,expanding,MAF,2017-01-01,6,5,1.2366361757626902,2016/2017,Caribbean,weak,endemic,very_small
glm_ar1,expanding,MAF,2017-07-01,6,2,0.5360517573647638,2017/2018,Caribbean,weak,endemic,very_small
glm_ar1,expanding,MAF,2018-01-01,6,2,0.7939660345560235,2017/2018,Caribbean,weak,endemic,very_small
glm_ar1,expanding,MAF,2018-07-01,6,0,2.127836415726483,2018/2019,Caribbean,weak,endemic,very_small
glm_ar1,expanding,MAF,2019-01-01,6,5,2.51366658160971,2018/2019,Caribbean,weak,endemic,very_small
glm_ar1,expanding,MAF,2019-07-01,6,0,0.5687559378946577,2019/2020,Caribbean,weak,endemic,very_small
glm_ar1,expanding,MAF,2020-01-01,6,5,1.1742733896379276,2019/2020,Caribbean,weak,endemic,very_small
glm_ar1,expanding,MAF,2020-07-01,6,5,1.3031773809091898,2020/2021,Caribbean,weak,endemic,very_small
glm_ar1,expanding,MAF,2021-01-01,4,3,3.378787076445167,2020/2021,Caribbean,weak,endemic,very_small
glm_ar1,expanding,MAF,2022-07-01,6,2,2.3789841131378022,2022/2023,Caribbean,weak,endemic,very_small
glm_ar1,expanding,MAF,2023-01-01,6,1,1.6584872774156585,2022/2023,Caribbean,weak,endemic,very_small
glm_ar1,expanding,MAF,2023-07-01,6,2,0.43216754842971605,2023/2024,Caribbean,weak,endemic,very_small
glm_ar1,expanding,MAF,2024-01-01,6,5,2.6116098076331564,2023/2024,Caribbean,weak,endemic,very_small
glm_ar1,expanding,MAF,2024-07-01,6,0,1.4552785986449834,2024/2025,Caribbean,weak,endemic,very_small
glm_ar1,expanding,MAF,2025-01-01,6,2,2.4833719278287503,2024/2025,Caribbean,weak,endemic,very_small
glm_ar1,expanding,MAF,2025-07-01,6,4,2.7838000624926895,2025/2026,Caribbean,weak,endemic,very_small
glm_ar1,expanding,MAF,2026-01-01,6,1,2.09725143881151,2025/2026,Caribbean,weak,endemic,very_small
glm_ar1,expanding,MDV,2016-01-01,6,1,0.7416705363076659,2016/2017,South Asia,weak,endemic,very_small
glm_ar1,expanding,MDV,2016-07-01,6,5,1.6080432488459548,2016/2017,South Asia,weak,endemic,very_small
glm_ar1,expanding,MDV,2017-01-01,6,0,0.5082235277162028,2017/2018,South Asia,weak,endemic,very_small
glm_ar1,expanding,MDV,2017-07-01,6,0,0.5108332138790773,2017/2018,South Asia,weak,endemic,very_small
glm_ar1,expanding,MDV,2018-01-01,6,0,0.45268728746458803,2018/2019,South Asia,weak,endemic,very_small
glm_ar1,expanding,MDV,2018-07-01,6,0,0.7562770236146958,2018/2019,South Asia,weak,endemic,very_small
glm_ar1,expanding,MDV,2019-01-01,6,0,0.736088942384416,2019/2020,South Asia,weak,endemic,very_small
glm_ar1,expanding,MDV,2019-07-01,6,5,1.0813215074244025,2019/2020,South Asia,weak,endemic,very_small
glm_ar1,expanding,MDV,2020-01-01,6,5,2.293400830971324,2020/2021,South Asia,weak,endemic,very_small
glm_ar1,expanding,MDV,2020-07-01,6,0,1.1137272403201486,2020/2021,South Asia,weak,endemic,very_small
glm_ar1,expanding,MDV,2021-01-01,6,0,0.8820783970428548,2021/2022,South Asia,weak,endemic,very_small
glm_ar1,expanding,MDV,2021-07-01,6,5,1.637585771604395,2021/2022,South Asia,weak,endemic,very_small
glm_ar1,expanding,MDV,2022-01-01,6,0,0.45549093315641276,2022/2023,South Asia,weak,endemic,very_small
glm_ar1,expanding,MDV,2022-07-01,6,3,0.9056673304225148,2022/2023,South Asia,weak,endemic,very_small
glm_ar1,expanding,MDV,2023-01-01,6,1,0.6275378456374717,2023/2024,South Asia,weak,endemic,very_small
glm_ar1,expanding,MDV,2023-07-01,6,5,1.2658036834924293,2023/2024,South Asia,weak,endemic,very_small
glm_ar1,expanding,MDV,2024-01-01,6,2,0.5271637963361938,2024/2025,South Asia,weak,endemic,very_small
glm_ar1,expanding,MDV,2024-07-01,6,5,1.8002609816383037,2024/2025,South Asia,weak,endemic,very_small
glm_ar1,expanding,MDV,2025-01-01,6,0,0.9006892256407758,2025/2026,South Asia,weak,endemic,very_small
glm_ar1,expanding,MDV,2025-07-01,6,0,0.3221480252275777,2025/2026,South Asia,weak,endemic,very_small
glm_ar1,expanding,MDV,2026-01-01,6,3,1.0014060535491185,2026/2027,South Asia,weak,endemic,very_small
glm_ar1,expanding,MEX,2016-01-01,6,-5,0.45408484061378074,2016/2017,North & Central America,moderate,endemic,large
glm_ar1,expanding,MEX,2016-07-01,6,3,0.4721078125157696,2016/2017,North & Central America,moderate,endemic,large
glm_ar1,expanding,MEX,2017-01-01,6,0,0.13410127675983952,2017/2018,North & Central America,moderate,endemic,large
glm_ar1,expanding,MEX,2017-07-01,6,3,0.46426868214102796,2017/2018,North & Central America,moderate,endemic,large
glm_ar1,expanding,MEX,2018-01-01,6,0,0.15323687355557455,2018/2019,North & Central America,moderate,endemic,large
glm_ar1,expanding,MEX,2018-07-01,6,-2,0.4155814683245496,2018/2019,North & Central America,moderate,endemic,large
glm_ar1,expanding,MEX,2019-01-01,6,-5,0.5137796076825247,2019/2020,North & Central America,moderate,endemic,large
glm_ar1,expanding,MEX,2019-07-01,6,-1,0.9431937196458341,2019/2020,North & Central America,moderate,endemic,large
glm_ar1,expanding,MEX,2020-01-01,6,-5,0.3551944317703897,2020/2021,North & Central America,moderate,endemic,large
glm_ar1,expanding,MEX,2020-07-01,6,-2,0.4869966082257531,2020/2021,North & Central America,moderate,endemic,large
glm_ar1,expanding,MEX,2021-01-01,6,0,0.29007946954013447,2021/2022,North & Central America,moderate,endemic,large
glm_ar1,expanding,MEX,2021-07-01,6,-2,0.26152035763164877,2021/2022,North & Central America,moderate,endemic,large
glm_ar1,expanding,MEX,2022-01-01,6,0,0.29921557652483805,2022/2023,North & Central America,moderate,endemic,large
glm_ar1,expanding,MEX,2022-07-01,6,-2,0.3400948117142368,2022/2023,North & Central America,moderate,endemic,large
glm_ar1,expanding,MEX,2023-01-01,6,-5,0.5276307201605339,2023/2024,North & Central America,moderate,endemic,large
glm_ar1,expanding,MEX,2023-07-01,6,-2,1.0751526828151903,2023/2024,North & Central America,moderate,endemic,large
glm_ar1,expanding,MEX,2024-01-01,6,-5,0.9275555162588788,2024/2025,North & Central America,moderate,endemic,large
glm_ar1,expanding,MEX,2024-07-01,6,-1,0.6542667080940846,2024/2025,North & Central America,moderate,endemic,large
glm_ar1,expanding,MEX,2025-01-01,6,-4,0.4142604185044534,2025/2026,North & Central America,moderate,endemic,large
glm_ar1,expanding,MEX,2025-07-01,6,-2,0.38579733425740387,2025/2026,North & Central America,moderate,endemic,large
glm_ar1,expanding,MEX,2026-01-01,6,-5,0.31539346396537365,2026/2027,North & Central America,moderate,endemic,large
glm_ar1,expanding,MHL,2018-07-01,6,0,1.4289632541338635,2018/2019,Pacific Islands,strong,emerging,very_small
glm_ar1,expanding,MHL,2019-01-01,6,4,2.0265533450421516,2018/2019,Pacific Islands,strong,emerging,very_small
glm_ar1,expanding,MHL,2019-07-01,6,0,0.19485228800396706,2019/2020,Pacific Islands,strong,emerging,very_small
glm_ar1,expanding,MHL,2020-01-01,6,5,1.82072351517862,2019/2020,Pacific Islands,strong,emerging,very_small
glm_ar1,expanding,MHL,2020-07-01,6,2,1.64192514569446,2020/2021,Pacific Islands,strong,emerging,very_small
glm_ar1,expanding,MHL,2021-01-01,4,2,3.232079630884011,2020/2021,Pacific Islands,strong,emerging,very_small
glm_ar1,expanding,MHL,2022-07-01,6,1,0.9723185142090912,2022/2023,Pacific Islands,strong,emerging,very_small
glm_ar1,expanding,MHL,2023-01-01,4,2,3.000965604560828,2022/2023,Pacific Islands,strong,emerging,very_small
glm_ar1,expanding,MHL,2025-01-01,6,5,3.2572880361979455,2024/2025,Pacific Islands,strong,emerging,very_small
glm_ar1,expanding,MHL,2025-07-01,6,5,3.2429489711266797,2025/2026,Pacific Islands,strong,emerging,very_small
glm_ar1,expanding,MHL,2026-01-01,6,5,3.2471185296499545,2025/2026,Pacific Islands,strong,emerging,very_small
glm_ar1,expanding,MMR,2016-01-01,6,1,1.8010701392153026,2016/2017,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MMR,2016-07-01,6,5,1.7152929096803897,2016/2017,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MMR,2017-01-01,6,1,2.9572526191919652,2017/2018,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MMR,2017-07-01,6,5,1.261775361941929,2017/2018,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MMR,2018-01-01,6,1,1.1328663347796788,2018/2019,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MMR,2018-07-01,6,0,0.9326723755460286,2018/2019,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MMR,2019-01-01,6,0,0.7534282976593202,2019/2020,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MMR,2019-07-01,6,0,0.9322412234174949,2019/2020,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MMR,2020-01-01,6,0,0.6121545875933496,2020/2021,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MMR,2020-07-01,6,0,1.0642907927529925,2020/2021,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MMR,2021-01-01,6,0,0.5151136644271966,2021/2022,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MMR,2021-07-01,6,5,1.4534932280432198,2021/2022,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MMR,2022-01-01,6,0,0.8075750112703465,2022/2023,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MMR,2022-07-01,6,0,0.9334288588312937,2022/2023,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MMR,2023-01-01,6,0,0.68364466995784,2023/2024,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MMR,2023-07-01,6,0,0.6496868076562035,2023/2024,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MMR,2024-01-01,6,0,0.31413846057963585,2024/2025,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MMR,2024-07-01,6,5,0.9826555312627363,2024/2025,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MMR,2025-01-01,6,0,0.34917089533300033,2025/2026,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MMR,2025-07-01,6,0,0.8080873994561107,2025/2026,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MMR,2026-01-01,6,0,0.4023068904930689,2026/2027,East & Southeast Asia,strong,emerging,medium
glm_ar1,expanding,MRT,2017-07-01,6,3,0.24129666092799737,2017/2018,Sub-Saharan Africa,moderate,emerging,large
glm_ar1,expanding,MRT,2018-01-01,3,2,1.0307810093850185,2017/2018,Sub-Saharan Africa,moderate,emerging,large
glm_ar1,expanding,MRT,2023-07-01,6,0,0.40956665253914065,2023/2024,Sub-Saharan Africa,moderate,emerging,large
glm_ar1,expanding,MRT,2024-01-01,6,5,1.3790508423905559,2023/2024,Sub-Saharan Africa,moderate,emerging,large
glm_ar1,expanding,MRT,2024-07-01,6,3,0.9130098822704674,2024/2025,Sub-Saharan Africa,moderate,emerging,large
glm_ar1,expanding,MRT,2025-01-01,6,1,1.6963231361996722,2024/2025,Sub-Saharan Africa,moderate,emerging,large
glm_ar1,expanding,MRT,2025-07-01,6,3,1.1862619501530782,2025/2026,Sub-Saharan Africa,moderate,emerging,large
glm_ar1,expanding,MRT,2026-01-01,6,0,1.9344042799495245,2025/2026,Sub-Saharan Africa,moderate,emerging,large
glm_ar1,expanding,MTQ,2016-01-01,6,5,3.0595499258060226,2015/2016,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MTQ,2016-07-01,6,3,0.4274455920491631,2016/2017,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MTQ,2017-01-01,6,5,1.14473550494956,2016/2017,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MTQ,2017-07-01,6,0,1.0479611527635502,2017/2018,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MTQ,2018-01-01,6,5,4.494767607524788,2017/2018,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MTQ,2018-07-01,6,0,1.4867255191805258,2018/2019,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MTQ,2019-01-01,6,5,1.8157595412385907,2018/2019,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MTQ,2019-07-01,6,0,0.34240530205499126,2019/2020,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MTQ,2020-01-01,6,0,0.16423753800381724,2019/2020,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MTQ,2020-07-01,6,4,0.5992758161960168,2020/2021,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MTQ,2021-01-01,6,5,3.707001141312381,2020/2021,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MTQ,2021-07-01,6,0,1.562193774521715,2021/2022,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MTQ,2022-01-01,6,5,2.4969118278336606,2021/2022,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MTQ,2022-07-01,6,0,0.9627932126757361,2022/2023,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MTQ,2023-01-01,6,0,0.34372230471887405,2022/2023,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MTQ,2023-07-01,6,4,0.3110973606221068,2023/2024,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MTQ,2024-01-01,6,5,0.882117916665762,2023/2024,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MTQ,2024-07-01,6,4,1.2553901146810995,2024/2025,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MTQ,2025-01-01,6,4,1.8950491006537753,2024/2025,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MTQ,2025-07-01,6,0,0.5407845417453795,2025/2026,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MTQ,2026-01-01,6,4,1.651113043539997,2025/2026,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,MYS,2016-01-01,6,0,0.4000054720666573,2016/2017,East & Southeast Asia,weak,endemic,medium
glm_ar1,expanding,MYS,2016-07-01,6,0,0.31204225033464733,2016/2017,East & Southeast Asia,weak,endemic,medium
glm_ar1,expanding,MYS,2017-01-01,6,3,0.15525628991857335,2017/2018,East & Southeast Asia,weak,endemic,medium
glm_ar1,expanding,MYS,2017-07-01,6,1,0.4615533836114625,2017/2018,East & Southeast Asia,weak,endemic,medium
glm_ar1,expanding,MYS,2018-01-01,6,0,0.09700928240013222,2018/2019,East & Southeast Asia,weak,endemic,medium
glm_ar1,expanding,MYS,2018-07-01,6,-5,0.6464439342900727,2018/2019,East & Southeast Asia,weak,endemic,medium
glm_ar1,expanding,MYS,2019-01-01,6,-5,0.6321575357409669,2019/2020,East & Southeast Asia,weak,endemic,medium
glm_ar1,expanding,MYS,2019-07-01,6,-5,0.6519066190441452,2019/2020,East & Southeast Asia,weak,endemic,medium
glm_ar1,expanding,MYS,2020-01-01,6,0,0.35414351427874813,2020/2021,East & Southeast Asia,weak,endemic,medium
glm_ar1,expanding,MYS,2020-07-01,6,0,0.07737689369151186,2020/2021,East & Southeast Asia,weak,endemic,medium
glm_ar1,expanding,MYS,2021-01-01,6,-4,0.14858830391003766,2021/2022,East & Southeast Asia,weak,endemic,medium
glm_ar1,expanding,MYS,2021-07-01,6,0,0.08936594137194809,2021/2022,East & Southeast Asia,weak,endemic,medium
glm_ar1,expanding,MYS,2022-01-01,6,-5,0.3206319839791148,2022/2023,East & Southeast Asia,weak,endemic,medium
glm_ar1,expanding,MYS,2022-07-01,6,-5,0.5034504746523537,2022/2023,East & Southeast Asia,weak,endemic,medium
glm_ar1,expanding,MYS,2023-01-01,6,-5,0.48705058644081456,2023/2024,East & Southeast Asia,weak,endemic,medium
glm_ar1,expanding,MYS,2023-07-01,6,-5,0.8082932833911798,2023/2024,East & Southeast Asia,weak,endemic,medium
glm_ar1,expanding,MYS,2024-01-01,6,0,0.43681859818902274,2024/2025,East & Southeast Asia,weak,endemic,medium
glm_ar1,expanding,MYS,2024-07-01,6,0,0.15138300202230873,2024/2025,East & Southeast Asia,weak,endemic,medium
glm_ar1,expanding,MYS,2025-01-01,6,-2,0.14825557675202047,2025/2026,East & Southeast Asia,weak,endemic,medium
