date,country,iso3,cases,Year,Month,Month.Year
2022-11-13,Cayman Islands,CYM,0,2022,11,11-2022
2022-11-20,Cayman Islands,CYM,0,2022,11,11-2022
2022-11-27,Cayman Islands,CYM,0,2022,11,11-2022
2022-12-04,Cayman Islands,CYM,0,2022,12,12-2022
2022-12-11,Cayman Islands,CYM,0,2022,12,12-2022
2022-12-18,Cayman Islands,CYM,0,2022,12,12-2022
2022-12-25,Cayman Islands,CYM,0,2022,12,12-2022
2010-01-01,Chile,CHL,0,2010,1,1-2010
2011-01-01,Chile,CHL,1,2011,1,1-2011
2012-01-01,Chile,CHL,32,2012,1,1-2012
2013-01-01,Chile,CHL,44,2013,1,1-2013
2015-02-15,Chile,CHL,0,2015,2,2-2015
2015-02-22,Chile,CHL,6,2015,2,2-2015
2015-03-01,Chile,CHL,0,2015,3,3-2015
2017-05-14,Chile,CHL,0,2017,5,5-2017
2017-05-21,Chile,CHL,0,2017,5,5-2017
2017-05-28,Chile,CHL,0,2017,5,5-2017
2017-06-04,Chile,CHL,0,2017,6,6-2017
2017-06-11,Chile,CHL,0,2017,6,6-2017
2017-06-18,Chile,CHL,0,2017,6,6-2017
2017-06-25,Chile,CHL,0,2017,6,6-2017
2017-09-24,Chile,CHL,0,2017,9,9-2017
2017-10-01,Chile,CHL,0,2017,10,10-2017
2017-10-08,Chile,CHL,0,2017,10,10-2017
2017-10-15,Chile,CHL,0,2017,10,10-2017
2017-10-22,Chile,CHL,0,2017,10,10-2017
2017-10-29,Chile,CHL,0,2017,10,10-2017
2017-11-05,Chile,CHL,0,2017,11,11-2017
2017-11-12,Chile,CHL,0,2017,11,11-2017
2017-11-19,Chile,CHL,0,2017,11,11-2017
2017-11-26,Chile,CHL,0,2017,11,11-2017
2017-12-03,Chile,CHL,0,2017,12,12-2017
2017-12-10,Chile,CHL,0,2017,12,12-2017
2017-12-17,Chile,CHL,0,2017,12,12-2017
2017-12-24,Chile,CHL,0,2017,12,12-2017
2017-12-31,Chile,CHL,0,2017,12,12-2017
2018-01-07,Chile,CHL,0,2018,1,1-2018
2018-01-14,Chile,CHL,0,2018,1,1-2018
2018-01-21,Chile,CHL,0,2018,1,1-2018
2018-01-28,Chile,CHL,0,2018,1,1-2018
2018-02-04,Chile,CHL,0,2018,2,2-2018
2018-02-11,Chile,CHL,0,2018,2,2-2018
2018-02-18,Chile,CHL,0,2018,2,2-2018
2018-02-25,Chile,CHL,0,2018,2,2-2018
2018-03-04,Chile,CHL,0,2018,3,3-2018
2018-03-11,Chile,CHL,0,2018,3,3-2018
2018-03-18,Chile,CHL,1,2018,3,3-2018
2018-03-25,Chile,CHL,0,2018,3,3-2018
2018-04-01,Chile,CHL,5,2018,4,4-2018
2018-04-08,Chile,CHL,2,2018,4,4-2018
2018-04-15,Chile,CHL,7,2018,4,4-2018
2018-04-22,Chile,CHL,2,2018,4,4-2018
2018-04-29,Chile,CHL,1,2018,4,4-2018
2018-05-06,Chile,CHL,0,2018,5,5-2018
2018-05-13,Chile,CHL,0,2018,5,5-2018
2018-05-20,Chile,CHL,0,2018,5,5-2018
2018-05-27,Chile,CHL,0,2018,5,5-2018
2018-06-03,Chile,CHL,0,2018,6,6-2018
2018-06-10,Chile,CHL,0,2018,6,6-2018
2018-06-17,Chile,CHL,0,2018,6,6-2018
2018-06-24,Chile,CHL,0,2018,6,6-2018
2018-07-01,Chile,CHL,0,2018,7,7-2018
2018-07-08,Chile,CHL,0,2018,7,7-2018
2018-07-15,Chile,CHL,0,2018,7,7-2018
2018-07-22,Chile,CHL,0,2018,7,7-2018
2018-07-29,Chile,CHL,0,2018,7,7-2018
2018-08-05,Chile,CHL,0,2018,8,8-2018
2018-08-12,Chile,CHL,0,2018,8,8-2018
2018-08-19,Chile,CHL,0,2018,8,8-2018
2018-08-26,Chile,CHL,0,2018,8,8-2018
2018-09-02,Chile,CHL,0,2018,9,9-2018
2018-09-09,Chile,CHL,0,2018,9,9-2018
2018-09-16,Chile,CHL,0,2018,9,9-2018
2018-09-23,Chile,CHL,0,2018,9,9-2018
2018-09-30,Chile,CHL,0,2018,9,9-2018
2018-10-07,Chile,CHL,0,2018,10,10-2018
2018-10-14,Chile,CHL,0,2018,10,10-2018
2018-10-21,Chile,CHL,0,2018,10,10-2018
2018-10-28,Chile,CHL,0,2018,10,10-2018
2018-11-04,Chile,CHL,0,2018,11,11-2018
2018-11-11,Chile,CHL,0,2018,11,11-2018
2018-11-18,Chile,CHL,0,2018,11,11-2018
2018-11-25,Chile,CHL,0,2018,11,11-2018
2018-12-02,Chile,CHL,0,2018,12,12-2018
2018-12-09,Chile,CHL,0,2018,12,12-2018
2018-12-16,Chile,CHL,0,2018,12,12-2018
2018-12-23,Chile,CHL,0,2018,12,12-2018
2018-12-30,Chile,CHL,0,2018,12,12-2018
2019-01-06,Chile,CHL,0,2019,1,1-2019
2019-01-13,Chile,CHL,0,2019,1,1-2019
2019-01-20,Chile,CHL,0,2019,1,1-2019
2019-01-27,Chile,CHL,0,2019,1,1-2019
2019-02-03,Chile,CHL,1,2019,2,2-2019
2019-02-10,Chile,CHL,0,2019,2,2-2019
2019-02-17,Chile,CHL,0,2019,2,2-2019
2019-02-24,Chile,CHL,2,2019,2,2-2019
2019-03-03,Chile,CHL,0,2019,3,3-2019
2019-03-10,Chile,CHL,0,2019,3,3-2019
2019-03-17,Chile,CHL,0,2019,3,3-2019
2019-03-24,Chile,CHL,0,2019,3,3-2019
2019-03-31,Chile,CHL,0,2019,3,3-2019
2019-04-07,Chile,CHL,1,2019,4,4-2019
2019-04-14,Chile,CHL,3,2019,4,4-2019
2019-04-21,Chile,CHL,2,2019,4,4-2019
2019-04-28,Chile,CHL,8,2019,4,4-2019
2019-05-05,Chile,CHL,4,2019,5,5-2019
2019-05-12,Chile,CHL,3,2019,5,5-2019
2019-05-19,Chile,CHL,1,2019,5,5-2019
2019-05-26,Chile,CHL,3,2019,5,5-2019
2019-06-02,Chile,CHL,0,2019,6,6-2019
2019-06-09,Chile,CHL,0,2019,6,6-2019
2019-06-16,Chile,CHL,0,2019,6,6-2019
2019-06-23,Chile,CHL,0,2019,6,6-2019
2019-06-30,Chile,CHL,0,2019,6,6-2019
2019-07-07,Chile,CHL,1,2019,7,7-2019
2019-07-14,Chile,CHL,0,2019,7,7-2019
2019-07-21,Chile,CHL,0,2019,7,7-2019
2019-07-28,Chile,CHL,0,2019,7,7-2019
2019-08-04,Chile,CHL,0,2019,8,8-2019
2019-08-11,Chile,CHL,0,2019,8,8-2019
2019-08-18,Chile,CHL,0,2019,8,8-2019
2019-08-25,Chile,CHL,0,2019,8,8-2019
2019-09-01,Chile,CHL,0,2019,9,9-2019
2019-09-08,Chile,CHL,0,2019,9,9-2019
2019-09-15,Chile,CHL,0,2019,9,9-2019
2019-09-22,Chile,CHL,0,2019,9,9-2019
2019-09-29,Chile,CHL,0,2019,9,9-2019
2019-10-06,Chile,CHL,0,2019,10,10-2019
2019-10-13,Chile,CHL,0,2019,10,10-2019
2019-10-20,Chile,CHL,0,2019,10,10-2019
2019-10-27,Chile,CHL,0,2019,10,10-2019
2019-11-03,Chile,CHL,0,2019,11,11-2019
2019-11-10,Chile,CHL,0,2019,11,11-2019
2019-11-17,Chile,CHL,0,2019,11,11-2019
2019-11-24,Chile,CHL,0,2019,11,11-2019
2019-12-01,Chile,CHL,0,2019,12,12-2019
2019-12-08,Chile,CHL,0,2019,12,12-2019
2019-12-15,Chile,CHL,0,2019,12,12-2019
2019-12-22,Chile,CHL,0,2019,12,12-2019
2019-12-29,Chile,CHL,0,2019,12,12-2019
2020-01-05,Chile,CHL,0,2020,1,1-2020
2020-01-12,Chile,CHL,0,2020,1,1-2020
2020-01-19,Chile,CHL,0,2020,1,1-2020
2020-01-26,Chile,CHL,2,2020,1,1-2020
2020-02-02,Chile,CHL,2,2020,2,2-2020
2020-02-09,Chile,CHL,0,2020,2,2-2020
2020-02-16,Chile,CHL,0,2020,2,2-2020
2020-02-23,Chile,CHL,0,2020,2,2-2020
2020-03-01,Chile,CHL,1,2020,3,3-2020
2020-03-08,Chile,CHL,0,2020,3,3-2020
2020-03-15,Chile,CHL,0,2020,3,3-2020
2020-03-22,Chile,CHL,1,2020,3,3-2020
2020-03-29,Chile,CHL,1,2020,3,3-2020
2020-04-05,Chile,CHL,0,2020,4,4-2020
2020-04-12,Chile,CHL,0,2020,4,4-2020
2020-04-19,Chile,CHL,0,2020,4,4-2020
2020-04-26,Chile,CHL,0,2020,4,4-2020
2020-05-03,Chile,CHL,0,2020,5,5-2020
2020-05-10,Chile,CHL,0,2020,5,5-2020
2020-05-17,Chile,CHL,0,2020,5,5-2020
2020-05-24,Chile,CHL,0,2020,5,5-2020
2020-05-31,Chile,CHL,0,2020,5,5-2020
2020-06-07,Chile,CHL,0,2020,6,6-2020
2020-06-14,Chile,CHL,0,2020,6,6-2020
2020-06-21,Chile,CHL,0,2020,6,6-2020
2020-06-28,Chile,CHL,0,2020,6,6-2020
2020-07-05,Chile,CHL,0,2020,7,7-2020
2020-07-12,Chile,CHL,0,2020,7,7-2020
2020-07-19,Chile,CHL,0,2020,7,7-2020
2020-07-26,Chile,CHL,0,2020,7,7-2020
2020-08-02,Chile,CHL,0,2020,8,8-2020
2020-08-09,Chile,CHL,1,2020,8,8-2020
2020-08-16,Chile,CHL,0,2020,8,8-2020
2020-08-23,Chile,CHL,0,2020,8,8-2020
2020-08-30,Chile,CHL,0,2020,8,8-2020
2020-09-06,Chile,CHL,1,2020,9,9-2020
2020-09-13,Chile,CHL,0,2020,9,9-2020
2020-09-20,Chile,CHL,0,2020,9,9-2020
2020-09-27,Chile,CHL,0,2020,9,9-2020
2020-10-04,Chile,CHL,0,2020,10,10-2020
2020-10-11,Chile,CHL,0,2020,10,10-2020
2020-10-18,Chile,CHL,0,2020,10,10-2020
2020-10-25,Chile,CHL,0,2020,10,10-2020
2020-11-01,Chile,CHL,0,2020,11,11-2020
2020-11-08,Chile,CHL,0,2020,11,11-2020
2020-11-15,Chile,CHL,0,2020,11,11-2020
2020-11-22,Chile,CHL,0,2020,11,11-2020
2020-11-29,Chile,CHL,0,2020,11,11-2020
2020-12-06,Chile,CHL,0,2020,12,12-2020
2020-12-13,Chile,CHL,0,2020,12,12-2020
2020-12-20,Chile,CHL,0,2020,12,12-2020
2020-12-27,Chile,CHL,0,2020,12,12-2020
2021-01-03,Chile,CHL,0,2021,1,1-2021
2021-01-10,Chile,CHL,0,2021,1,1-2021
2021-01-17,Chile,CHL,0,2021,1,1-2021
2021-01-24,Chile,CHL,0,2021,1,1-2021
2021-01-31,Chile,CHL,0,2021,1,1-2021
2021-02-07,Chile,CHL,0,2021,2,2-2021
2021-02-14,Chile,CHL,0,2021,2,2-2021
2021-02-21,Chile,CHL,0,2021,2,2-2021
2021-02-28,Chile,CHL,0,2021,2,2-2021
2021-03-07,Chile,CHL,0,2021,3,3-2021
2021-03-14,Chile,CHL,0,2021,3,3-2021
2021-03-21,Chile,CHL,0,2021,3,3-2021
2021-03-28,Chile,CHL,0,2021,3,3-2021
2021-04-04,Chile,CHL,0,2021,4,4-2021
2021-04-11,Chile,CHL,0,2021,4,4-2021
2021-04-18,Chile,CHL,0,2021,4,4-2021
2021-04-25,Chile,CHL,0,2021,4,4-2021
2021-05-02,Chile,CHL,0,2021,5,5-2021
2021-05-09,Chile,CHL,0,2021,5,5-2021
2021-05-16,Chile,CHL,0,2021,5,5-2021
2021-05-23,Chile,CHL,0,2021,5,5-2021
2021-05-30,Chile,CHL,0,2021,5,5-2021
2021-06-06,Chile,CHL,0,2021,6,6-2021
2021-06-13,Chile,CHL,0,2021,6,6-2021
2021-06-20,Chile,CHL,0,2021,6,6-2021
2021-06-27,Chile,CHL,0,2021,6,6-2021
2021-07-04,Chile,CHL,0,2021,7,7-2021
2021-07-11,Chile,CHL,0,2021,7,7-2021
2021-07-18,Chile,CHL,0,2021,7,7-2021
2021-07-25,Chile,CHL,0,2021,7,7-2021
2021-08-01,Chile,CHL,0,2021,8,8-2021
2021-08-08,Chile,CHL,0,2021,8,8-2021
2021-08-15,Chile,CHL,0,2021,8,8-2021
2021-08-22,Chile,CHL,0,2021,8,8-2021
2021-08-29,Chile,CHL,0,2021,8,8-2021
2021-09-05,Chile,CHL,0,2021,9,9-2021
2021-09-12,Chile,CHL,0,2021,9,9-2021
2021-09-19,Chile,CHL,0,2021,9,9-2021
2021-09-26,Chile,CHL,0,2021,9,9-2021
2021-10-03,Chile,CHL,0,2021,10,10-2021
2021-10-10,Chile,CHL,0,2021,10,10-2021
2021-10-17,Chile,CHL,0,2021,10,10-2021
2021-10-24,Chile,CHL,0,2021,10,10-2021
2021-10-31,Chile,CHL,0,2021,10,10-2021
2021-11-07,Chile,CHL,0,2021,11,11-2021
2021-11-14,Chile,CHL,0,2021,11,11-2021
2021-11-21,Chile,CHL,0,2021,11,11-2021
2021-11-28,Chile,CHL,0,2021,11,11-2021
2021-12-05,Chile,CHL,0,2021,12,12-2021
2021-12-12,Chile,CHL,0,2021,12,12-2021
2021-12-19,Chile,CHL,0,2021,12,12-2021
2021-12-26,Chile,CHL,0,2021,12,12-2021
2022-01-02,Chile,CHL,0,2022,1,1-2022
2022-01-09,Chile,CHL,0,2022,1,1-2022
2022-01-16,Chile,CHL,0,2022,1,1-2022
2022-01-23,Chile,CHL,0,2022,1,1-2022
2022-01-30,Chile,CHL,0,2022,1,1-2022
2022-02-06,Chile,CHL,0,2022,2,2-2022
2022-02-13,Chile,CHL,0,2022,2,2-2022
2022-02-20,Chile,CHL,0,2022,2,2-2022
2022-02-27,Chile,CHL,0,2022,2,2-2022
2022-03-06,Chile,CHL,0,2022,3,3-2022
2022-03-13,Chile,CHL,0,2022,3,3-2022
2022-03-20,Chile,CHL,0,2022,3,3-2022
2022-03-27,Chile,CHL,0,2022,3,3-2022
2022-04-03,Chile,CHL,0,2022,4,4-2022
2022-04-10,Chile,CHL,0,2022,4,4-2022
2022-04-17,Chile,CHL,0,2022,4,4-2022
2022-04-24,Chile,CHL,0,2022,4,4-2022
2022-05-01,Chile,CHL,0,2022,5,5-2022
2022-05-08,Chile,CHL,0,2022,5,5-2022
2022-05-15,Chile,CHL,0,2022,5,5-2022
2022-05-22,Chile,CHL,0,2022,5,5-2022
2022-05-29,Chile,CHL,0,2022,5,5-2022
2022-06-05,Chile,CHL,0,2022,6,6-2022
2022-06-12,Chile,CHL,0,2022,6,6-2022
2022-06-19,Chile,CHL,0,2022,6,6-2022
2022-06-26,Chile,CHL,0,2022,6,6-2022
2022-07-03,Chile,CHL,0,2022,7,7-2022
2022-07-10,Chile,CHL,0,2022,7,7-2022
2022-07-17,Chile,CHL,0,2022,7,7-2022
2022-07-24,Chile,CHL,0,2022,7,7-2022
2022-07-31,Chile,CHL,0,2022,7,7-2022
2022-08-07,Chile,CHL,0,2022,8,8-2022
2022-08-14,Chile,CHL,0,2022,8,8-2022
2022-08-21,Chile,CHL,0,2022,8,8-2022
2022-08-28,Chile,CHL,0,2022,8,8-2022
2022-09-04,Chile,CHL,0,2022,9,9-2022
2022-09-11,Chile,CHL,0,2022,9,9-2022
2022-09-18,Chile,CHL,0,2022,9,9-2022
2022-09-25,Chile,CHL,0,2022,9,9-2022
2022-10-02,Chile,CHL,0,2022,10,10-2022
2022-10-09,Chile,CHL,0,2022,10,10-2022
2022-10-16,Chile,CHL,0,2022,10,10-2022
2022-10-23,Chile,CHL,0,2022,10,10-2022
2022-10-30,Chile,CHL,0,2022,10,10-2022
2022-11-06,Chile,CHL,0,2022,11,11-2022
2022-11-13,Chile,CHL,0,2022,11,11-2022
2022-11-20,Chile,CHL,0,2022,11,11-2022
2022-11-27,Chile,CHL,0,2022,11,11-2022
2022-12-04,Chile,CHL,0,2022,12,12-2022
2022-12-11,Chile,CHL,0,2022,12,12-2022
2022-12-18,Chile,CHL,0,2022,12,12-2022
2022-12-25,Chile,CHL,0,2022,12,12-2022
2010-01-01,China,CHN,223,2010,1,1-2010
2011-01-01,China,CHN,49,2011,1,1-2011
2011-01-01,China,CHN,58,2011,1,1-2011
2012-01-01,China,CHN,157,2012,1,1-2012
2013-01-01,China,CHN,0,2013,1,1-2013
2013-01-01,China,CHN,4663,2013,1,1-2013
2013-02-01,China,CHN,0,2013,2,2-2013
2013-03-01,China,CHN,0,2013,3,3-2013
2013-04-01,China,CHN,0,2013,4,4-2013
2013-05-01,China,CHN,0,2013,5,5-2013
2013-06-01,China,CHN,0,2013,6,6-2013
2013-07-01,China,CHN,0,2013,7,7-2013
2013-08-01,China,CHN,993,2013,8,8-2013
2013-09-01,China,CHN,1490,2013,9,9-2013
2013-10-01,China,CHN,1490,2013,10,10-2013
2013-11-01,China,CHN,1180,2013,11,11-2013
2013-12-01,China,CHN,124,2013,12,12-2013
2014-01-01,China,CHN,0,2014,1,1-2014
2014-01-01,China,CHN,46864,2014,1,1-2014
2014-02-01,China,CHN,0,2014,2,2-2014
2014-03-01,China,CHN,0,2014,3,3-2014
2014-04-01,China,CHN,0,2014,4,4-2014
2014-05-01,China,CHN,0,2014,5,5-2014
2014-06-01,China,CHN,0,2014,6,6-2014
2014-07-01,China,CHN,0,2014,7,7-2014
2014-08-01,China,CHN,993,2014,8,8-2014
2014-09-01,China,CHN,14720,2014,9,9-2014
2014-10-01,China,CHN,28757,2014,10,10-2014
2014-11-01,China,CHN,2732,2014,11,11-2014
2014-12-01,China,CHN,310,2014,12,12-2014
2015-01-01,China,CHN,0,2015,1,1-2015
2015-01-01,China,CHN,3858,2015,1,1-2015
2015-02-01,China,CHN,0,2015,2,2-2015
2015-03-01,China,CHN,0,2015,3,3-2015
2015-04-01,China,CHN,0,2015,4,4-2015
2015-05-01,China,CHN,0,2015,5,5-2015
2015-06-01,China,CHN,0,2015,6,6-2015
2015-07-01,China,CHN,0,2015,7,7-2015
2015-08-01,China,CHN,0,2015,8,8-2015
2015-09-01,China,CHN,1428,2015,9,9-2015
2015-10-01,China,CHN,1366,2015,10,10-2015
2015-11-01,China,CHN,434,2015,11,11-2015
2016-01-01,China,CHN,0,2016,1,1-2016
2016-01-01,China,CHN,2050,2016,1,1-2016
2016-02-01,China,CHN,0,2016,2,2-2016
2016-03-01,China,CHN,0,2016,3,3-2016
2016-04-01,China,CHN,0,2016,4,4-2016
2016-05-01,China,CHN,0,2016,5,5-2016
2016-06-01,China,CHN,0,2016,6,6-2016
2016-07-01,China,CHN,115,2016,7,7-2016
2016-08-01,China,CHN,625,2016,8,8-2016
2016-09-01,China,CHN,642,2016,9,9-2016
2016-10-01,China,CHN,345,2016,10,10-2016
2016-11-01,China,CHN,181,2016,11,11-2016
2016-12-01,China,CHN,0,2016,12,12-2016
2017-01-01,China,CHN,0,2017,1,1-2017
2017-01-01,China,CHN,5893,2017,1,1-2017
2017-02-01,China,CHN,0,2017,2,2-2017
2017-03-01,China,CHN,0,2017,3,3-2017
2017-04-01,China,CHN,0,2017,4,4-2017
2017-05-01,China,CHN,0,2017,5,5-2017
2017-06-01,China,CHN,65,2017,6,6-2017
2017-07-01,China,CHN,263,2017,7,7-2017
2017-08-01,China,CHN,955,2017,8,8-2017
2017-09-01,China,CHN,1910,2017,9,9-2017
2017-10-01,China,CHN,1614,2017,10,10-2017
2017-11-01,China,CHN,708,2017,11,11-2017
2017-12-01,China,CHN,115,2017,12,12-2017
2018-01-01,China,CHN,0,2018,1,1-2018
2018-01-01,China,CHN,5136,2018,1,1-2018
2018-02-01,China,CHN,0,2018,2,2-2018
2018-03-01,China,CHN,0,2018,3,3-2018
2018-04-01,China,CHN,0,2018,4,4-2018
2018-05-01,China,CHN,0,2018,5,5-2018
2018-06-01,China,CHN,115,2018,6,6-2018
2018-07-01,China,CHN,214,2018,7,7-2018
2018-08-01,China,CHN,477,2018,8,8-2018
2018-09-01,China,CHN,1498,2018,9,9-2018
2018-10-01,China,CHN,1811,2018,10,10-2018
2018-11-01,China,CHN,757,2018,11,11-2018
2018-12-01,China,CHN,164,2018,12,12-2018
2019-01-01,China,CHN,198,2019,1,1-2019
2019-01-01,China,CHN,22188,2019,1,1-2019
2019-02-01,China,CHN,82,2019,2,2-2019
2019-03-01,China,CHN,82,2019,3,3-2019
2019-04-01,China,CHN,148,2019,4,4-2019
2019-05-01,China,CHN,329,2019,5,5-2019
2019-06-01,China,CHN,791,2019,6,6-2019
2019-07-01,China,CHN,1268,2019,7,7-2019
2019-08-01,China,CHN,3294,2019,8,8-2019
2019-09-01,China,CHN,7988,2019,9,9-2019
2019-10-01,China,CHN,6127,2019,10,10-2019
2019-11-01,China,CHN,1746,2019,11,11-2019
2019-12-01,China,CHN,264,2019,12,12-2019
2020-01-01,China,CHN,0,2020,1,1-2020
2020-02-01,China,CHN,0,2020,2,2-2020
2020-03-01,China,CHN,0,2020,3,3-2020
2020-04-01,China,CHN,0,2020,4,4-2020
2020-05-01,China,CHN,0,2020,5,5-2020
2020-06-01,China,CHN,0,2020,6,6-2020
2020-07-01,China,CHN,0,2020,7,7-2020
2020-08-01,China,CHN,65,2020,8,8-2020
2020-09-01,China,CHN,198,2020,9,9-2020
2020-10-01,China,CHN,263,2020,10,10-2020
2020-11-01,China,CHN,32,2020,11,11-2020
2020-12-01,China,CHN,0,2020,12,12-2020
2021-01-01,China,CHN,0,2021,1,1-2021
2021-02-01,China,CHN,0,2021,2,2-2021
2021-03-01,China,CHN,0,2021,3,3-2021
2021-04-01,China,CHN,0,2021,4,4-2021
2021-05-01,China,CHN,0,2021,5,5-2021
2021-06-01,China,CHN,0,2021,6,6-2021
2021-07-01,China,CHN,0,2021,7,7-2021
2021-08-01,China,CHN,0,2021,8,8-2021
2021-09-01,China,CHN,0,2021,9,9-2021
2021-10-01,China,CHN,0,2021,10,10-2021
2021-11-01,China,CHN,0,2021,11,11-2021
2021-12-01,China,CHN,0,2021,12,12-2021
2022-01-01,China,CHN,0,2022,1,1-2022
2022-02-01,China,CHN,0,2022,2,2-2022
2022-03-01,China,CHN,0,2022,3,3-2022
2022-04-01,China,CHN,0,2022,4,4-2022
2022-05-01,China,CHN,0,2022,5,5-2022
2022-06-01,China,CHN,0,2022,6,6-2022
2022-07-01,China,CHN,0,2022,7,7-2022
2022-08-01,China,CHN,0,2022,8,8-2022
2022-09-01,China,CHN,0,2022,9,9-2022
2022-10-01,China,CHN,487,2022,10,10-2022
2010-01-03,Colombia,COL,5010,2010,1,1-2010
2010-01-03,Colombia,COL,2177,2010,1,1-2010
2010-01-10,Colombia,COL,2457,2010,1,1-2010
2010-01-17,Colombia,COL,2697,2010,1,1-2010
2010-01-24,Colombia,COL,3099,2010,1,1-2010
2010-01-31,Colombia,COL,3713,2010,1,1-2010
2010-02-07,Colombia,COL,4229,2010,2,2-2010
2010-02-14,Colombia,COL,4509,2010,2,2-2010
2010-02-21,Colombia,COL,4308,2010,2,2-2010
2010-02-28,Colombia,COL,4782,2010,2,2-2010
2010-03-07,Colombia,COL,4569,2010,3,3-2010
2010-03-14,Colombia,COL,4927,2010,3,3-2010
2010-03-21,Colombia,COL,4400,2010,3,3-2010
2010-03-28,Colombia,COL,4577,2010,3,3-2010
2010-04-04,Colombia,COL,4874,2010,4,4-2010
2010-04-11,Colombia,COL,4466,2010,4,4-2010
2010-04-18,Colombia,COL,4824,2010,4,4-2010
2010-04-25,Colombia,COL,4600,2010,4,4-2010
2010-05-02,Colombia,COL,4496,2010,5,5-2010
2010-05-09,Colombia,COL,4771,2010,5,5-2010
2010-05-16,Colombia,COL,4785,2010,5,5-2010
2010-05-23,Colombia,COL,4511,2010,5,5-2010
2010-05-30,Colombia,COL,4395,2010,5,5-2010
2010-06-06,Colombia,COL,4374,2010,6,6-2010
2010-06-13,Colombia,COL,4244,2010,6,6-2010
2010-06-20,Colombia,COL,3892,2010,6,6-2010
2010-06-27,Colombia,COL,3632,2010,6,6-2010
2010-07-04,Colombia,COL,3494,2010,7,7-2010
2010-07-11,Colombia,COL,3181,2010,7,7-2010
2010-07-18,Colombia,COL,3287,2010,7,7-2010
2010-07-25,Colombia,COL,3012,2010,7,7-2010
2010-08-01,Colombia,COL,3028,2010,8,8-2010
2010-08-08,Colombia,COL,2648,2010,8,8-2010
2010-08-15,Colombia,COL,2600,2010,8,8-2010
2010-08-22,Colombia,COL,2456,2010,8,8-2010
2010-08-29,Colombia,COL,2326,2010,8,8-2010
2010-09-05,Colombia,COL,2085,2010,9,9-2010
2010-09-12,Colombia,COL,1831,2010,9,9-2010
2010-09-19,Colombia,COL,1773,2010,9,9-2010
2010-09-26,Colombia,COL,1550,2010,9,9-2010
2010-10-03,Colombia,COL,1511,2010,10,10-2010
2010-10-10,Colombia,COL,1427,2010,10,10-2010
2010-10-17,Colombia,COL,1296,2010,10,10-2010
2010-10-24,Colombia,COL,1143,2010,10,10-2010
2010-10-31,Colombia,COL,1167,2010,10,10-2010
2010-11-07,Colombia,COL,1081,2010,11,11-2010
2010-11-14,Colombia,COL,1010,2010,11,11-2010
2010-11-21,Colombia,COL,906,2010,11,11-2010
2010-11-28,Colombia,COL,897,2010,11,11-2010
2010-12-05,Colombia,COL,944,2010,12,12-2010
2010-12-12,Colombia,COL,835,2010,12,12-2010
2010-12-19,Colombia,COL,739,2010,12,12-2010
2010-12-26,Colombia,COL,720,2010,12,12-2010
2011-01-02,Colombia,COL,1255,2011,1,1-2011
2011-01-02,Colombia,COL,759,2011,1,1-2011
2011-01-09,Colombia,COL,795,2011,1,1-2011
2011-01-16,Colombia,COL,741,2011,1,1-2011
2011-01-23,Colombia,COL,660,2011,1,1-2011
2011-01-30,Colombia,COL,673,2011,1,1-2011
2011-02-06,Colombia,COL,553,2011,2,2-2011
2011-02-13,Colombia,COL,603,2011,2,2-2011
2011-02-20,Colombia,COL,527,2011,2,2-2011
2011-02-27,Colombia,COL,545,2011,2,2-2011
2011-03-06,Colombia,COL,526,2011,3,3-2011
2011-03-13,Colombia,COL,470,2011,3,3-2011
2011-03-20,Colombia,COL,480,2011,3,3-2011
2011-03-27,Colombia,COL,530,2011,3,3-2011
2011-04-03,Colombia,COL,519,2011,4,4-2011
2011-04-10,Colombia,COL,494,2011,4,4-2011
2011-04-17,Colombia,COL,530,2011,4,4-2011
2011-04-24,Colombia,COL,591,2011,4,4-2011
2011-05-01,Colombia,COL,584,2011,5,5-2011
2011-05-08,Colombia,COL,590,2011,5,5-2011
2011-05-15,Colombia,COL,617,2011,5,5-2011
2011-05-22,Colombia,COL,622,2011,5,5-2011
2011-05-29,Colombia,COL,626,2011,5,5-2011
2011-06-05,Colombia,COL,640,2011,6,6-2011
2011-06-12,Colombia,COL,634,2011,6,6-2011
2011-06-19,Colombia,COL,605,2011,6,6-2011
2011-06-26,Colombia,COL,549,2011,6,6-2011
2011-07-03,Colombia,COL,652,2011,7,7-2011
2011-07-10,Colombia,COL,560,2011,7,7-2011
2011-07-17,Colombia,COL,546,2011,7,7-2011
2011-07-24,Colombia,COL,509,2011,7,7-2011
2011-07-31,Colombia,COL,550,2011,7,7-2011
2011-08-07,Colombia,COL,520,2011,8,8-2011
2011-08-14,Colombia,COL,523,2011,8,8-2011
2011-08-21,Colombia,COL,455,2011,8,8-2011
2011-08-28,Colombia,COL,571,2011,8,8-2011
2011-09-04,Colombia,COL,486,2011,9,9-2011
2011-09-11,Colombia,COL,483,2011,9,9-2011
2011-09-18,Colombia,COL,507,2011,9,9-2011
2011-09-25,Colombia,COL,513,2011,9,9-2011
2011-10-02,Colombia,COL,470,2011,10,10-2011
2011-10-09,Colombia,COL,480,2011,10,10-2011
2011-10-16,Colombia,COL,524,2011,10,10-2011
2011-10-23,Colombia,COL,552,2011,10,10-2011
2011-10-30,Colombia,COL,540,2011,10,10-2011
2011-11-06,Colombia,COL,544,2011,11,11-2011
