iso3,country,od_region,d,u_rf,med_rf,min_rf,max_rf,sd_rf,n_rf
HND,Honduras,North & Central America,7,0.9997679739608675,0.999656770207654,0.9995217599234816,1,1.786554628570466e-4,87
HND,Honduras,North & Central America,8,0.9998524976110198,1,0.9995217599234816,1,1.987272549737673e-4,60
HND,Honduras,North & Central America,9,0.9998918246936193,1,0.9995217599234816,1,1.9028855595333474e-4,60
HND,Honduras,North & Central America,10,0.9999375395909422,1,0.9995217599234816,1,1.6087009407765406e-4,60
HND,Honduras,North & Central America,11,0.999992029332058,1,0.9995217599234816,1,6.174052839482689e-5,60
HND,Honduras,North & Central America,12,1,1,1,1,0,60
HND,Honduras,North & Central America,13,1,1,1,1,0,60
HND,Honduras,North & Central America,14,1,1,1,1,0,60
HND,Honduras,North & Central America,15,1,1,1,1,0,60
HND,Honduras,North & Central America,16,1,1,1,1,0,60
HND,Honduras,North & Central America,17,1,1,1,1,0,60
HND,Honduras,North & Central America,18,1,1,1,1,0,60
HND,Honduras,North & Central America,19,1,1,1,1,0,60
HND,Honduras,North & Central America,20,1,1,1,1,0,60
HND,Honduras,North & Central America,21,1,1,1,1,0,60
HND,Honduras,North & Central America,22,1,1,1,1,0,60
HND,Honduras,North & Central America,23,1,1,1,1,0,60
HND,Honduras,North & Central America,24,1,1,1,1,0,60
HND,Honduras,North & Central America,25,1,1,1,1,0,68
HND,Honduras,North & Central America,26,1,1,1,1,0,90
HND,Honduras,North & Central America,27,1,1,1,1,0,87
HND,Honduras,North & Central America,28,1,1,1,1,0,87
HND,Honduras,North & Central America,29,1,1,1,1,0,87
HND,Honduras,North & Central America,30,1,1,1,1,0,84
HND,Honduras,North & Central America,31,1,1,1,1,0,87
HND,Honduras,North & Central America,32,1,1,1,1,0,87
HND,Honduras,North & Central America,33,1,1,1,1,0,87
HND,Honduras,North & Central America,34,1,1,1,1,0,87
HND,Honduras,North & Central America,35,1,1,1,1,0,69
HND,Honduras,North & Central America,36,1,1,1,1,0,66
HND,Honduras,North & Central America,37,1,1,1,1,0,66
HND,Honduras,North & Central America,38,1,1,1,1,0,66
HND,Honduras,North & Central America,39,1,1,1,1,0,66
HND,Honduras,North & Central America,40,1,1,1,1,0,66
HND,Honduras,North & Central America,41,1,1,1,1,0,66
HND,Honduras,North & Central America,42,1,1,1,1,0,66
HND,Honduras,North & Central America,43,1,1,1,1,0,66
HND,Honduras,North & Central America,44,1,1,1,1,0,66
HND,Honduras,North & Central America,45,1,1,1,1,0,66
HND,Honduras,North & Central America,46,1,1,1,1,0,66
HND,Honduras,North & Central America,47,1,1,1,1,0,66
HND,Honduras,North & Central America,48,1,1,1,1,0,66
HND,Honduras,North & Central America,49,1,1,1,1,0,66
HND,Honduras,North & Central America,50,1,1,1,1,0,66
HND,Honduras,North & Central America,51,1,1,1,1,0,66
JAM,Jamaica,Caribbean,3,1,1,1,1,0,332
JAM,Jamaica,Caribbean,4,1,1,1,1,0,950
JAM,Jamaica,Caribbean,5,1,1,1,1,0,440
JAM,Jamaica,Caribbean,6,1,1,1,1,0,61
JAM,Jamaica,Caribbean,7,1,1,1,1,0,60
JAM,Jamaica,Caribbean,8,1,1,1,1,0,60
JAM,Jamaica,Caribbean,9,1,1,1,1,0,60
JAM,Jamaica,Caribbean,10,1,1,1,1,0,60
JAM,Jamaica,Caribbean,11,1,1,1,1,0,60
JAM,Jamaica,Caribbean,12,1,1,1,1,0,60
JAM,Jamaica,Caribbean,13,1,1,1,1,0,60
JAM,Jamaica,Caribbean,14,1,1,1,1,0,60
JAM,Jamaica,Caribbean,15,1,1,1,1,0,60
JAM,Jamaica,Caribbean,16,1,1,1,1,0,60
JAM,Jamaica,Caribbean,17,1,1,1,1,0,60
JAM,Jamaica,Caribbean,18,1,1,1,1,0,60
JAM,Jamaica,Caribbean,19,1,1,1,1,0,60
JAM,Jamaica,Caribbean,20,1,1,1,1,0,60
JAM,Jamaica,Caribbean,21,1,1,1,1,0,60
JAM,Jamaica,Caribbean,22,1,1,1,1,0,60
JAM,Jamaica,Caribbean,23,1,1,1,1,0,60
JAM,Jamaica,Caribbean,24,1,1,1,1,0,60
JAM,Jamaica,Caribbean,25,1,1,1,1,0,68
JAM,Jamaica,Caribbean,26,1,1,1,1,0,88
JAM,Jamaica,Caribbean,27,1,1,1,1,0,85
JAM,Jamaica,Caribbean,28,1,1,1,1,0,104
JAM,Jamaica,Caribbean,29,1,1,1,1,0,101
JAM,Jamaica,Caribbean,30,1,1,1,1,0,98
JAM,Jamaica,Caribbean,31,1,1,1,1,0,102
JAM,Jamaica,Caribbean,32,1,1,1,1,0,98
JAM,Jamaica,Caribbean,33,1,1,1,1,0,101
JAM,Jamaica,Caribbean,34,1,1,1,1,0,101
JAM,Jamaica,Caribbean,35,1,1,1,1,0,83
JAM,Jamaica,Caribbean,36,1,1,1,1,0,86
JAM,Jamaica,Caribbean,37,1,1,1,1,0,69
JAM,Jamaica,Caribbean,38,1,1,1,1,0,66
JAM,Jamaica,Caribbean,39,1,1,1,1,0,66
JAM,Jamaica,Caribbean,40,1,1,1,1,0,66
JAM,Jamaica,Caribbean,41,1,1,1,1,0,66
JAM,Jamaica,Caribbean,42,1,1,1,1,0,66
JAM,Jamaica,Caribbean,43,1,1,1,1,0,66
JAM,Jamaica,Caribbean,44,1,1,1,1,0,66
JAM,Jamaica,Caribbean,45,1,1,1,1,0,66
JAM,Jamaica,Caribbean,46,1,1,1,1,0,66
JAM,Jamaica,Caribbean,47,1,1,1,1,0,66
JAM,Jamaica,Caribbean,48,1,1,1,1,0,66
JAM,Jamaica,Caribbean,49,1,1,1,1,0,66
JAM,Jamaica,Caribbean,50,1,1,1,1,0,66
JAM,Jamaica,Caribbean,51,1,1,1,1,0,66
KNA,Saint Kitts and Nevis,Caribbean,2,0.9803410641124006,0.9801980198019802,0.9665071770334929,0.9895833333333334,0.007513498891896951,880
KNA,Saint Kitts and Nevis,Caribbean,3,0.9809208852866252,0.9801980198019802,0.9611650485436893,0.994475138121547,0.008817721428966528,723
KNA,Saint Kitts and Nevis,Caribbean,4,0.9803976802588674,0.9801980198019802,0.9611650485436893,1,0.012076309274838113,60
KNA,Saint Kitts and Nevis,Caribbean,5,0.9825479101613522,0.9844559585492227,0.9611650485436893,1,0.013763735196732733,60
KNA,Saint Kitts and Nevis,Caribbean,6,0.9851930454581473,0.9893617021276596,0.9611650485436893,1.00625,0.015314013250276391,60
KNA,Saint Kitts and Nevis,Caribbean,7,0.9881579029753685,0.994475138121547,0.9611650485436893,1.0064102564102564,0.01656862102281251,60
KNA,Saint Kitts and Nevis,Caribbean,8,0.9910395640574252,1,0.9611650485436893,1.006578947368421,0.016876988777536604,60
KNA,Saint Kitts and Nevis,Caribbean,9,0.9939523636181635,1,0.9611650485436893,1.0067114093959733,0.016146742018778037,60
KNA,Saint Kitts and Nevis,Caribbean,10,0.9963379985140329,1.00625,0.9644670050761421,1.0067114093959733,0.014859606777021802,60
KNA,Saint Kitts and Nevis,Caribbean,11,0.9982425356281386,1.0064102564102564,0.96875,1.0067114093959733,0.01336220453310772,60
KNA,Saint Kitts and Nevis,Caribbean,12,0.9995346371459343,1.006578947368421,0.972972972972973,1.0067114093959733,0.012651051511470715,60
KNA,Saint Kitts and Nevis,Caribbean,13,1.0001563826898563,1.0067114093959733,0.9766081871345029,1.0067114093959733,0.011904904463246312,60
KNA,Saint Kitts and Nevis,Caribbean,14,1.000738273683259,1.0067114093959733,0.9766081871345029,1.006896551724138,0.010917243586373727,60
KNA,Saint Kitts and Nevis,Caribbean,15,1.000761693958093,1.0067114093959733,0.9807692307692307,1.006896551724138,0.01095260651315309,60
KNA,Saint Kitts and Nevis,Caribbean,16,1.0006971256352084,1.0067114093959733,0.9803921568627451,1.0070921985815602,0.011158519930291549,60
KNA,Saint Kitts and Nevis,Caribbean,17,1.0012043873461411,1.0067114093959733,0.9803921568627451,1.0148148148148148,0.011733375855603315,60
KNA,Saint Kitts and Nevis,Caribbean,18,1.0021628610635418,1.006896551724138,0.9803921568627451,1.0151515151515151,0.012489007809435557,60
KNA,Saint Kitts and Nevis,Caribbean,19,1.00317103078952,1.006896551724138,0.9803921568627451,1.0155038759689923,0.013157958442665136,60
KNA,Saint Kitts and Nevis,Caribbean,20,1.0047859823043117,1.0070921985815602,0.9803921568627451,1.024390243902439,0.014395372057924122,60
KNA,Saint Kitts and Nevis,Caribbean,21,1.0067617641629156,1.0148148148148148,0.9798657718120806,1.0260869565217392,0.015939566879923515,60
KNA,Saint Kitts and Nevis,Caribbean,22,1.0078294116612514,1.0148148148148148,0.9798657718120806,1.0260869565217392,0.016602651549703893,60
KNA,Saint Kitts and Nevis,Caribbean,23,1.0080846519610323,1.0148148148148148,0.9793103448275862,1.0260869565217392,0.01672132404644132,60
KNA,Saint Kitts and Nevis,Caribbean,24,1.0090738949908715,1.0151515151515151,0.9793103448275862,1.0260869565217392,0.016153421657204715,60
KNA,Saint Kitts and Nevis,Caribbean,25,1.014678027962495,1.0101010101010102,0.9793103448275862,1.1111111111111112,0.028334617458038926,68
KNA,Saint Kitts and Nevis,Caribbean,26,1.0137990750552994,1,0.9849624060150376,1.1111111111111112,0.03129450344838908,90
KNA,Saint Kitts and Nevis,Caribbean,27,1.012871681722635,1,0.9849624060150376,1.1111111111111112,0.031467487289113354,87
KNA,Saint Kitts and Nevis,Caribbean,28,1.0111570413722395,1,0.9849624060150376,1.1111111111111112,0.030963880320968754,87
KNA,Saint Kitts and Nevis,Caribbean,29,1.0091853475331334,1,0.9906542056074766,1.1111111111111112,0.029133638669356723,87
KNA,Saint Kitts and Nevis,Caribbean,30,1.0105839864974593,1,0.9906542056074766,1.1111111111111112,0.0314640859309779,84
KNA,Saint Kitts and Nevis,Caribbean,31,1.0099713339937855,1,0.9906542056074766,1.1111111111111112,0.030384435860521298,87
KNA,Saint Kitts and Nevis,Caribbean,32,1.00227046970342,1,1,1.1111111111111112,0.012277840552131216,87
KNA,Saint Kitts and Nevis,Caribbean,33,1.0001419043564637,1,1,1.0123456790123457,0.0013235957220219749,87
KNA,Saint Kitts and Nevis,Caribbean,34,1,1,1,1,0,87
KNA,Saint Kitts and Nevis,Caribbean,35,1,1,1,1,0,69
KNA,Saint Kitts and Nevis,Caribbean,36,1,1,1,1,0,66
KNA,Saint Kitts and Nevis,Caribbean,37,1,1,1,1,0,66
KNA,Saint Kitts and Nevis,Caribbean,38,1,1,1,1,0,66
KNA,Saint Kitts and Nevis,Caribbean,39,1,1,1,1,0,66
KNA,Saint Kitts and Nevis,Caribbean,40,1,1,1,1,0,66
KNA,Saint Kitts and Nevis,Caribbean,41,1,1,1,1,0,66
KNA,Saint Kitts and Nevis,Caribbean,42,1,1,1,1,0,66
KNA,Saint Kitts and Nevis,Caribbean,43,1,1,1,1,0,66
KNA,Saint Kitts and Nevis,Caribbean,44,1,1,1,1,0,66
KNA,Saint Kitts and Nevis,Caribbean,45,1,1,1,1,0,66
KNA,Saint Kitts and Nevis,Caribbean,46,1,1,1,1,0,66
KNA,Saint Kitts and Nevis,Caribbean,47,1,1,1,1,0,66
KNA,Saint Kitts and Nevis,Caribbean,48,1,1,1,1,0,66
KNA,Saint Kitts and Nevis,Caribbean,49,1,1,1,1,0,66
KNA,Saint Kitts and Nevis,Caribbean,50,1,1,1,1,0,66
KNA,Saint Kitts and Nevis,Caribbean,51,1,1,1,1,0,66
LCA,Saint Lucia,Caribbean,1,1,1,1,1,0,23
LCA,Saint Lucia,Caribbean,2,1,1,1,1,0,1102
LCA,Saint Lucia,Caribbean,3,1,1,1,1,0,478
LCA,Saint Lucia,Caribbean,4,1,1,1,1,0,60
LCA,Saint Lucia,Caribbean,5,1,1,1,1,0,60
LCA,Saint Lucia,Caribbean,6,1,1,1,1,0,60
LCA,Saint Lucia,Caribbean,7,1,1,1,1,0,60
LCA,Saint Lucia,Caribbean,8,1,1,1,1,0,60
LCA,Saint Lucia,Caribbean,9,1,1,1,1,0,60
LCA,Saint Lucia,Caribbean,10,1,1,1,1,0,60
LCA,Saint Lucia,Caribbean,11,1,1,1,1,0,60
LCA,Saint Lucia,Caribbean,12,1,1,1,1,0,60
LCA,Saint Lucia,Caribbean,13,1,1,1,1,0,60
LCA,Saint Lucia,Caribbean,14,1,1,1,1,0,60
LCA,Saint Lucia,Caribbean,15,1,1,1,1,0,60
LCA,Saint Lucia,Caribbean,16,1,1,1,1,0,60
LCA,Saint Lucia,Caribbean,17,1,1,1,1,0,60
LCA,Saint Lucia,Caribbean,18,1,1,1,1,0,60
LCA,Saint Lucia,Caribbean,19,1,1,1,1,0,60
LCA,Saint Lucia,Caribbean,20,1,1,1,1,0,60
LCA,Saint Lucia,Caribbean,21,1,1,1,1,0,56
LCA,Saint Lucia,Caribbean,22,1,1,1,1,0,49
LCA,Saint Lucia,Caribbean,23,1,1,1,1,0,42
LCA,Saint Lucia,Caribbean,24,1,1,1,1,0,35
LCA,Saint Lucia,Caribbean,25,1,1,1,1,0,37
LCA,Saint Lucia,Caribbean,26,1,1,1,1,0,56
LCA,Saint Lucia,Caribbean,27,1,1,1,1,0,53
LCA,Saint Lucia,Caribbean,28,1,1,1,1,0,53
LCA,Saint Lucia,Caribbean,29,1,1,1,1,0,53
LCA,Saint Lucia,Caribbean,30,1,1,1,1,0,55
LCA,Saint Lucia,Caribbean,31,1,1,1,1,0,65
LCA,Saint Lucia,Caribbean,32,1,1,1,1,0,72
LCA,Saint Lucia,Caribbean,33,1,1,1,1,0,79
LCA,Saint Lucia,Caribbean,34,1,1,1,1,0,86
LCA,Saint Lucia,Caribbean,35,1,1,1,1,0,69
LCA,Saint Lucia,Caribbean,36,1,1,1,1,0,66
LCA,Saint Lucia,Caribbean,37,1,1,1,1,0,66
LCA,Saint Lucia,Caribbean,38,1,1,1,1,0,66
LCA,Saint Lucia,Caribbean,39,1,1,1,1,0,66
LCA,Saint Lucia,Caribbean,40,1,1,1,1,0,66
LCA,Saint Lucia,Caribbean,41,1,1,1,1,0,66
LCA,Saint Lucia,Caribbean,42,1,1,1,1,0,66
LCA,Saint Lucia,Caribbean,43,1,1,1,1,0,66
LCA,Saint Lucia,Caribbean,44,1,1,1,1,0,66
LCA,Saint Lucia,Caribbean,45,1,1,1,1,0,66
LCA,Saint Lucia,Caribbean,46,1,1,1,1,0,66
LCA,Saint Lucia,Caribbean,47,1,1,1,1,0,66
LCA,Saint Lucia,Caribbean,48,1,1,1,1,0,66
LCA,Saint Lucia,Caribbean,49,1,1,1,1,0,66
LCA,Saint Lucia,Caribbean,50,1,1,1,1,0,66
LCA,Saint Lucia,Caribbean,51,1,1,1,1,0,66
MEX,Mexico,North & Central America,1,1.0428215218645045,1.0428215218645045,1.0428215218645045,1.0428215218645045,0,27
MEX,Mexico,North & Central America,2,1.0437008711171096,1.0428215218645045,1.000910940125586,1.0476892822025565,0.0030223621255077594,1077
MEX,Mexico,North & Central America,3,1.0416673566236543,1.0430351420214417,0.9992631296891747,1.0476892822025565,0.01002973768456491,479
MEX,Mexico,North & Central America,4,1.0067977465120999,1.0002788145313064,0.998461522360255,1.0432196702951733,0.015507995709852077,59
MEX,Mexico,North & Central America,5,0.9991439827429894,0.9990980596093216,0.998229413862214,1.0009372633410063,6.970935324448254e-4,59
MEX,Mexico,North & Central America,6,0.9987072130508361,0.9988626855244238,0.99716796875,0.9992823211783602,5.808858733561579e-4,59
MEX,Mexico,North & Central America,7,0.9986146680221266,0.9988626855244238,0.9968683526353108,0.9992823211783602,6.324539334622989e-4,59
MEX,Mexico,North & Central America,8,0.9986063904946785,0.9988626855244238,0.9969092659895008,0.9992823211783602,6.051282223708788e-4,59
MEX,Mexico,North & Central America,9,0.9986600209717095,0.9989842825579326,0.9965298806737269,0.9991631078237111,6.715881132673548e-4,59
MEX,Mexico,North & Central America,10,0.9987505366454821,0.999007659193828,0.9962973216139526,0.9994861524677857,7.84586503383578e-4,59
MEX,Mexico,North & Central America,11,0.9988329631045231,0.999179399648783,0.9963261764542988,0.9994861524677857,8.637776296356282e-4,59
MEX,Mexico,North & Central America,12,0.9988816721346363,0.9993149725210568,0.9963241106719367,0.9997232472324723,9.053812553038025e-4,59
MEX,Mexico,North & Central America,13,0.9989124425288454,0.999179399648783,0.996090219242007,0.9997232472324723,9.754027329358727e-4,59
MEX,Mexico,North & Central America,14,0.9988891173138209,0.9991668672356655,0.9960768756061007,0.9997777744855479,0.0010167189637695542,59
MEX,Mexico,North & Central America,15,0.9988504384636551,0.9991873947081558,0.9960352318321027,0.9998286550982897,0.0010461060504688565,59
MEX,Mexico,North & Central America,16,0.998822666369846,0.9991873947081558,0.9960832817975676,0.9998286550982897,0.0010159291188220594,59
MEX,Mexico,North & Central America,17,0.9988117501956194,0.9990715359448227,0.9963194385003852,0.9998286550982897,9.545450482254115e-4,59
MEX,Mexico,North & Central America,18,0.9988065706826241,0.9990950657268051,0.9962699652501036,0.999688013136289,9.34163379862839e-4,59
MEX,Mexico,North & Central America,19,0.9988046262146085,0.9990950657268051,0.9963540177294824,0.9996232625463486,8.990447958735566e-4,59
MEX,Mexico,North & Central America,20,0.9988230965966081,0.9992274014936905,0.9964238357375337,0.9996232625463486,8.668933073372813e-4,59
MEX,Mexico,North & Central America,21,0.9988465002219864,0.9992274014936905,0.9964357735778268,0.9996232625463486,8.36044776709867e-4,59
MEX,Mexico,North & Central America,22,0.9987813309825317,0.99924717691342535,0.9954290938178494,0.9995420196931531,0.0010690317294088719,59
MEX,Mexico,North & Central America,23,0.9986607925373154,0.99924717691342535,0.9955524883061115,0.9995420196931531,0.001190089596839248,59
MEX,Mexico,North & Central America,24,0.9986068900662711,0.9992343957770883,0.9966989098725626,0.9995420196931531,0.001126606613398325,59
MEX,Mexico,North & Central America,25,0.99876669095489,0.9992343957770883,0.9964539007092199,1,0.0010854686955612588,67
MEX,Mexico,North & Central America,26,0.999174574069777,0.9994355331859448,0.9975423265974878,1,9.016154220964437e-4,89
MEX,Mexico,North & Central America,27,0.9992526227066366,0.9994355331859448,0.9975423265974878,1,8.785199796885709e-4,86
MEX,Mexico,North & Central America,28,0.9993217982622954,1,0.9976179499001075,1,8.441420542658318e-4,86
MEX,Mexico,North & Central America,29,0.9994128260360455,1,0.9978148046981699,1,8.090010428138288e-4,86
MEX,Mexico,North & Central America,30,0.9994837370741935,1,0.9978148046981699,1,7.854482464568193e-4,83
MEX,Mexico,North & Central America,31,0.9996617606981097,1,0.9980013836574679,1,6.390399500185557e-4,86
MEX,Mexico,North & Central America,32,0.999805887913359,1,0.9980013836574679,1,4.628969132711001e-4,86
MEX,Mexico,North & Central America,33,0.9998947012205746,1,0.9986331328594861,1,3.5951859877979384e-4,86
MEX,Mexico,North & Central America,34,0.9999842888834424,1,0.9986331328594861,1,1.4654353948028752e-4,87
MEX,Mexico,North & Central America,35,1,1,1,1,0,69
MEX,Mexico,North & Central America,36,1,1,1,1,0,66
MEX,Mexico,North & Central America,37,1,1,1,1,0,66
MEX,Mexico,North & Central America,38,1,1,1,1,0,66
MEX,Mexico,North & Central America,39,1,1,1,1,0,66
MEX,Mexico,North & Central America,40,1,1,1,1,0,66
MEX,Mexico,North & Central America,41,1,1,1,1,0,66
MEX,Mexico,North & Central America,42,1,1,1,1,0,66
MEX,Mexico,North & Central America,43,1,1,1,1,0,66
MEX,Mexico,North & Central America,44,1,1,1,1,0,66
MEX,Mexico,North & Central America,45,1,1,1,1,0,66
MEX,Mexico,North & Central America,46,1,1,1,1,0,66
MEX,Mexico,North & Central America,47,1,1,1,1,0,66
MEX,Mexico,North & Central America,48,1,1,1,1,0,66
MEX,Mexico,North & Central America,49,1,1,1,1,0,66
MEX,Mexico,North & Central America,50,1,1,1,1,0,66
MEX,Mexico,North & Central America,51,1,1,1,1,0,66
MSR,Montserrat,Caribbean,2,1,1,1,1,0,46
MSR,Montserrat,Caribbean,3,1,1,1,1,0,163
MSR,Montserrat,Caribbean,4,1,1,1,1,0,58
MSR,Montserrat,Caribbean,5,1,1,1,1,0,273
MSR,Montserrat,Caribbean,6,1,1,1,1,0,179
MSR,Montserrat,Caribbean,7,1,1,1,1,0,227
MSR,Montserrat,Caribbean,8,1,1,1,1,0,204
MSR,Montserrat,Caribbean,9,1,1,1,1,0,46
MSR,Montserrat,Caribbean,10,1,1,1,1,0,46
MSR,Montserrat,Caribbean,11,1,1,1,1,0,30
MSR,Montserrat,Caribbean,12,1,1,1,1,0,30
MSR,Montserrat,Caribbean,13,1,1,1,1,0,30
MSR,Montserrat,Caribbean,14,1,1,1,1,0,30
MSR,Montserrat,Caribbean,15,1,1,1,1,0,54
MSR,Montserrat,Caribbean,16,1,1,1,1,0,54
MSR,Montserrat,Caribbean,17,1,1,1,1,0,30
MSR,Montserrat,Caribbean,18,1,1,1,1,0,30
MSR,Montserrat,Caribbean,19,1,1,1,1,0,167
MSR,Montserrat,Caribbean,20,1,1,1,1,0,352
MSR,Montserrat,Caribbean,21,1,1,1,1,0,352
MSR,Montserrat,Caribbean,22,1,1,1,1,0,288
MSR,Montserrat,Caribbean,23,1,1,1,1,0,70
MSR,Montserrat,Caribbean,24,1,1,1,1,0,58
MSR,Montserrat,Caribbean,25,1,1,1,1,0,58
MSR,Montserrat,Caribbean,26,1,1,1,1,0,50
MSR,Montserrat,Caribbean,27,1,1,1,1,0,29
MSR,Montserrat,Caribbean,28,1,1,1,1,0,22
MSR,Montserrat,Caribbean,29,1,1,1,1,0,87
MSR,Montserrat,Caribbean,30,1,1,1,1,0,296
MSR,Montserrat,Caribbean,31,1,1,1,1,0,253
MSR,Montserrat,Caribbean,32,1,1,1,1,0,252
MSR,Montserrat,Caribbean,33,1,1,1,1,0,284
MSR,Montserrat,Caribbean,34,1,1,1,1,0,344
MSR,Montserrat,Caribbean,35,1,1,1,1,0,364
MSR,Montserrat,Caribbean,36,1,1,1,1,0,364
MSR,Montserrat,Caribbean,37,1,1,1,1,0,364
MSR,Montserrat,Caribbean,38,1,1,1,1,0,348
MSR,Montserrat,Caribbean,39,1,1,1,1,0,148
MSR,Montserrat,Caribbean,40,1,1,1,1,0,112
MSR,Montserrat,Caribbean,41,1,1,1,1,0,240
MSR,Montserrat,Caribbean,42,1,1,1,1,0,624
MSR,Montserrat,Caribbean,43,1,1,1,1,0,464
MSR,Montserrat,Caribbean,44,1,1,1,1,0,448
MSR,Montserrat,Caribbean,45,1,1,1,1,0,480
MSR,Montserrat,Caribbean,46,1,1,1,1,0,514
MSR,Montserrat,Caribbean,47,1,1,1,1,0,570
MSR,Montserrat,Caribbean,48,1,1,1,1,0,577
MSR,Montserrat,Caribbean,49,1,1,1,1,0,584
MSR,Montserrat,Caribbean,50,1,1,1,1,0,575
MSR,Montserrat,Caribbean,51,1,1,1,1,0,213
MTQ,Martinique,Caribbean,2,1,1,1,1,0,379
MTQ,Martinique,Caribbean,3,1,1,1,1,0,840
MTQ,Martinique,Caribbean,4,1,1,1,1,0,444
MTQ,Martinique,Caribbean,5,1,1,1,1,0,60
MTQ,Martinique,Caribbean,6,1,1,1,1,0,60
MTQ,Martinique,Caribbean,7,1,1,1,1,0,60
MTQ,Martinique,Caribbean,8,1,1,1,1,0,60
MTQ,Martinique,Caribbean,9,1,1,1,1,0,60
MTQ,Martinique,Caribbean,10,1,1,1,1,0,60
MTQ,Martinique,Caribbean,11,1,1,1,1,0,60
MTQ,Martinique,Caribbean,12,1,1,1,1,0,60
MTQ,Martinique,Caribbean,13,1,1,1,1,0,60
MTQ,Martinique,Caribbean,14,1,1,1,1,0,60
MTQ,Martinique,Caribbean,15,1,1,1,1,0,60
MTQ,Martinique,Caribbean,16,1,1,1,1,0,60
MTQ,Martinique,Caribbean,17,1,1,1,1,0,60
MTQ,Martinique,Caribbean,18,1,1,1,1,0,60
MTQ,Martinique,Caribbean,19,1,1,1,1,0,60
MTQ,Martinique,Caribbean,20,1,1,1,1,0,60
MTQ,Martinique,Caribbean,21,1,1,1,1,0,60
MTQ,Martinique,Caribbean,22,1,1,1,1,0,60
MTQ,Martinique,Caribbean,23,1,1,1,1,0,60
MTQ,Martinique,Caribbean,24,1,1,1,1,0,60
MTQ,Martinique,Caribbean,25,1,1,1,1,0,68
MTQ,Martinique,Caribbean,26,1,1,1,1,0,90
MTQ,Martinique,Caribbean,27,1,1,1,1,0,87
MTQ,Martinique,Caribbean,28,1,1,1,1,0,87
MTQ,Martinique,Caribbean,29,1,1,1,1,0,87
MTQ,Martinique,Caribbean,30,1,1,1,1,0,84
MTQ,Martinique,Caribbean,31,1,1,1,1,0,87
MTQ,Martinique,Caribbean,32,1,1,1,1,0,87
MTQ,Martinique,Caribbean,33,1,1,1,1,0,87
MTQ,Martinique,Caribbean,34,1,1,1,1,0,85
MTQ,Martinique,Caribbean,35,1,1,1,1,0,59
MTQ,Martinique,Caribbean,36,1,1,1,1,0,67
MTQ,Martinique,Caribbean,37,1,1,1,1,0,116
MTQ,Martinique,Caribbean,38,1,1,1,1,0,108
MTQ,Martinique,Caribbean,39,1,1,1,1,0,109
MTQ,Martinique,Caribbean,40,1,1,1,1,0,109
MTQ,Martinique,Caribbean,41,1,1,1,1,0,100
MTQ,Martinique,Caribbean,42,1,1,1,1,0,108
MTQ,Martinique,Caribbean,43,1,1,1,1,0,108
MTQ,Martinique,Caribbean,44,1,1,1,1,0,114
MTQ,Martinique,Caribbean,45,1,1,1,1,0,121
MTQ,Martinique,Caribbean,46,1,1,1,1,0,74
MTQ,Martinique,Caribbean,47,1,1,1,1,0,66
MTQ,Martinique,Caribbean,48,1,1,1,1,0,64
MTQ,Martinique,Caribbean,49,1,1,1,1,0,64
MTQ,Martinique,Caribbean,50,1,1,1,1,0,83
MTQ,Martinique,Caribbean,51,1,1,1,1,0,80
NIC,Nicaragua,North & Central America,1,0.8594036945014584,0.8594036945014584,0.8594036945014584,0.8594036945014584,0,45
NIC,Nicaragua,North & Central America,2,0.8593717968547575,0.8594036945014584,0.8542362757359118,0.8594036945014584,4.0599076114984504e-4,162
NIC,Nicaragua,North & Central America,3,0.8590656583236073,0.8594036945014584,0.8487565850635265,0.8594036945014584,0.0015272897406594893,170
NIC,Nicaragua,North & Central America,4,0.8560691850235793,0.8594036945014584,0.8433940317664046,0.8594036945014584,0.004691081711412332,38
NIC,Nicaragua,North & Central America,5,0.8459987796070981,0.8460753084149655,0.836689880168141,0.8542362757359118,0.004125072661829202,16
NIC,Nicaragua,North & Central America,6,0.8392269994044907,0.836689880168141,0.8287575106354984,0.8487565850635265,0.00545802918915028,17
NIC,Nicaragua,North & Central America,7,0.8317867170102792,0.8287575106354984,0.8194242108914326,0.8433940317664046,0.006485139611161965,17
NIC,Nicaragua,North & Central America,8,0.8231736873464472,0.8194242108914326,0.8099953770164724,0.836689880168141,0.007274470720307884,17
NIC,Nicaragua,North & Central America,9,0.8139391879833423,0.8099953770164724,0.8011357848629928,0.8287575106354984,0.007360837239491279,17
NIC,Nicaragua,North & Central America,10,0.8049407516525792,0.8011357848629928,0.7933252170230786,0.8194242108914326,0.006891121778491338,17
NIC,Nicaragua,North & Central America,11,0.7966762375695632,0.7933252170230786,0.7861368242318015,0.8099953770164724,0.006211764282249392,17
NIC,Nicaragua,North & Central America,12,0.7890279483174194,0.7861368242318015,0.7780525238744884,0.8011357848629928,0.00599632912116257,17
NIC,Nicaragua,North & Central America,13,0.7813569365426097,0.7780525238744884,0.770208633728629,0.7933252170230786,0.006265851571919851,17
NIC,Nicaragua,North & Central America,14,0.7735202664929451,0.770208633728629,0.7629398014632222,0.7861368242318015,0.006142209951617569,17
NIC,Nicaragua,North & Central America,15,0.7660420261353392,0.7629398014632222,0.7563114370416602,0.7780525238744884,0.005714628714051687,17
