iso3,origin_date,horizon,target_date,.pred,.pred_lower50,.pred_upper50,.pred_lower90,.pred_upper90,model,window_type,n_train_months,n_gap_in_window,actual
LAO,2016-01-01,6,2016-07-01,1547,858,2561,173,4612,nowcast,expanding,72,0,1034
LCA,2016-01-01,1,2016-02-01,1,1,2,0,5,nowcast,expanding,59,12,5
LCA,2016-01-01,2,2016-03-01,10,9,10,1,11,nowcast,expanding,59,12,8
LCA,2016-01-01,3,2016-04-01,9,8,10,1,10,nowcast,expanding,59,12,7
LCA,2016-01-01,4,2016-05-01,13,12,14,1,14,nowcast,expanding,59,12,11
LCA,2016-01-01,5,2016-06-01,14,13,15,1,16,nowcast,expanding,59,12,11
LCA,2016-01-01,6,2016-07-01,19,17,20,2,22,nowcast,expanding,59,12,17
LKA,2016-01-01,1,2016-02-01,3261,2010,4140,1054,5712,nowcast,expanding,72,0,4637
LKA,2016-01-01,2,2016-03-01,2399,1479,3046,775,4202,nowcast,expanding,72,0,2816
LKA,2016-01-01,3,2016-04-01,1943,1197,2466,628,3403,nowcast,expanding,72,0,2256
LKA,2016-01-01,4,2016-05-01,2595,1600,3294,839,4546,nowcast,expanding,72,0,3233
LKA,2016-01-01,5,2016-06-01,3761,2318,4774,1215,6587,nowcast,expanding,72,0,4943
LKA,2016-01-01,6,2016-07-01,4341,2676,5511,1403,7604,nowcast,expanding,72,0,11194
MAF,2016-01-01,1,2016-02-01,57,5,164,5,196,nowcast,expanding,68,0,41
MAF,2016-01-01,2,2016-03-01,30,3,87,3,104,nowcast,expanding,68,0,24
MAF,2016-01-01,3,2016-04-01,22,2,64,2,76,nowcast,expanding,68,0,18
MAF,2016-01-01,4,2016-05-01,36,3,104,3,125,nowcast,expanding,68,0,27
MAF,2016-01-01,5,2016-06-01,63,55,73,5,658,nowcast,expanding,68,0,24
MAF,2016-01-01,6,2016-07-01,31,27,36,2,325,nowcast,expanding,68,0,13
MDV,2016-01-01,1,2016-02-01,73,51,106,31,278,nowcast,expanding,72,0,92
MDV,2016-01-01,2,2016-03-01,95,66,137,39,359,nowcast,expanding,72,0,97
MDV,2016-01-01,3,2016-04-01,103,72,150,43,391,nowcast,expanding,72,0,168
MDV,2016-01-01,4,2016-05-01,109,76,159,45,414,nowcast,expanding,72,0,329
MDV,2016-01-01,5,2016-06-01,161,112,234,67,611,nowcast,expanding,72,0,352
MDV,2016-01-01,6,2016-07-01,268,187,388,111,1014,nowcast,expanding,72,0,306
MEX,2016-01-01,1,2016-02-01,5956,4104,6713,2372,9118,nowcast,expanding,72,0,8033
MEX,2016-01-01,2,2016-03-01,6325,4358,7128,2519,9682,nowcast,expanding,72,0,4970
MEX,2016-01-01,3,2016-04-01,5678,3912,6399,2261,8692,nowcast,expanding,72,0,4301
MEX,2016-01-01,4,2016-05-01,8159,5622,9196,3250,12491,nowcast,expanding,72,0,5579
MEX,2016-01-01,5,2016-06-01,13113,9036,14780,5223,20075,nowcast,expanding,72,0,6570
MEX,2016-01-01,6,2016-07-01,17698,12195,19948,7049,27095,nowcast,expanding,72,0,11830
MHL,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,nowcast,expanding,12,44,NA
MHL,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,nowcast,expanding,12,44,NA
MHL,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,nowcast,expanding,12,44,NA
MHL,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,nowcast,expanding,12,44,NA
MHL,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,nowcast,expanding,12,44,NA
MHL,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,nowcast,expanding,12,44,NA
MMR,2016-01-01,1,2016-02-01,3,2,4,0,17,nowcast,expanding,72,0,0
MMR,2016-01-01,2,2016-03-01,65,56,76,38,121,nowcast,expanding,72,0,0
MMR,2016-01-01,3,2016-04-01,235,189,278,105,476,nowcast,expanding,72,0,0
MMR,2016-01-01,4,2016-05-01,1399,1120,1751,460,4815,nowcast,expanding,72,0,1947
MMR,2016-01-01,5,2016-06-01,4169,2785,5202,489,15182,nowcast,expanding,72,0,2597
MMR,2016-01-01,6,2016-07-01,5015,3431,6527,584,32469,nowcast,expanding,72,0,1298
MRT,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
MRT,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
MRT,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
MRT,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
MRT,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
MRT,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
MTQ,2016-01-01,1,2016-02-01,140,37,234,8,359,nowcast,expanding,69,0,23
MTQ,2016-01-01,2,2016-03-01,96,26,160,6,246,nowcast,expanding,69,0,18
MTQ,2016-01-01,3,2016-04-01,35,9,58,2,88,nowcast,expanding,69,0,6
MTQ,2016-01-01,4,2016-05-01,129,107,172,30,535,nowcast,expanding,69,0,3
MTQ,2016-01-01,5,2016-06-01,151,126,201,36,626,nowcast,expanding,69,0,4
MTQ,2016-01-01,6,2016-07-01,233,193,309,55,963,nowcast,expanding,69,0,6
MYS,2016-01-01,1,2016-02-01,5051,4445,6050,3513,23165,nowcast,expanding,72,0,11835
MYS,2016-01-01,2,2016-03-01,4728,4161,5664,3289,21685,nowcast,expanding,72,0,9773
MYS,2016-01-01,3,2016-04-01,4087,3597,4896,2843,18747,nowcast,expanding,72,0,7546
MYS,2016-01-01,4,2016-05-01,4305,3788,5157,2994,19743,nowcast,expanding,72,0,6856
MYS,2016-01-01,5,2016-06-01,4811,4234,5764,3347,22068,nowcast,expanding,72,0,7784
MYS,2016-01-01,6,2016-07-01,5183,4561,6209,3605,23771,nowcast,expanding,72,0,10372
NCL,2016-01-01,1,2016-02-01,17,2,50,0,80,nowcast,expanding,48,5,NA
NCL,2016-01-01,2,2016-03-01,20,2,60,0,96,nowcast,expanding,48,5,NA
NCL,2016-01-01,3,2016-04-01,20,2,59,0,95,nowcast,expanding,48,5,NA
NCL,2016-01-01,4,2016-05-01,28,3,81,0,131,nowcast,expanding,48,5,NA
NCL,2016-01-01,5,2016-06-01,13,1,39,0,63,nowcast,expanding,48,5,NA
NCL,2016-01-01,6,2016-07-01,5,1,15,0,24,nowcast,expanding,48,5,NA
NIC,2016-01-01,1,2016-02-01,1764,813,3131,0,6427,nowcast,expanding,71,0,2925
NIC,2016-01-01,2,2016-03-01,1299,791,2696,437,5238,nowcast,expanding,71,0,2673
NIC,2016-01-01,3,2016-04-01,1121,682,2326,377,4519,nowcast,expanding,71,0,4664
NIC,2016-01-01,4,2016-05-01,1903,1158,3948,640,7672,nowcast,expanding,71,0,7713
NIC,2016-01-01,5,2016-06-01,2945,1792,6110,990,11872,nowcast,expanding,71,0,12361
NIC,2016-01-01,6,2016-07-01,3670,2233,7614,1233,14794,nowcast,expanding,71,0,19325
NPL,2016-01-01,1,2016-02-01,1,0,1,0,2,nowcast,expanding,71,0,15
NPL,2016-01-01,2,2016-03-01,4,3,5,1,8,nowcast,expanding,71,0,14
NPL,2016-01-01,3,2016-04-01,5,4,6,1,10,nowcast,expanding,71,0,13
NPL,2016-01-01,4,2016-05-01,7,6,9,1,15,nowcast,expanding,71,0,26
NPL,2016-01-01,5,2016-06-01,10,9,13,2,22,nowcast,expanding,71,0,42
NPL,2016-01-01,6,2016-07-01,23,20,30,4,49,nowcast,expanding,71,0,101
OMN,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
OMN,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
OMN,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
OMN,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
OMN,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
OMN,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
PAK,2016-01-01,1,2016-02-01,211,97,375,0,769,nowcast,expanding,71,0,123
PAK,2016-01-01,2,2016-03-01,130,85,164,3,437,nowcast,expanding,71,0,133
PAK,2016-01-01,3,2016-04-01,184,120,232,5,617,nowcast,expanding,71,0,209
PAK,2016-01-01,4,2016-05-01,739,480,930,19,2475,nowcast,expanding,71,0,783
PAK,2016-01-01,5,2016-06-01,506,329,637,13,1696,nowcast,expanding,71,0,556
PAK,2016-01-01,6,2016-07-01,309,201,389,8,1035,nowcast,expanding,71,0,376
PAN,2016-01-01,1,2016-02-01,451,375,1372,168,3168,nowcast,expanding,70,0,224
PAN,2016-01-01,2,2016-03-01,342,284,1038,127,2398,nowcast,expanding,70,0,213
PAN,2016-01-01,3,2016-04-01,79,53,90,19,689,nowcast,expanding,70,0,200
PAN,2016-01-01,4,2016-05-01,183,124,210,45,1601,nowcast,expanding,70,0,294
PAN,2016-01-01,5,2016-06-01,160,108,184,39,1399,nowcast,expanding,70,0,112
PAN,2016-01-01,6,2016-07-01,224,152,258,55,1965,nowcast,expanding,70,0,1892
PER,2016-01-01,1,2016-02-01,2843,1437,5595,525,13276,nowcast,expanding,65,0,4905
PER,2016-01-01,2,2016-03-01,2436,1231,4793,450,11374,nowcast,expanding,65,0,4803
PER,2016-01-01,3,2016-04-01,2153,1088,4236,398,10052,nowcast,expanding,65,0,5735
PER,2016-01-01,4,2016-05-01,2394,1210,4711,442,11178,nowcast,expanding,65,0,5267
PER,2016-01-01,5,2016-06-01,1784,902,3511,330,8331,nowcast,expanding,65,0,2832
PER,2016-01-01,6,2016-07-01,1144,578,2252,211,5343,nowcast,expanding,65,0,1004
PHL,2016-01-01,1,2016-02-01,14108,8352,18734,6351,22226,nowcast,expanding,70,0,13084
PHL,2016-01-01,2,2016-03-01,12003,7106,15939,5404,18910,nowcast,expanding,70,0,9774
PHL,2016-01-01,3,2016-04-01,4224,3569,5383,2368,8790,nowcast,expanding,70,0,7059
PHL,2016-01-01,4,2016-05-01,5182,4378,6603,2905,10783,nowcast,expanding,70,0,8553
PHL,2016-01-01,5,2016-06-01,10112,8544,12886,5670,21043,nowcast,expanding,70,0,15016
PHL,2016-01-01,6,2016-07-01,18932,15996,24127,10616,39399,nowcast,expanding,70,0,28269
PLW,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,nowcast,expanding,12,58,NA
PLW,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,nowcast,expanding,12,58,NA
PLW,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,nowcast,expanding,12,58,NA
PLW,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,nowcast,expanding,12,58,NA
PLW,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,nowcast,expanding,12,58,NA
PLW,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,nowcast,expanding,12,58,NA
PRI,2016-01-01,1,2016-02-01,32,23,75,20,88,nowcast,expanding,70,0,29
PRI,2016-01-01,2,2016-03-01,32,22,74,20,87,nowcast,expanding,70,0,30
PRI,2016-01-01,3,2016-04-01,558,468,637,162,887,nowcast,expanding,70,0,NA
PRI,2016-01-01,4,2016-05-01,638,535,728,185,1014,nowcast,expanding,70,0,NA
PRI,2016-01-01,5,2016-06-01,632,530,721,184,1004,nowcast,expanding,70,0,NA
PRI,2016-01-01,6,2016-07-01,1128,946,1288,328,1794,nowcast,expanding,70,0,NA
PRY,2016-01-01,1,2016-02-01,14314,561,25600,520,30342,nowcast,expanding,67,0,3083
PRY,2016-01-01,2,2016-03-01,16855,660,30145,612,35729,nowcast,expanding,67,0,25408
PRY,2016-01-01,3,2016-04-01,10547,413,18864,383,22359,nowcast,expanding,67,0,7257
PRY,2016-01-01,4,2016-05-01,8186,321,14641,297,17354,nowcast,expanding,67,0,13902
PRY,2016-01-01,5,2016-06-01,3404,133,6088,124,7215,nowcast,expanding,67,0,2196
PRY,2016-01-01,6,2016-07-01,1526,1282,3264,50,12563,nowcast,expanding,67,0,3546
PYF,2016-01-01,1,2016-02-01,72,42,120,6,274,nowcast,expanding,45,24,282
PYF,2016-01-01,2,2016-03-01,75,28,133,0,303,nowcast,expanding,45,24,263
PYF,2016-01-01,3,2016-04-01,62,26,118,0,307,nowcast,expanding,45,24,193
PYF,2016-01-01,4,2016-05-01,89,53,99,28,116,nowcast,expanding,45,24,149
PYF,2016-01-01,5,2016-06-01,75,45,84,23,97,nowcast,expanding,45,24,111
PYF,2016-01-01,6,2016-07-01,89,53,98,27,115,nowcast,expanding,45,24,113
REU,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,nowcast,expanding,27,36,22
REU,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,nowcast,expanding,27,36,35
REU,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,nowcast,expanding,27,36,86
REU,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,nowcast,expanding,27,36,57
REU,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,nowcast,expanding,27,36,7
REU,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,nowcast,expanding,27,36,1
SAU,2016-01-01,1,2016-02-01,146,94,307,82,426,nowcast,expanding,64,0,163
SAU,2016-01-01,2,2016-03-01,233,150,489,131,680,nowcast,expanding,64,0,329
SAU,2016-01-01,3,2016-04-01,340,220,714,191,993,nowcast,expanding,64,0,686
SAU,2016-01-01,4,2016-05-01,673,435,1413,379,1964,nowcast,expanding,64,0,1395
SAU,2016-01-01,5,2016-06-01,553,358,1162,312,1615,nowcast,expanding,64,0,942
SAU,2016-01-01,6,2016-07-01,305,197,640,172,889,nowcast,expanding,64,0,664
SDN,2016-01-01,1,2016-02-01,3,2,5,0,12,nowcast,expanding,45,24,4
SDN,2016-01-01,2,2016-03-01,1,0,2,0,5,nowcast,expanding,45,24,0
SDN,2016-01-01,3,2016-04-01,0,0,1,0,2,nowcast,expanding,45,24,0
SDN,2016-01-01,4,2016-05-01,11,9,16,7,31,nowcast,expanding,45,24,NA
SDN,2016-01-01,5,2016-06-01,9,8,13,6,26,nowcast,expanding,45,24,NA
SDN,2016-01-01,6,2016-07-01,29,25,43,19,84,nowcast,expanding,45,24,NA
SEN,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
SEN,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
SEN,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
SEN,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
SEN,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
SEN,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
SGP,2016-01-01,1,2016-02-01,607,472,783,337,1222,nowcast,expanding,72,0,1926
SGP,2016-01-01,2,2016-03-01,650,506,839,361,1309,nowcast,expanding,72,0,1447
SGP,2016-01-01,3,2016-04-01,692,539,893,385,1394,nowcast,expanding,72,0,984
SGP,2016-01-01,4,2016-05-01,875,681,1128,486,1761,nowcast,expanding,72,0,1021
SGP,2016-01-01,5,2016-06-01,1355,1054,1748,753,2728,nowcast,expanding,72,0,798
SGP,2016-01-01,6,2016-07-01,1377,1072,1776,765,2773,nowcast,expanding,72,0,1166
SLB,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,nowcast,expanding,12,22,NA
SLB,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,nowcast,expanding,12,22,NA
SLB,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,nowcast,expanding,12,22,0
SLB,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,nowcast,expanding,12,22,0
SLB,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,nowcast,expanding,12,22,0
SLB,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,nowcast,expanding,12,22,0
SLV,2016-01-01,1,2016-02-01,1939,1594,4465,779,16050,nowcast,expanding,72,0,781
SLV,2016-01-01,2,2016-03-01,2164,1779,4985,870,17917,nowcast,expanding,72,0,702
SLV,2016-01-01,3,2016-04-01,1852,1522,4266,744,15332,nowcast,expanding,72,0,910
SLV,2016-01-01,4,2016-05-01,2765,2273,6370,1111,22895,nowcast,expanding,72,0,1255
SLV,2016-01-01,5,2016-06-01,4232,3479,9748,1701,35040,nowcast,expanding,72,0,652
SLV,2016-01-01,6,2016-07-01,5538,4552,12756,2225,45849,nowcast,expanding,72,0,576
SUR,2016-01-01,1,2016-02-01,67,26,116,0,241,nowcast,expanding,36,34,NA
SUR,2016-01-01,2,2016-03-01,27,12,49,0,116,nowcast,expanding,36,34,NA
SUR,2016-01-01,3,2016-04-01,19,9,21,0,23,nowcast,expanding,36,34,NA
SUR,2016-01-01,4,2016-05-01,17,8,19,0,21,nowcast,expanding,36,34,NA
SUR,2016-01-01,5,2016-06-01,16,8,18,0,20,nowcast,expanding,36,34,NA
SUR,2016-01-01,6,2016-07-01,22,11,25,0,28,nowcast,expanding,36,34,NA
SXM,2016-01-01,1,2016-02-01,10,4,17,0,34,nowcast,expanding,36,34,NA
SXM,2016-01-01,2,2016-03-01,4,2,8,0,18,nowcast,expanding,36,34,NA
SXM,2016-01-01,3,2016-04-01,3,1,3,0,4,nowcast,expanding,36,34,NA
SXM,2016-01-01,4,2016-05-01,3,2,4,0,5,nowcast,expanding,36,34,NA
SXM,2016-01-01,5,2016-06-01,4,2,4,0,6,nowcast,expanding,36,34,NA
SXM,2016-01-01,6,2016-07-01,6,3,7,0,9,nowcast,expanding,36,34,NA
SYC,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
SYC,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
SYC,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
SYC,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
SYC,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
SYC,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,56
TCA,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,nowcast,expanding,33,0,48
TCA,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,nowcast,expanding,33,0,37
TCA,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,nowcast,expanding,33,0,23
TCA,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,nowcast,expanding,33,0,19
TCA,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,nowcast,expanding,33,0,18
TCA,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,nowcast,expanding,33,0,23
THA,2016-01-01,1,2016-02-01,3135,2353,4403,1016,11719,nowcast,expanding,72,0,2505
THA,2016-01-01,2,2016-03-01,3782,2839,5312,1225,14137,nowcast,expanding,72,0,2347
THA,2016-01-01,3,2016-04-01,4156,3120,5838,1347,15539,nowcast,expanding,72,0,1307
THA,2016-01-01,4,2016-05-01,8659,6500,12162,2806,32371,nowcast,expanding,72,0,1230
THA,2016-01-01,5,2016-06-01,15137,11363,21262,4905,56592,nowcast,expanding,72,0,2503
THA,2016-01-01,6,2016-07-01,18597,13960,26122,6026,69526,nowcast,expanding,72,0,4991
TLS,2016-01-01,1,2016-02-01,194,159,208,134,300,nowcast,expanding,65,0,103
TLS,2016-01-01,2,2016-03-01,186,153,200,129,289,nowcast,expanding,65,0,99
TLS,2016-01-01,3,2016-04-01,110,90,118,76,171,nowcast,expanding,65,0,12
TLS,2016-01-01,4,2016-05-01,49,40,53,34,76,nowcast,expanding,65,0,5
TLS,2016-01-01,5,2016-06-01,28,23,30,19,43,nowcast,expanding,65,0,0
TLS,2016-01-01,6,2016-07-01,22,18,24,15,34,nowcast,expanding,65,0,0
TON,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,nowcast,expanding,12,9,NA
TON,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,nowcast,expanding,12,9,NA
TON,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,nowcast,expanding,12,9,NA
TON,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,nowcast,expanding,12,9,NA
TON,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,nowcast,expanding,12,9,NA
TON,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,nowcast,expanding,12,9,NA
TTO,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,nowcast,expanding,34,36,36
TTO,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,nowcast,expanding,34,36,25
TTO,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,nowcast,expanding,34,36,11
TTO,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,nowcast,expanding,34,36,15
TTO,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,nowcast,expanding,34,36,28
TTO,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,nowcast,expanding,34,36,58
TUV,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
TUV,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
TUV,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
TUV,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
TUV,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
TUV,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
TWN,2016-01-01,1,2016-02-01,44,20,78,0,161,nowcast,expanding,71,0,4
TWN,2016-01-01,2,2016-03-01,1,0,3,0,10,nowcast,expanding,71,0,NA
TWN,2016-01-01,3,2016-04-01,11,4,37,4,135,nowcast,expanding,71,0,NA
TWN,2016-01-01,4,2016-05-01,6,3,22,2,79,nowcast,expanding,71,0,NA
TWN,2016-01-01,5,2016-06-01,18,7,61,6,224,nowcast,expanding,71,0,NA
TWN,2016-01-01,6,2016-07-01,21,9,71,7,258,nowcast,expanding,71,0,NA
URY,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,nowcast,expanding,10,0,941
URY,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,nowcast,expanding,10,0,522
URY,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,nowcast,expanding,10,0,NA
URY,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,nowcast,expanding,10,0,NA
URY,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,nowcast,expanding,10,0,NA
URY,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,nowcast,expanding,10,0,NA
USA,2016-01-01,1,2016-02-01,29,13,51,0,105,nowcast,expanding,59,12,72
USA,2016-01-01,2,2016-03-01,20,15,22,1,38,nowcast,expanding,59,12,69
USA,2016-01-01,3,2016-04-01,14,10,16,1,26,nowcast,expanding,59,12,43
USA,2016-01-01,4,2016-05-01,19,14,21,1,36,nowcast,expanding,59,12,83
USA,2016-01-01,5,2016-06-01,26,19,30,2,50,nowcast,expanding,59,12,70
USA,2016-01-01,6,2016-07-01,44,33,50,3,84,nowcast,expanding,59,12,161
VCT,2016-01-01,1,2016-02-01,7,3,8,1,9,nowcast,expanding,60,10,NA
VCT,2016-01-01,2,2016-03-01,4,2,5,1,6,nowcast,expanding,60,10,NA
VCT,2016-01-01,3,2016-04-01,5,4,6,1,7,nowcast,expanding,60,10,5
VCT,2016-01-01,4,2016-05-01,8,7,9,2,11,nowcast,expanding,60,10,6
VCT,2016-01-01,5,2016-06-01,6,6,7,1,9,nowcast,expanding,60,10,6
VCT,2016-01-01,6,2016-07-01,5,4,6,1,7,nowcast,expanding,60,10,5
VEN,2016-01-01,1,2016-02-01,6645,3901,7231,3063,7449,nowcast,expanding,70,0,4877
VEN,2016-01-01,2,2016-03-01,5029,2952,5473,2319,5638,nowcast,expanding,70,0,2205
VEN,2016-01-01,3,2016-04-01,3808,3487,4235,2098,5291,nowcast,expanding,70,0,1761
VEN,2016-01-01,4,2016-05-01,5406,4950,6013,2978,7511,nowcast,expanding,70,0,2283
VEN,2016-01-01,5,2016-06-01,4751,4350,5284,2617,6600,nowcast,expanding,70,0,2161
VEN,2016-01-01,6,2016-07-01,4818,4412,5359,2655,6694,nowcast,expanding,70,0,2008
VGB,2016-01-01,1,2016-02-01,3,2,15,2,21,nowcast,expanding,70,0,5
VGB,2016-01-01,2,2016-03-01,4,3,17,2,23,nowcast,expanding,70,0,6
VGB,2016-01-01,3,2016-04-01,6,2,8,1,10,nowcast,expanding,70,0,3
VGB,2016-01-01,4,2016-05-01,17,5,22,3,26,nowcast,expanding,70,0,9
VGB,2016-01-01,5,2016-06-01,7,2,10,1,12,nowcast,expanding,70,0,4
VGB,2016-01-01,6,2016-07-01,11,4,14,2,17,nowcast,expanding,70,0,6
VNM,2016-01-01,1,2016-02-01,2369,1092,4206,0,8633,nowcast,expanding,71,0,5880
VNM,2016-01-01,2,2016-03-01,1081,869,1771,631,3108,nowcast,expanding,71,0,4155
VNM,2016-01-01,3,2016-04-01,1126,906,1845,658,3236,nowcast,expanding,71,0,4232
VNM,2016-01-01,4,2016-05-01,1744,1402,2857,1018,5012,nowcast,expanding,71,0,5868
VNM,2016-01-01,5,2016-06-01,2900,2331,4750,1693,8333,nowcast,expanding,71,0,5916
VNM,2016-01-01,6,2016-07-01,4931,3964,8076,2879,14168,nowcast,expanding,71,0,11880
VUT,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,nowcast,expanding,12,51,NA
VUT,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,nowcast,expanding,12,51,NA
VUT,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,nowcast,expanding,12,51,NA
VUT,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,nowcast,expanding,12,51,NA
VUT,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,nowcast,expanding,12,51,NA
VUT,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,nowcast,expanding,12,51,NA
WLF,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
WLF,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
WLF,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
WLF,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
WLF,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
WLF,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
WSM,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
WSM,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
WSM,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
WSM,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
WSM,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
