iso3,origin_date,horizon,target_date,.pred,.pred_lower50,.pred_upper50,.pred_lower90,.pred_upper90,model,window_type,n_train_months,n_gap_in_window,actual
MHL,2019-01-01,4,2019-05-01,985,197,1358,20,3292,glm_ar1,expanding,20,72,35
MHL,2019-01-01,5,2019-06-01,1221,244,1683,25,4081,glm_ar1,expanding,20,72,29
MHL,2019-01-01,6,2019-07-01,1425,285,1964,29,4761,glm_ar1,expanding,20,72,36
MMR,2019-01-01,1,2019-02-01,82,16,113,1,275,glm_ar1,expanding,108,0,13
MMR,2019-01-01,2,2019-03-01,206,41,284,4,690,glm_ar1,expanding,108,0,102
MMR,2019-01-01,3,2019-04-01,398,79,549,8,1331,glm_ar1,expanding,108,0,285
MMR,2019-01-01,4,2019-05-01,638,127,879,13,2131,glm_ar1,expanding,108,0,1949
MMR,2019-01-01,5,2019-06-01,894,178,1232,18,2986,glm_ar1,expanding,108,0,5453
MMR,2019-01-01,6,2019-07-01,1139,227,1569,23,3805,glm_ar1,expanding,108,0,5659
MRT,2019-01-01,1,2019-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,9,NA
MRT,2019-01-01,2,2019-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,9,NA
MRT,2019-01-01,3,2019-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,9,NA
MRT,2019-01-01,4,2019-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,9,NA
MRT,2019-01-01,5,2019-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,9,NA
MRT,2019-01-01,6,2019-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,9,NA
MTQ,2019-01-01,1,2019-02-01,269,53,371,5,899,glm_ar1,expanding,105,0,140
MTQ,2019-01-01,2,2019-03-01,481,96,663,10,1608,glm_ar1,expanding,105,0,121
MTQ,2019-01-01,3,2019-04-01,730,146,1006,15,2441,glm_ar1,expanding,105,0,43
MTQ,2019-01-01,4,2019-05-01,985,197,1358,20,3292,glm_ar1,expanding,105,0,22
MTQ,2019-01-01,5,2019-06-01,1221,244,1683,25,4081,glm_ar1,expanding,105,0,42
MTQ,2019-01-01,6,2019-07-01,1425,285,1964,29,4761,glm_ar1,expanding,105,0,68
MYS,2019-01-01,1,2019-02-01,8837,1766,12174,185,29516,glm_ar1,expanding,108,0,11019
MYS,2019-01-01,2,2019-03-01,5905,1180,8135,123,19723,glm_ar1,expanding,108,0,11565
MYS,2019-01-01,3,2019-04-01,4420,883,6089,92,14764,glm_ar1,expanding,108,0,6657
MYS,2019-01-01,4,2019-05-01,3590,717,4945,75,11990,glm_ar1,expanding,108,0,8233
MYS,2019-01-01,5,2019-06-01,3091,618,4259,64,10325,glm_ar1,expanding,108,0,12642
MYS,2019-01-01,6,2019-07-01,2776,555,3825,58,9274,glm_ar1,expanding,108,0,13557
NCL,2019-01-01,1,2019-02-01,705,141,971,14,2355,glm_ar1,expanding,77,12,724
NCL,2019-01-01,2,2019-03-01,961,192,1323,20,3209,glm_ar1,expanding,77,12,1127
NCL,2019-01-01,3,2019-04-01,1199,239,1652,25,4007,glm_ar1,expanding,77,12,795
NCL,2019-01-01,4,2019-05-01,1407,281,1938,29,4699,glm_ar1,expanding,77,12,491
NCL,2019-01-01,5,2019-06-01,1577,315,2173,33,5269,glm_ar1,expanding,77,12,238
NCL,2019-01-01,6,2019-07-01,1712,342,2359,35,5720,glm_ar1,expanding,77,12,48
NIC,2019-01-01,1,2019-02-01,5298,1059,7299,111,17695,glm_ar1,expanding,107,0,5898
NIC,2019-01-01,2,2019-03-01,4088,817,5633,85,13656,glm_ar1,expanding,107,0,5764
NIC,2019-01-01,3,2019-04-01,3394,678,4676,71,11337,glm_ar1,expanding,107,0,3487
NIC,2019-01-01,4,2019-05-01,2969,593,4091,62,9918,glm_ar1,expanding,107,0,5810
NIC,2019-01-01,5,2019-06-01,2697,539,3716,56,9010,glm_ar1,expanding,107,0,15437
NIC,2019-01-01,6,2019-07-01,2517,503,3468,52,8409,glm_ar1,expanding,107,0,18996
NPL,2019-01-01,1,2019-02-01,31,6,43,0,105,glm_ar1,expanding,107,0,0
NPL,2019-01-01,2,2019-03-01,105,21,144,2,350,glm_ar1,expanding,107,0,4
NPL,2019-01-01,3,2019-04-01,245,49,338,5,820,glm_ar1,expanding,107,0,5
NPL,2019-01-01,4,2019-05-01,450,90,621,9,1505,glm_ar1,expanding,107,0,50
NPL,2019-01-01,5,2019-06-01,697,139,960,14,2328,glm_ar1,expanding,107,0,188
NPL,2019-01-01,6,2019-07-01,952,190,1312,20,3182,glm_ar1,expanding,107,0,379
OMN,2019-01-01,1,2019-02-01,94,19,130,2,316,glm_ar1,expanding,10,0,4
OMN,2019-01-01,2,2019-03-01,228,45,314,4,763,glm_ar1,expanding,10,0,4
OMN,2019-01-01,3,2019-04-01,428,85,590,9,1430,glm_ar1,expanding,10,0,2
OMN,2019-01-01,4,2019-05-01,671,134,925,14,2243,glm_ar1,expanding,10,0,4
OMN,2019-01-01,5,2019-06-01,927,185,1278,19,3099,glm_ar1,expanding,10,0,3
OMN,2019-01-01,6,2019-07-01,1170,233,1611,24,3907,glm_ar1,expanding,10,0,9
PAK,2019-01-01,1,2019-02-01,574,114,791,12,1919,glm_ar1,expanding,107,0,285
PAK,2019-01-01,2,2019-03-01,829,165,1142,17,2770,glm_ar1,expanding,107,0,701
PAK,2019-01-01,3,2019-04-01,1079,215,1487,22,3605,glm_ar1,expanding,107,0,1429
PAK,2019-01-01,4,2019-05-01,1304,260,1796,27,4356,glm_ar1,expanding,107,0,1654
PAK,2019-01-01,5,2019-06-01,1494,298,2058,31,4989,glm_ar1,expanding,107,0,1083
PAK,2019-01-01,6,2019-07-01,1647,329,2269,34,5500,glm_ar1,expanding,107,0,743
PAN,2019-01-01,1,2019-02-01,899,179,1239,18,3004,glm_ar1,expanding,106,0,322
PAN,2019-01-01,2,2019-03-01,1144,228,1576,24,3821,glm_ar1,expanding,106,0,226
PAN,2019-01-01,3,2019-04-01,1360,271,1873,28,4542,glm_ar1,expanding,106,0,163
PAN,2019-01-01,4,2019-05-01,1539,307,2120,32,5141,glm_ar1,expanding,106,0,192
PAN,2019-01-01,5,2019-06-01,1682,336,2318,35,5620,glm_ar1,expanding,106,0,411
PAN,2019-01-01,6,2019-07-01,1794,358,2471,37,5992,glm_ar1,expanding,106,0,537
PER,2019-01-01,1,2019-02-01,1719,343,2369,36,5743,glm_ar1,expanding,101,0,1502
PER,2019-01-01,2,2019-03-01,1822,364,2510,38,6085,glm_ar1,expanding,101,0,1198
PER,2019-01-01,3,2019-04-01,1899,379,2616,39,6343,glm_ar1,expanding,101,0,767
PER,2019-01-01,4,2019-05-01,1956,391,2696,41,6536,glm_ar1,expanding,101,0,1013
PER,2019-01-01,5,2019-06-01,1999,399,2754,41,6677,glm_ar1,expanding,101,0,1426
PER,2019-01-01,6,2019-07-01,2030,405,2797,42,6781,glm_ar1,expanding,101,0,636
PHL,2019-01-01,1,2019-02-01,15908,3180,21915,333,53132,glm_ar1,expanding,106,0,20528
PHL,2019-01-01,2,2019-03-01,9009,1800,12411,188,30090,glm_ar1,expanding,106,0,15726
PHL,2019-01-01,3,2019-04-01,5987,1197,8248,125,19998,glm_ar1,expanding,106,0,9104
PHL,2019-01-01,4,2019-05-01,4464,892,6150,93,14911,glm_ar1,expanding,106,0,12360
PHL,2019-01-01,5,2019-06-01,3615,722,4981,75,12076,glm_ar1,expanding,106,0,39345
PHL,2019-01-01,6,2019-07-01,3107,621,4281,65,10378,glm_ar1,expanding,106,0,73617
PLW,2019-01-01,1,2019-02-01,169,34,233,3,566,glm_ar1,expanding,34,72,31
PLW,2019-01-01,2,2019-03-01,346,69,476,7,1155,glm_ar1,expanding,34,72,59
PLW,2019-01-01,3,2019-04-01,576,115,794,12,1925,glm_ar1,expanding,34,72,80
PLW,2019-01-01,4,2019-05-01,831,166,1145,17,2777,glm_ar1,expanding,34,72,85
PLW,2019-01-01,5,2019-06-01,1081,216,1489,22,3611,glm_ar1,expanding,34,72,277
PLW,2019-01-01,6,2019-07-01,1305,261,1799,27,4361,glm_ar1,expanding,34,72,234
PRI,2019-01-01,1,2019-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,72,34,NA
PRI,2019-01-01,2,2019-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,72,34,NA
PRI,2019-01-01,3,2019-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,72,34,0
PRI,2019-01-01,4,2019-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,72,34,0
PRI,2019-01-01,5,2019-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,72,34,0
PRI,2019-01-01,6,2019-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,72,34,0
PRY,2019-01-01,1,2019-02-01,165,33,228,3,553,glm_ar1,expanding,103,0,195
PRY,2019-01-01,2,2019-03-01,340,68,468,7,1136,glm_ar1,expanding,103,0,2142
PRY,2019-01-01,3,2019-04-01,569,114,784,12,1902,glm_ar1,expanding,103,0,1096
PRY,2019-01-01,4,2019-05-01,824,164,1135,17,2753,glm_ar1,expanding,103,0,1247
PRY,2019-01-01,5,2019-06-01,1074,214,1480,22,3589,glm_ar1,expanding,103,0,3100
PRY,2019-01-01,6,2019-07-01,1300,260,1791,27,4342,glm_ar1,expanding,103,0,27
PYF,2019-01-01,1,2019-02-01,494,98,681,10,1652,glm_ar1,expanding,81,24,193
PYF,2019-01-01,2,2019-03-01,744,149,1026,15,2487,glm_ar1,expanding,81,24,205
PYF,2019-01-01,3,2019-04-01,999,199,1376,21,3337,glm_ar1,expanding,81,24,168
PYF,2019-01-01,4,2019-05-01,1234,246,1700,25,4121,glm_ar1,expanding,81,24,152
PYF,2019-01-01,5,2019-06-01,1435,287,1977,30,4795,glm_ar1,expanding,81,24,131
PYF,2019-01-01,6,2019-07-01,1600,320,2205,33,5345,glm_ar1,expanding,81,24,159
REU,2019-01-01,1,2019-02-01,763,152,1051,16,2548,glm_ar1,expanding,63,36,1233
REU,2019-01-01,2,2019-03-01,1016,203,1400,21,3395,glm_ar1,expanding,63,36,5076
REU,2019-01-01,3,2019-04-01,1249,249,1721,26,4172,glm_ar1,expanding,63,36,5712
REU,2019-01-01,4,2019-05-01,1448,289,1995,30,4837,glm_ar1,expanding,63,36,3804
REU,2019-01-01,5,2019-06-01,1610,322,2219,33,5380,glm_ar1,expanding,63,36,1195
REU,2019-01-01,6,2019-07-01,1738,347,2395,36,5806,glm_ar1,expanding,63,36,300
SAU,2019-01-01,1,2019-02-01,453,90,624,9,1514,glm_ar1,expanding,100,0,252
SAU,2019-01-01,2,2019-03-01,699,140,964,14,2337,glm_ar1,expanding,100,0,142
SAU,2019-01-01,3,2019-04-01,955,191,1316,20,3191,glm_ar1,expanding,100,0,183
SAU,2019-01-01,4,2019-05-01,1194,238,1646,25,3990,glm_ar1,expanding,100,0,267
SAU,2019-01-01,5,2019-06-01,1402,280,1932,29,4685,glm_ar1,expanding,100,0,247
SAU,2019-01-01,6,2019-07-01,1574,314,2168,33,5257,glm_ar1,expanding,100,0,173
SDN,2019-01-01,1,2019-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,57,NA
SDN,2019-01-01,2,2019-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,57,NA
SDN,2019-01-01,3,2019-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,57,NA
SDN,2019-01-01,4,2019-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,57,NA
SDN,2019-01-01,5,2019-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,57,NA
SDN,2019-01-01,6,2019-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,57,NA
SEN,2019-01-01,1,2019-02-01,14,3,20,0,48,glm_ar1,expanding,21,0,1
SEN,2019-01-01,2,2019-03-01,61,12,84,1,204,glm_ar1,expanding,21,0,1
SEN,2019-01-01,3,2019-04-01,167,33,230,3,559,glm_ar1,expanding,21,0,0
SEN,2019-01-01,4,2019-05-01,342,68,472,7,1144,glm_ar1,expanding,21,0,NA
SEN,2019-01-01,5,2019-06-01,572,114,788,12,1912,glm_ar1,expanding,21,0,NA
SEN,2019-01-01,6,2019-07-01,827,165,1139,17,2763,glm_ar1,expanding,21,0,NA
SGP,2019-01-01,1,2019-02-01,1289,257,1776,27,4306,glm_ar1,expanding,108,0,708
SGP,2019-01-01,2,2019-03-01,1481,296,2041,31,4948,glm_ar1,expanding,108,0,548
SGP,2019-01-01,3,2019-04-01,1637,327,2255,34,5468,glm_ar1,expanding,108,0,611
SGP,2019-01-01,4,2019-05-01,1759,351,2423,36,5875,glm_ar1,expanding,108,0,1378
SGP,2019-01-01,5,2019-06-01,1852,370,2551,38,6185,glm_ar1,expanding,108,0,2386
SGP,2019-01-01,6,2019-07-01,1921,384,2647,40,6418,glm_ar1,expanding,108,0,2517
SLB,2019-01-01,1,2019-02-01,79,16,110,1,266,glm_ar1,expanding,46,24,25
SLB,2019-01-01,2,2019-03-01,202,40,278,4,675,glm_ar1,expanding,46,24,86
SLB,2019-01-01,3,2019-04-01,392,78,540,8,1310,glm_ar1,expanding,46,24,18
SLB,2019-01-01,4,2019-05-01,630,126,869,13,2106,glm_ar1,expanding,46,24,57
SLB,2019-01-01,5,2019-06-01,886,177,1221,18,2962,glm_ar1,expanding,46,24,54
SLB,2019-01-01,6,2019-07-01,1132,226,1560,23,3782,glm_ar1,expanding,46,24,15
SLV,2019-01-01,1,2019-02-01,937,187,1291,19,3130,glm_ar1,expanding,108,0,623
SLV,2019-01-01,2,2019-03-01,1178,235,1623,24,3936,glm_ar1,expanding,108,0,851
SLV,2019-01-01,3,2019-04-01,1389,277,1913,29,4639,glm_ar1,expanding,108,0,645
SLV,2019-01-01,4,2019-05-01,1563,312,2153,32,5220,glm_ar1,expanding,108,0,992
SLV,2019-01-01,5,2019-06-01,1701,340,2344,35,5682,glm_ar1,expanding,108,0,2817
SLV,2019-01-01,6,2019-07-01,1808,361,2491,37,6039,glm_ar1,expanding,108,0,4191
SUR,2019-01-01,1,2019-02-01,35,7,48,0,117,glm_ar1,expanding,58,48,21
SUR,2019-01-01,2,2019-03-01,113,22,156,2,378,glm_ar1,expanding,58,48,3
SUR,2019-01-01,3,2019-04-01,259,51,357,5,866,glm_ar1,expanding,58,48,0
SUR,2019-01-01,4,2019-05-01,469,93,646,9,1566,glm_ar1,expanding,58,48,2
SUR,2019-01-01,5,2019-06-01,717,143,987,15,2394,glm_ar1,expanding,58,48,5
SUR,2019-01-01,6,2019-07-01,972,194,1339,20,3247,glm_ar1,expanding,58,48,2
SXM,2019-01-01,1,2019-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,70,NA
SXM,2019-01-01,2,2019-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,70,NA
SXM,2019-01-01,3,2019-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,70,NA
SXM,2019-01-01,4,2019-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,70,NA
SXM,2019-01-01,5,2019-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,70,NA
SXM,2019-01-01,6,2019-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,70,NA
SYC,2019-01-01,1,2019-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,24,7,NA
SYC,2019-01-01,2,2019-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,24,7,NA
SYC,2019-01-01,3,2019-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,24,7,NA
SYC,2019-01-01,4,2019-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,24,7,NA
SYC,2019-01-01,5,2019-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,24,7,NA
SYC,2019-01-01,6,2019-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,24,7,NA
TCA,2019-01-01,1,2019-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,9,NA
TCA,2019-01-01,2,2019-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,9,NA
TCA,2019-01-01,3,2019-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,9,NA
TCA,2019-01-01,4,2019-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,9,3
TCA,2019-01-01,5,2019-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,9,0
TCA,2019-01-01,6,2019-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,9,0
THA,2019-01-01,1,2019-02-01,4362,872,6009,91,14569,glm_ar1,expanding,108,0,4984
THA,2019-01-01,2,2019-03-01,3556,710,4899,74,11876,glm_ar1,expanding,108,0,5369
THA,2019-01-01,3,2019-04-01,3070,613,4230,64,10255,glm_ar1,expanding,108,0,4931
THA,2019-01-01,4,2019-05-01,2763,552,3806,57,9228,glm_ar1,expanding,108,0,8350
THA,2019-01-01,5,2019-06-01,2561,512,3529,53,8555,glm_ar1,expanding,108,0,18697
THA,2019-01-01,6,2019-07-01,2425,485,3342,50,8102,glm_ar1,expanding,108,0,22413
TLS,2019-01-01,1,2019-02-01,206,41,284,4,690,glm_ar1,expanding,101,0,211
TLS,2019-01-01,2,2019-03-01,398,79,549,8,1331,glm_ar1,expanding,101,0,216
TLS,2019-01-01,3,2019-04-01,638,127,879,13,2131,glm_ar1,expanding,101,0,234
TLS,2019-01-01,4,2019-05-01,894,178,1231,18,2986,glm_ar1,expanding,101,0,140
TLS,2019-01-01,5,2019-06-01,1139,227,1569,23,3805,glm_ar1,expanding,101,0,80
TLS,2019-01-01,6,2019-07-01,1355,271,1867,28,4528,glm_ar1,expanding,101,0,13
TON,2019-01-01,1,2019-02-01,14,3,20,0,48,glm_ar1,expanding,33,24,0
TON,2019-01-01,2,2019-03-01,61,12,84,1,204,glm_ar1,expanding,33,24,0
TON,2019-01-01,3,2019-04-01,167,33,230,3,559,glm_ar1,expanding,33,24,0
TON,2019-01-01,4,2019-05-01,342,68,472,7,1144,glm_ar1,expanding,33,24,NA
TON,2019-01-01,5,2019-06-01,572,114,788,12,1912,glm_ar1,expanding,33,24,NA
TON,2019-01-01,6,2019-07-01,827,165,1139,17,2763,glm_ar1,expanding,33,24,NA
TTO,2019-01-01,1,2019-02-01,244,49,337,5,817,glm_ar1,expanding,70,36,2
TTO,2019-01-01,2,2019-03-01,449,90,619,9,1502,glm_ar1,expanding,70,36,0
TTO,2019-01-01,3,2019-04-01,695,139,958,14,2323,glm_ar1,expanding,70,36,0
TTO,2019-01-01,4,2019-05-01,951,190,1310,20,3178,glm_ar1,expanding,70,36,0
TTO,2019-01-01,5,2019-06-01,1191,238,1641,25,3978,glm_ar1,expanding,70,36,0
TTO,2019-01-01,6,2019-07-01,1399,279,1928,29,4675,glm_ar1,expanding,70,36,0
TUV,2019-01-01,1,2019-02-01,122,24,168,2,409,glm_ar1,expanding,10,0,12
TUV,2019-01-01,2,2019-03-01,274,54,377,5,915,glm_ar1,expanding,10,0,9
TUV,2019-01-01,3,2019-04-01,488,97,672,10,1629,glm_ar1,expanding,10,0,8
TUV,2019-01-01,4,2019-05-01,737,147,1016,15,2463,glm_ar1,expanding,10,0,10
TUV,2019-01-01,5,2019-06-01,992,198,1367,20,3314,glm_ar1,expanding,10,0,11
TUV,2019-01-01,6,2019-07-01,1227,245,1691,25,4100,glm_ar1,expanding,10,0,136
TWN,2019-01-01,1,2019-02-01,14,3,20,0,48,glm_ar1,expanding,83,24,0
TWN,2019-01-01,2,2019-03-01,61,12,84,1,204,glm_ar1,expanding,83,24,0
TWN,2019-01-01,3,2019-04-01,167,33,230,3,559,glm_ar1,expanding,83,24,0
TWN,2019-01-01,4,2019-05-01,342,68,472,7,1144,glm_ar1,expanding,83,24,13
TWN,2019-01-01,5,2019-06-01,572,114,788,12,1912,glm_ar1,expanding,83,24,33
TWN,2019-01-01,6,2019-07-01,827,165,1139,17,2763,glm_ar1,expanding,83,24,20
URY,2019-01-01,1,2019-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,34,NA
URY,2019-01-01,2,2019-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,34,NA
URY,2019-01-01,3,2019-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,34,NA
URY,2019-01-01,4,2019-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,34,NA
URY,2019-01-01,5,2019-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,34,NA
URY,2019-01-01,6,2019-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,34,NA
USA,2019-01-01,1,2019-02-01,51,10,71,1,173,glm_ar1,expanding,95,12,36
USA,2019-01-01,2,2019-03-01,148,29,204,3,496,glm_ar1,expanding,95,12,31
USA,2019-01-01,3,2019-04-01,314,63,433,6,1051,glm_ar1,expanding,95,12,16
USA,2019-01-01,4,2019-05-01,538,107,742,11,1799,glm_ar1,expanding,95,12,26
USA,2019-01-01,5,2019-06-01,792,158,1091,16,2645,glm_ar1,expanding,95,12,9
USA,2019-01-01,6,2019-07-01,1044,208,1438,21,3487,glm_ar1,expanding,95,12,91
VCT,2019-01-01,1,2019-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,72,34,NA
VCT,2019-01-01,2,2019-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,72,34,NA
VCT,2019-01-01,3,2019-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,72,34,0
VCT,2019-01-01,4,2019-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,72,34,1
VCT,2019-01-01,5,2019-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,72,34,1
VCT,2019-01-01,6,2019-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,72,34,0
VEN,2019-01-01,1,2019-02-01,1633,326,2251,34,5457,glm_ar1,expanding,106,0,950
VEN,2019-01-01,2,2019-03-01,1756,351,2419,36,5866,glm_ar1,expanding,106,0,691
VEN,2019-01-01,3,2019-04-01,1850,369,2548,38,6178,glm_ar1,expanding,106,0,591
VEN,2019-01-01,4,2019-05-01,1920,383,2645,40,6413,glm_ar1,expanding,106,0,857
VEN,2019-01-01,5,2019-06-01,1972,394,2717,41,6587,glm_ar1,expanding,106,0,1487
VEN,2019-01-01,6,2019-07-01,2010,402,2770,42,6715,glm_ar1,expanding,106,0,1450
VGB,2019-01-01,1,2019-02-01,35,7,48,0,117,glm_ar1,expanding,106,0,0
VGB,2019-01-01,2,2019-03-01,113,22,156,2,378,glm_ar1,expanding,106,0,1
VGB,2019-01-01,3,2019-04-01,259,51,357,5,866,glm_ar1,expanding,106,0,0
VGB,2019-01-01,4,2019-05-01,469,93,646,9,1566,glm_ar1,expanding,106,0,14
VGB,2019-01-01,5,2019-06-01,717,143,987,15,2394,glm_ar1,expanding,106,0,0
VGB,2019-01-01,6,2019-07-01,972,194,1339,20,3247,glm_ar1,expanding,106,0,0
VNM,2019-01-01,1,2019-02-01,10122,2023,13945,212,33810,glm_ar1,expanding,107,0,10341
VNM,2019-01-01,2,2019-03-01,6510,1301,8969,136,21745,glm_ar1,expanding,107,0,9533
VNM,2019-01-01,3,2019-04-01,4741,947,6532,99,15836,glm_ar1,expanding,107,0,6365
VNM,2019-01-01,4,2019-05-01,3775,754,5201,79,12609,glm_ar1,expanding,107,0,10050
VNM,2019-01-01,5,2019-06-01,3205,640,4416,67,10706,glm_ar1,expanding,107,0,23806
VNM,2019-01-01,6,2019-07-01,2849,569,3926,59,9518,glm_ar1,expanding,107,0,35765
VUT,2019-01-01,1,2019-02-01,19,3,26,0,64,glm_ar1,expanding,27,72,3
VUT,2019-01-01,2,2019-03-01,74,15,102,1,248,glm_ar1,expanding,27,72,9
VUT,2019-01-01,3,2019-04-01,192,38,265,4,642,glm_ar1,expanding,27,72,10
VUT,2019-01-01,4,2019-05-01,378,75,521,8,1264,glm_ar1,expanding,27,72,12
VUT,2019-01-01,5,2019-06-01,615,123,847,13,2054,glm_ar1,expanding,27,72,0
VUT,2019-01-01,6,2019-07-01,871,174,1199,18,2909,glm_ar1,expanding,27,72,0
WLF,2019-01-01,1,2019-02-01,48,9,67,1,162,glm_ar1,expanding,20,0,6
WLF,2019-01-01,2,2019-03-01,142,28,196,3,475,glm_ar1,expanding,20,0,6
WLF,2019-01-01,3,2019-04-01,305,61,420,6,1018,glm_ar1,expanding,20,0,6
WLF,2019-01-01,4,2019-05-01,526,105,725,11,1759,glm_ar1,expanding,20,0,0
WLF,2019-01-01,5,2019-06-01,779,155,1073,16,2602,glm_ar1,expanding,20,0,21
WLF,2019-01-01,6,2019-07-01,1032,206,1422,21,3447,glm_ar1,expanding,20,0,7
WSM,2019-01-01,1,2019-02-01,97,19,134,2,324,glm_ar1,expanding,16,0,37
WSM,2019-01-01,2,2019-03-01,232,46,320,4,777,glm_ar1,expanding,16,0,30
WSM,2019-01-01,3,2019-04-01,433,86,597,9,1448,glm_ar1,expanding,16,0,50
WSM,2019-01-01,4,2019-05-01,678,135,934,14,2264,glm_ar1,expanding,16,0,44
WSM,2019-01-01,5,2019-06-01,934,186,1286,19,3119,glm_ar1,expanding,16,0,63
WSM,2019-01-01,6,2019-07-01,1175,235,1619,24,3926,glm_ar1,expanding,16,0,39
YEM,2019-01-01,1,2019-02-01,2323,464,3201,48,7760,glm_ar1,expanding,22,24,1833
YEM,2019-01-01,2,2019-03-01,2261,452,3116,47,7554,glm_ar1,expanding,22,24,2943
YEM,2019-01-01,3,2019-04-01,2218,443,3056,46,7409,glm_ar1,expanding,22,24,2484
YEM,2019-01-01,4,2019-05-01,2187,437,3014,45,7307,glm_ar1,expanding,22,24,1905
YEM,2019-01-01,5,2019-06-01,2166,433,2984,45,7234,glm_ar1,expanding,22,24,2221
YEM,2019-01-01,6,2019-07-01,2150,430,2962,45,7183,glm_ar1,expanding,22,24,2172
ABW,2019-07-01,1,2019-08-01,NA,NA,NA,NA,NA,glm_ar1,expanding,84,25,NA
ABW,2019-07-01,2,2019-09-01,NA,NA,NA,NA,NA,glm_ar1,expanding,84,25,NA
ABW,2019-07-01,3,2019-10-01,NA,NA,NA,NA,NA,glm_ar1,expanding,84,25,NA
ABW,2019-07-01,4,2019-11-01,NA,NA,NA,NA,NA,glm_ar1,expanding,84,25,NA
ABW,2019-07-01,5,2019-12-01,NA,NA,NA,NA,NA,glm_ar1,expanding,84,25,NA
ABW,2019-07-01,6,2020-01-01,NA,NA,NA,NA,NA,glm_ar1,expanding,84,25,NA
AFG,2019-07-01,1,2019-08-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
AFG,2019-07-01,2,2019-09-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
AFG,2019-07-01,3,2019-10-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
AFG,2019-07-01,4,2019-11-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
AFG,2019-07-01,5,2019-12-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
AFG,2019-07-01,6,2020-01-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
ARG,2019-07-01,1,2019-08-01,53,10,73,1,176,glm_ar1,expanding,108,0,7
ARG,2019-07-01,2,2019-09-01,148,30,204,3,494,glm_ar1,expanding,108,0,1
ARG,2019-07-01,3,2019-10-01,311,63,429,6,1035,glm_ar1,expanding,108,0,10
ARG,2019-07-01,4,2019-11-01,532,108,733,11,1769,glm_ar1,expanding,108,0,25
ARG,2019-07-01,5,2019-12-01,784,159,1081,17,2610,glm_ar1,expanding,108,0,11
