"","country","iso3","Month","season_nMonth","nb_size","nb_mean","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion","Year","date","cases","source","Data_status","Predicted_total_seasonal_cases","cum_todate_cases_calendar","cum_todate_cases_season","percentile_most_recent","Country","Region"
"1282","Saudi Arabia","SAU",7,10,5.69770012362562,353.384615384615,353.384615384615,4227.61538461538,0.92209294474202,0.100422871825095,2024,2024-07-01,320,"WHO","Observed",347,7870,NA,54.0117215604858,"Saudi Arabia","Europe, Middle East & North Africa"
"1283","Saudi Arabia","SAU",3,6,0.629308081358585,497.846153846154,497.846153846154,1980,0.368641389438924,0.084357454442196,2024,2024-03-01,1426,"WHO","Observed",3868,4594,NA,99.7241270189297,"Saudi Arabia","Europe, Middle East & North Africa"
"1284","Saudi Arabia","SAU",10,1,1.39822142953811,111,111,111,0.0262268027296173,0.0262268027296173,2024,2024-10-01,NA,NA,"Unobserved",NA,NA,NA,0.216836118181846,"Saudi Arabia","Europe, Middle East & North Africa"
"1285","Senegal","SEN",9,6,0.544037257422775,61.75,61.75,209,0.204166391623925,0.059416727487499,2024,2024-09-01,103,"WHO","Observed",504,531,1594,99.6587155895225,"Senegal","Sub-Saharan Africa"
"1286","Senegal","SEN",12,9,0.601584080553046,93.9999999999999,94,614,0.616421676833174,0.097991810774763,2024,2024-12-01,97,"WHO","Observed",157,1208,NA,80.3740289180293,"Senegal","Sub-Saharan Africa"
"1287","Senegal","SEN",3,12,0.30877474563301,48.25,48.25,846.25,1,0.0854983518981305,2025,2025-03-01,89,"WHO","Observed",89,321,NA,83.0400819872091,"Senegal","Sub-Saharan Africa"
"1288","Senegal","SEN",10,7,0.606063803200736,128.25,128.25,337.25,0.334189864734393,0.130023473110468,2025,2025-10-01,NA,NA,"Unobserved",NA,NA,NA,3.88449051284216,"Senegal","Sub-Saharan Africa"
"1289","Senegal","SEN",5,2,0.535081392636062,16.5,16.5,33.75,0.0325689871706591,0.0150809869470403,2025,2025-05-01,201,"WHO","Observed",6172,652,359,100,"Senegal","Sub-Saharan Africa"
"1290","Senegal","SEN",8,5,0.54893756231228,52.75,52.75,147.25,0.144749664136426,0.0495025155272512,2024,2024-08-01,94,"WHO","Observed",649,428,1135,99.9704353203377,"Senegal","Sub-Saharan Africa"
"1291","Senegal","SEN",12,9,0.601584080553046,93.9999999999999,94,614,0.616421676833174,0.097991810774763,2025,2025-12-01,NA,NA,"Unobserved",NA,NA,NA,4.77044794630911,"Senegal","Sub-Saharan Africa"
"1292","Senegal","SEN",11,8,0.582217315727946,182.75,182.75,520,0.518429866058411,0.184240001324019,2024,2024-11-01,354,"WHO","Observed",683,1111,NA,95.3172094847323,"Senegal","Sub-Saharan Africa"
"1293","Senegal","SEN",4,1,0.598210993825558,17.25,17.25,17.25,0.0174880002236188,0.0174880002236188,2024,2024-04-01,16,"WHO","Observed",915,169,16,99.9999999999995,"Senegal","Sub-Saharan Africa"
"1294","Senegal","SEN",4,1,0.598210993825558,17.25,17.25,17.25,0.0174880002236188,0.0174880002236188,2025,2025-04-01,130,"WHO","Observed",7434,451,146,100,"Senegal","Sub-Saharan Africa"
"1295","Senegal","SEN",5,2,0.535081392636062,16.5,16.5,33.75,0.0325689871706591,0.0150809869470403,2024,2024-05-01,12,"WHO","Observed",368,181,158,99.9998569829378,"Senegal","Sub-Saharan Africa"
"1296","Senegal","SEN",2,11,0.394732627475077,77.75,77.75,798,0.91450164810187,0.127775883568532,2024,2024-02-01,67,"WHO","Observed",73,124,NA,69.0949370206313,"Senegal","Sub-Saharan Africa"
"1297","Senegal","SEN",1,10,0.379359952639086,106.25,106.25,720.25,0.786725764533338,0.170304087700164,2025,2025-01-01,92,"WHO","Observed",117,92,NA,72.634808687323,"Senegal","Sub-Saharan Africa"
"1298","Senegal","SEN",7,4,0.597904718560103,42.25,42.25,94.5,0.0952471486091748,0.0432370879492687,2025,2025-07-01,304,"WHO","Observed",3192,1181,1041,100,"Senegal","Sub-Saharan Africa"
"1299","Senegal","SEN",2,11,0.394732627475077,77.75,77.75,798,0.91450164810187,0.127775883568532,2025,2025-02-01,140,"WHO","Observed",153,232,NA,83.8625478576025,"Senegal","Sub-Saharan Africa"
"1300","Senegal","SEN",6,3,0.639198785687439,18.5,18.5,52.25,0.0520100606599061,0.0194410734892469,2025,2025-06-01,225,"WHO","Observed",4326,877,622,100,"Senegal","Sub-Saharan Africa"
"1301","Senegal","SEN",7,4,0.597904718560103,42.25,42.25,94.5,0.0952471486091748,0.0432370879492687,2024,2024-07-01,115,"WHO","Observed",1207,334,737,99.9999991077763,"Senegal","Sub-Saharan Africa"
"1302","Senegal","SEN",6,3,0.639198785687439,18.5,18.5,52.25,0.0520100606599061,0.0194410734892469,2024,2024-06-01,38,"WHO","Observed",731,219,397,99.9999999996478,"Senegal","Sub-Saharan Africa"
"1303","Senegal","SEN",3,12,0.30877474563301,48.25,48.25,846.25,1,0.0854983518981305,2024,2024-03-01,29,"WHO","Observed",29,153,NA,63.9045954342425,"Senegal","Sub-Saharan Africa"
"1304","Senegal","SEN",10,7,0.606063803200736,128.25,128.25,337.25,0.334189864734393,0.130023473110468,2024,2024-10-01,226,"WHO","Observed",676,757,3331,98.3945275770424,"Senegal","Sub-Saharan Africa"
"1305","Senegal","SEN",1,10,0.379359952639086,106.25,106.25,720.25,0.786725764533338,0.170304087700164,2024,2024-01-01,57,"WHO","Observed",72,57,NA,62.954519584318,"Senegal","Sub-Saharan Africa"
"1306","Senegal","SEN",9,6,0.544037257422775,61.75,61.75,209,0.204166391623925,0.059416727487499,2025,2025-09-01,1511,"Estimates","Unobserved",7401,3048,3105,100,"Senegal","Sub-Saharan Africa"
"1307","Senegal","SEN",11,8,0.582217315727946,182.75,182.75,520,0.518429866058411,0.184240001324019,2025,2025-11-01,NA,NA,"Unobserved",NA,NA,NA,3.51181535976797,"Senegal","Sub-Saharan Africa"
"1308","Senegal","SEN",8,5,0.54893756231228,52.75,52.75,147.25,0.144749664136426,0.0495025155272512,2025,2025-08-01,356,"WHO","Observed",2459,1537,1491,99.999999999877,"Senegal","Sub-Saharan Africa"
"1309","Singapore","SGP",10,9,2.28373946715514,879.923076923076,879.923076923077,11005.5384615385,0.767604236760834,0.0723047537852954,2025,2025-10-01,NA,NA,"Unobserved",NA,NA,NA,0.000123634563928781,"Singapore","East & Southeast Asia"
"1310","Singapore","SGP",10,9,2.28373946715514,879.923076923076,879.923076923077,11005.5384615385,0.767604236760834,0.0723047537852954,2024,2024-10-01,615,"WHO","Observed",801,12834,16144,53.3969870575909,"Singapore","East & Southeast Asia"
"1311","Singapore","SGP",7,6,1.133381273755,1827.92307692307,1827.92307692308,7610.38461538462,0.520314252612917,0.120401108410963,2024,2024-07-01,1165,"WHO","Observed",2239,10421,10980,70.3921863930057,"Singapore","East & Southeast Asia"
"1312","Singapore","SGP",4,3,1.46071489074122,909.23076923077,909.230769230769,2460,0.192873054530015,0.0659799589312098,2024,2024-04-01,1400,"WHO","Observed",7259,6566,5764,99.996846537175,"Singapore","East & Southeast Asia"
"1313","Singapore","SGP",5,4,1.04446926350813,1458.30769230769,1458.30769230769,3918.30769230769,0.283511826614874,0.0906387720848585,2024,2024-05-01,1466,"WHO","Observed",5171,8032,7610,97.2971435983908,"Singapore","East & Southeast Asia"
"1314","Singapore","SGP",8,7,1.13882570297778,1463.30769230769,1463.30769230769,9073.69230769231,0.614551599092782,0.094237346479865,2024,2024-08-01,1072,"WHO","Observed",1744,11493,12517,69.3256288342591,"Singapore","East & Southeast Asia"
"1315","Singapore","SGP",6,5,1.07282354207396,1864.15384615385,1864.15384615385,5782.46153846154,0.399913144201954,0.116401317587081,2024,2024-06-01,1224,"WHO","Observed",3061,9256,9366,80.8604830970149,"Singapore","East & Southeast Asia"
"1316","Singapore","SGP",1,12,2.27472998679736,1065.30769230769,1065.30769230769,13527.3846153846,1,0.108680761666256,2025,2025-01-01,486,"WHO","Observed",486,486,NA,20.889709705074,"Singapore","East & Southeast Asia"
"1317","Singapore","SGP",5,4,1.04446926350813,1458.30769230769,1458.30769230769,3918.30769230769,0.283511826614874,0.0906387720848585,2025,2025-05-01,532,"WHO","Observed",1876,2134,8142,72.3335256159135,"Singapore","East & Southeast Asia"
"1318","Singapore","SGP",11,10,1.909586341747,750.000000000001,750,11755.5384615385,0.827797990508646,0.0601937537478117,2025,2025-11-01,NA,NA,"Unobserved",NA,NA,NA,0.00110711124409914,"Singapore","East & Southeast Asia"
"1319","Singapore","SGP",12,11,2.37257369182908,706.538461538462,706.538461538462,12462.0769230769,0.891319238333744,0.0635212478250985,2024,2024-12-01,395,"WHO","Observed",443,13655,NA,33.0298568499523,"Singapore","East & Southeast Asia"
"1320","Singapore","SGP",6,5,1.07282354207396,1864.15384615385,1864.15384615385,5782.46153846154,0.399913144201954,0.116401317587081,2025,2025-06-01,449,"WHO","Observed",1123,2583,9815,44.1401044084066,"Singapore","East & Southeast Asia"
"1321","Singapore","SGP",9,8,1.84138758434733,1051.92307692307,1051.92307692308,10125.6153846154,0.695299482975539,0.0807478838827561,2024,2024-09-01,726,"WHO","Observed",1044,12219,13476,59.4264869793729,"Singapore","East & Southeast Asia"
"1322","Singapore","SGP",8,7,1.13882570297778,1463.30769230769,1463.30769230769,9073.69230769231,0.614551599092782,0.094237346479865,2025,2025-08-01,233,"WHO","Observed",379,3281,12750,20.0619784647608,"Singapore","East & Southeast Asia"
"1323","Singapore","SGP",12,11,2.37257369182908,706.538461538462,706.538461538462,12462.0769230769,0.891319238333744,0.0635212478250985,2025,2025-12-01,NA,NA,"Unobserved",NA,NA,NA,0.000133966882973085,"Singapore","East & Southeast Asia"
"1324","Singapore","SGP",4,3,1.46071489074122,909.23076923077,909.230769230769,2460,0.192873054530015,0.0659799589312098,2025,2025-04-01,380,"WHO","Observed",1970,1602,6144,90.8527719752894,"Singapore","East & Southeast Asia"
"1325","Singapore","SGP",3,2,1.54334667541368,810.384615384616,810.384615384615,1550.76923076923,0.126893095598805,0.061690780029746,2024,2024-03-01,1367,"WHO","Observed",10773,5166,4008,99.9999992546577,"Singapore","East & Southeast Asia"
"1326","Singapore","SGP",3,2,1.54334667541368,810.384615384616,810.384615384615,1550.76923076923,0.126893095598805,0.061690780029746,2025,2025-03-01,356,"WHO","Observed",2806,1222,4364,98.5331850361621,"Singapore","East & Southeast Asia"
"1327","Singapore","SGP",11,10,1.909586341747,750.000000000001,750,11755.5384615385,0.827797990508646,0.0601937537478117,2024,2024-11-01,426,"WHO","Observed",515,13260,NA,40.6303807578684,"Singapore","East & Southeast Asia"
"1328","Singapore","SGP",9,8,1.84138758434733,1051.92307692307,1051.92307692308,10125.6153846154,0.695299482975539,0.0807478838827561,2025,2025-09-01,2053,"Estimates","Unobserved",2953,5334,15529,97.2108294607874,"Singapore","East & Southeast Asia"
"1329","Singapore","SGP",1,12,2.27472998679736,1065.30769230769,1065.30769230769,13527.3846153846,1,0.108680761666256,2024,2024-01-01,1538,"WHO","Observed",1538,1538,NA,78.9843967273533,"Singapore","East & Southeast Asia"
"1330","Singapore","SGP",2,1,2.04641663246236,740.384615384616,740.384615384615,740.384615384615,0.0652023155690592,0.0652023155690592,2025,2025-02-01,380,"WHO","Observed",5828,866,2641,99.9998035901607,"Singapore","East & Southeast Asia"
"1331","Singapore","SGP",7,6,1.133381273755,1827.92307692307,1827.92307692308,7610.38461538462,0.520314252612917,0.120401108410963,2025,2025-07-01,465,"WHO","Observed",894,3048,11445,36.3428896498217,"Singapore","East & Southeast Asia"
"1332","Singapore","SGP",2,1,2.04641663246236,740.384615384616,740.384615384615,740.384615384615,0.0652023155690592,0.0652023155690592,2024,2024-02-01,2261,"WHO","Observed",34677,3799,2261,100,"Singapore","East & Southeast Asia"
"1333","Sint Maarten","SXM",4,1,10.5966646347755,3.33333333333333,3.33333333333333,3.33333333333333,0.0187046219503067,0.0187046219503067,2025,2025-04-01,476,"Estimates","Unobserved",25448,6633,NA,100,"Sint Maarten","Caribbean"
"1334","Sint Maarten","SXM",9,6,2.25532151327674,16.3333333333333,16.3333333333333,59,0.324696089005705,0.0910420033400453,2024,2024-09-01,4,"PAHO","Observed",12,NA,NA,44.8436817897496,"Sint Maarten","Caribbean"
"1335","Sint Maarten","SXM",7,4,3.87862881938419,7,7,20.3333333333333,0.11126817422717,0.0398247028378115,2025,2025-07-01,2,"PAHO","Observed",18,7311,NA,98.1077756115958,"Sint Maarten","Caribbean"
"1336","Sint Maarten","SXM",10,7,2.19367339802742,21,21,80,0.443001427065656,0.118305338059951,2025,2025-10-01,NA,NA,"Unobserved",NA,NA,NA,0.566558865022884,"Sint Maarten","Caribbean"
"1337","Sint Maarten","SXM",8,5,1.66567580691167,22.3333333333333,22.3333333333333,42.6666666666667,0.233654085665659,0.12238591143849,2024,2024-08-01,NA,NA,"Unobserved",NA,NA,NA,1.17528526380036,"Sint Maarten","Caribbean"
"1338","Sint Maarten","SXM",12,9,1.89384145560015,21.6666666666667,21.6666666666667,137.333333333333,0.757826467343756,0.117620641038384,2024,2024-12-01,NA,NA,"Unobserved",NA,NA,NA,0.844393075589365,"Sint Maarten","Caribbean"
"1339","Sint Maarten","SXM",6,3,2.2785600706767,5,5,13.3333333333333,0.0714434713893582,0.0263694247195258,2025,2025-06-01,670,"Estimates","Unobserved",9378,7309,NA,100,"Sint Maarten","Caribbean"
"1340","Sint Maarten","SXM",6,3,2.2785600706767,5,5,13.3333333333333,0.0714434713893582,0.0263694247195258,2024,2024-06-01,NA,NA,"Unobserved",NA,NA,NA,7.09134322444323,"Sint Maarten","Caribbean"
"1341","Sint Maarten","SXM",12,9,1.89384145560015,21.6666666666667,21.6666666666667,137.333333333333,0.757826467343756,0.117620641038384,2025,2025-12-01,NA,NA,"Unobserved",NA,NA,NA,0.844393075589365,"Sint Maarten","Caribbean"
"1342","Sint Maarten","SXM",11,8,1.88799620846122,35.6666666666666,35.6666666666667,115.666666666667,0.640205826305372,0.197204399239716,2024,2024-11-01,NA,NA,"Unobserved",NA,NA,NA,0.353288623062568,"Sint Maarten","Caribbean"
"1343","Sint Maarten","SXM",2,11,0.884124294670376,6.66666666666667,6.66666666666667,157.666666666667,0.960429911197987,0.0659720304947856,2024,2024-02-01,33,"PAHO","Observed",34,86,NA,99.0172815354374,"Sint Maarten","Caribbean"
"1344","Sint Maarten","SXM",11,8,1.88799620846122,35.6666666666666,35.6666666666667,115.666666666667,0.640205826305372,0.197204399239716,2025,2025-11-01,NA,NA,"Unobserved",NA,NA,NA,0.353288623062568,"Sint Maarten","Caribbean"
"1345","Sint Maarten","SXM",3,12,1.10161002143196,4,4,161.666666666667,1,0.0395700888020133,2025,2025-03-01,1006,"Estimates","Unobserved",1006,6157,NA,100,"Sint Maarten","Caribbean"
"1346","Sint Maarten","SXM",7,4,3.87862881938419,7,7,20.3333333333333,0.11126817422717,0.0398247028378115,2024,2024-07-01,NA,NA,"Unobserved",NA,NA,NA,1.83137762532807,"Sint Maarten","Caribbean"
"1347","Sint Maarten","SXM",5,2,2.2785600706767,5,5,8.33333333333333,0.0450740466698325,0.0263694247195258,2024,2024-05-01,NA,NA,"Unobserved",NA,NA,NA,7.09134322444323,"Sint Maarten","Caribbean"
"1348","Sint Maarten","SXM",8,5,1.66567580691167,22.3333333333333,22.3333333333333,42.6666666666667,0.233654085665659,0.12238591143849,2025,2025-08-01,3111,"Estimates","Unobserved",13315,10422,NA,100,"Sint Maarten","Caribbean"
"1349","Sint Maarten","SXM",4,1,10.5966646347755,3.33333333333333,3.33333333333333,3.33333333333333,0.0187046219503067,0.0187046219503067,2024,2024-04-01,NA,NA,"Unobserved",NA,NA,NA,5.51199013264762,"Sint Maarten","Caribbean"
"1350","Sint Maarten","SXM",1,10,0.868830624642588,13.6666666666667,13.6666666666667,151,0.894457880703201,0.136631413359445,2025,2025-01-01,3474,"Estimates","Unobserved",3884,3474,NA,100,"Sint Maarten","Caribbean"
"1351","Sint Maarten","SXM",10,7,2.19367339802742,21,21,80,0.443001427065656,0.118305338059951,2024,2024-10-01,NA,NA,"Unobserved",NA,NA,NA,0.566558865022884,"Sint Maarten","Caribbean"
"1352","Sint Maarten","SXM",2,11,0.884124294670376,6.66666666666667,6.66666666666667,157.666666666667,0.960429911197987,0.0659720304947856,2025,2025-02-01,1677,"Estimates","Unobserved",1746,5151,NA,100,"Sint Maarten","Caribbean"
"1353","Sint Maarten","SXM",3,12,1.10161002143196,4,4,161.666666666667,1,0.0395700888020133,2024,2024-03-01,29,"PAHO","Observed",29,115,NA,99.9128045084928,"Sint Maarten","Caribbean"
"1354","Sint Maarten","SXM",9,6,2.25532151327674,16.3333333333333,16.3333333333333,59,0.324696089005705,0.0910420033400453,2025,2025-09-01,2315,"Estimates","Unobserved",7130,12737,NA,100,"Sint Maarten","Caribbean"
"1355","Sint Maarten","SXM",5,2,2.2785600706767,5,5,8.33333333333333,0.0450740466698325,0.0263694247195258,2025,2025-05-01,6,"PAHO","Observed",133,6639,NA,100,"Sint Maarten","Caribbean"
"1356","Sint Maarten","SXM",1,10,0.868830624642588,13.6666666666667,13.6666666666667,151,0.894457880703201,0.136631413359445,2024,2024-01-01,53,"PAHO","Observed",59,53,NA,98.1406264169702,"Sint Maarten","Caribbean"
"1357","Solomon Islands","SLB",8,5,0.29775547888766,666.111111111111,666.111111111111,971.666666666667,0.401817466509307,0.13741090987858,2024,2024-08-01,22,"WHO","Observed",55,118,176,36.8680358482694,"Solomon Islands","Pacific Islands"
"1358","Solomon Islands","SLB",12,9,0.30187896072865,375.444444444444,375.444444444445,3106.22222222222,0.830823809766363,0.0627639205872558,2025,2025-12-01,NA,NA,"Unobserved",NA,NA,NA,11.632309051471,"Solomon Islands","Pacific Islands"
"1359","Solomon Islands","SLB",7,4,0.367838546711967,73.9999999999999,74,305.555555555556,0.264406556630727,0.0441522421047669,2024,2024-07-01,21,"WHO","Observed",79,96,149,72.2907685977066,"Solomon Islands","Pacific Islands"
"1360","Solomon Islands","SLB",4,1,0.422901193619763,104.222222222222,104.222222222222,104.222222222222,0.124709820139033,0.124709820139033,2025,2025-04-01,30,"WHO","Observed",241,141,47,86.8297012849028,"Solomon Islands","Pacific Islands"
"1361","Solomon Islands","SLB",8,5,0.29775547888766,666.111111111111,666.111111111111,971.666666666667,0.401817466509307,0.13741090987858,2025,2025-08-01,23,"WHO","Observed",57,210,199,37.250104769394,"Solomon Islands","Pacific Islands"
"1362","Solomon Islands","SLB",12,9,0.30187896072865,375.444444444444,375.444444444445,3106.22222222222,0.830823809766363,0.0627639205872558,2024,2024-12-01,NA,NA,"Unobserved",NA,NA,NA,11.632309051471,"Solomon Islands","Pacific Islands"
"1363","Solomon Islands","SLB",9,6,0.388164291216919,418.111111111111,418.111111111111,1389.77777777778,0.514183498558881,0.112366032049574,2024,2024-09-01,7,"WHO","Observed",14,125,206,21.1796622683471,"Solomon Islands","Pacific Islands"
"1364","Solomon Islands","SLB",2,11,0.426108343107019,164.333333333333,164.333333333333,3613.77777777778,0.944805504362036,0.043400645714187,2024,2024-02-01,7,"WHO","Observed",7,12,NA,21.1750889187594,"Solomon Islands","Pacific Islands"
"1365","Solomon Islands","SLB",6,3,0.385940112780495,60.8888888888889,60.8888888888889,231.555555555556,0.22025431452596,0.0445940507568732,2025,2025-06-01,13,"WHO","Observed",59,182,128,69.9838968414285,"Solomon Islands","Pacific Islands"
"1366","Solomon Islands","SLB",11,8,0.323509001401833,581.444444444443,581.444444444444,2730.77777777778,0.768059889179108,0.104716527919427,2025,2025-11-01,NA,NA,"Unobserved",NA,NA,NA,8.85161229850806,"Solomon Islands","Pacific Islands"
"1367","Solomon Islands","SLB",10,7,0.339033539603696,759.555555555555,759.555555555556,2149.33333333333,0.66334336125968,0.1491598627008,2025,2025-10-01,NA,NA,"Unobserved",NA,NA,NA,7.31247681101293,"Solomon Islands","Pacific Islands"
"1368","Solomon Islands","SLB",3,12,0.6338362555555,119.555555555556,119.555555555556,3733.33333333333,1,0.0551944956379642,2025,2025-03-01,30,"WHO","Observed",30,111,NA,33.1490653151527,"Solomon Islands","Pacific Islands"
"1369","Solomon Islands","SLB",5,2,0.349889098852282,66.4444444444444,66.4444444444444,170.666666666667,0.175660263769087,0.0509504436300538,2024,2024-05-01,13,"WHO","Observed",74,48,60,73.5010049686607,"Solomon Islands","Pacific Islands"
"1370","Solomon Islands","SLB",4,1,0.422901193619763,104.222222222222,104.222222222222,104.222222222222,0.124709820139033,0.124709820139033,2024,2024-04-01,17,"WHO","Observed",136,35,17,75.4857690750385,"Solomon Islands","Pacific Islands"
"1371","Solomon Islands","SLB",11,8,0.323509001401833,581.444444444443,581.444444444444,2730.77777777778,0.768059889179108,0.104716527919427,2024,2024-11-01,NA,NA,"Unobserved",NA,NA,NA,8.85161229850806,"Solomon Islands","Pacific Islands"
"1372","Solomon Islands","SLB",7,4,0.367838546711967,73.9999999999999,74,305.555555555556,0.264406556630727,0.0441522421047669,2025,2025-07-01,5,"WHO","Observed",19,187,154,46.5508433057769,"Solomon Islands","Pacific Islands"
"1373","Solomon Islands","SLB",6,3,0.385940112780495,60.8888888888889,60.8888888888889,231.555555555556,0.22025431452596,0.0445940507568732,2024,2024-06-01,27,"WHO","Observed",123,75,115,84.3517533716211,"Solomon Islands","Pacific Islands"
"1374","Solomon Islands","SLB",1,10,0.370388641389484,343.222222222223,343.222222222222,3449.44444444444,0.901404858647849,0.0705810488814855,2025,2025-01-01,47,"WHO","Observed",52,47,NA,38.2864587447813,"Solomon Islands","Pacific Islands"
"1375","Solomon Islands","SLB",9,6,0.388164291216919,418.111111111111,418.111111111111,1389.77777777778,0.514183498558881,0.112366032049574,2025,2025-09-01,2857,"Estimates","Unobserved",5556,3067,3063,99.9162491642799,"Solomon Islands","Pacific Islands"
"1376","Solomon Islands","SLB",3,12,0.6338362555555,119.555555555556,119.555555555556,3733.33333333333,1,0.0551944956379642,2024,2024-03-01,6,"WHO","Observed",6,18,NA,13.3724500080597,"Solomon Islands","Pacific Islands"
"1377","Solomon Islands","SLB",2,11,0.426108343107019,164.333333333333,164.333333333333,3613.77777777778,0.944805504362036,0.043400645714187,2025,2025-02-01,34,"WHO","Observed",36,81,NA,40.2595028732687,"Solomon Islands","Pacific Islands"
"1378","Solomon Islands","SLB",5,2,0.349889098852282,66.4444444444444,66.4444444444444,170.666666666667,0.175660263769087,0.0509504436300538,2025,2025-05-01,28,"WHO","Observed",159,169,88,87.1712800430604,"Solomon Islands","Pacific Islands"
"1379","Solomon Islands","SLB",1,10,0.370388641389484,343.222222222223,343.222222222222,3449.44444444444,0.901404858647849,0.0705810488814855,2024,2024-01-01,5,"WHO","Observed",6,5,NA,18.0658199143042,"Solomon Islands","Pacific Islands"
"1380","Solomon Islands","SLB",10,7,0.339033539603696,759.555555555555,759.555555555556,2149.33333333333,0.66334336125968,0.1491598627008,2024,2024-10-01,NA,NA,"Unobserved",NA,NA,NA,7.31247681101293,"Solomon Islands","Pacific Islands"
"1381","Sri Lanka","LKA",10,9,2.98894687133912,3031.22222222222,3031.22222222222,44348.3333333333,0.711720476457922,0.0553515971703346,2025,2025-10-01,0,"SEARO","Observed",0,39040,66121,1.0319263802554e-07,"Sri Lanka","South Asia"
"1382","Sri Lanka","LKA",5,4,1.94311457335185,4450.44444444443,4450.44444444444,15849.2222222222,0.269590015409202,0.0714602468105741,2024,2024-05-01,2650,"SEARO","Observed",9830,25312,27168,93.266851571292,"Sri Lanka","South Asia"
"1383","Sri Lanka","LKA",6,5,1.72924352597226,6310.44444444444,6310.44444444444,22159.6666666667,0.369250478355609,0.0996604629464071,2024,2024-06-01,3312,"SEARO","Observed",8970,28624,36515,77.0308312218223,"Sri Lanka","South Asia"
"1384","Sri Lanka","LKA",2,1,4.04317671973911,4044.00000000001,4044,4044,0.0807912370259891,0.0807912370259891,2024,2024-02-01,6047,"SEARO","Observed",74847,16799,6047,100,"Sri Lanka","South Asia"
"1385","Sri Lanka","LKA",4,3,1.44719124998814,3837,3837,11398.7777777778,0.198129768598628,0.0559126198764097,2025,2025-04-01,5171,"SEARO","Observed",26099,17550,24518,99.9825924942205,"Sri Lanka","South Asia"
"1386","Sri Lanka","LKA",9,8,3.97696955244823,2868.77777777778,2868.77777777778,41317.1111111111,0.656368879287588,0.0542521187009062,2024,2024-09-01,2772,"SEARO","Observed",4223,39811,60754,83.8014079525943,"Sri Lanka","South Asia"
"1387","Sri Lanka","LKA",6,5,1.72924352597226,6310.44444444444,6310.44444444444,22159.6666666667,0.369250478355609,0.0996604629464071,2025,2025-06-01,5468,"SEARO","Observed",14808,29053,41983,93.8558056841948,"Sri Lanka","South Asia"
"1388","Sri Lanka","LKA",1,12,3.13682776591969,6644.88888888887,6644.88888888889,59187.3333333333,1,0.135394766811655,2025,2025-01-01,4942,"SEARO","Observed",4942,4942,88917,37.9863223393997,"Sri Lanka","South Asia"
"1389","Sri Lanka","LKA",8,7,1.65849864241206,5881.55555555558,5881.55555555556,38448.3333333333,0.602116760586682,0.0921952911903119,2024,2024-08-01,3896,"SEARO","Observed",6471,37039,55236,64.9733947534678,"Sri Lanka","South Asia"
"1390","Sri Lanka","LKA",12,11,2.7709428292779,4401.44444444446,4401.44444444444,52542.4444444444,0.864605233188345,0.0846249159968439,2025,2025-12-01,0,"SEARO","Observed",0,39040,73223,1.34754801681347e-07,"Sri Lanka","South Asia"
"1391","Sri Lanka","LKA",11,10,2.32864618349928,3792.66666666666,3792.66666666667,48141,0.779980317191501,0.0682598407335785,2024,2024-11-01,3498,"SEARO","Observed",4485,46273,69619,68.4579949618177,"Sri Lanka","South Asia"
"1392","Sri Lanka","LKA",9,8,3.97696955244823,2868.77777777778,2868.77777777778,41317.1111111111,0.656368879287588,0.0542521187009062,2025,2025-09-01,2403,"SEARO","Observed",3661,39040,63157,74.9029874745744,"Sri Lanka","South Asia"
"1393","Sri Lanka","LKA",8,7,1.65849864241206,5881.55555555558,5881.55555555556,38448.3333333333,0.602116760586682,0.0921952911903119,2025,2025-08-01,2746,"SEARO","Observed",4561,36637,57982,48.095044428698,"Sri Lanka","South Asia"
"1394","Sri Lanka","LKA",7,6,1.1205758995804,10407.1111111111,10407.1111111111,32566.7777777778,0.50992146939637,0.140670991040761,2025,2025-07-01,4838,"SEARO","Observed",9488,33891,51340,58.8793062913844,"Sri Lanka","South Asia"
"1395","Sri Lanka","LKA",12,11,2.7709428292779,4401.44444444446,4401.44444444444,52542.4444444444,0.864605233188345,0.0846249159968439,2024,2024-12-01,3604,"SEARO","Observed",4168,49877,73223,54.4927537822067,"Sri Lanka","South Asia"
"1396","Sri Lanka","LKA",11,10,2.32864618349928,3792.66666666666,3792.66666666667,48141,0.779980317191501,0.0682598407335785,2025,2025-11-01,0,"SEARO","Observed",0,39040,69619,3.312360342577e-06,"Sri Lanka","South Asia"
"1397","Sri Lanka","LKA",3,2,2.51426476622054,3517.77777777777,3517.77777777778,7561.77777777778,0.142217148722218,0.061425911696229,2025,2025-03-01,3771,"SEARO","Observed",26516,12379,17113,99.9999590296505,"Sri Lanka","South Asia"
"1398","Sri Lanka","LKA",4,3,1.44719124998814,3837,3837,11398.7777777778,0.198129768598628,0.0559126198764097,2024,2024-04-01,2234,"SEARO","Observed",11275,22662,19347,96.639272504319,"Sri Lanka","South Asia"
"1399","Sri Lanka","LKA",3,2,2.51426476622054,3517.77777777777,3517.77777777778,7561.77777777778,0.142217148722218,0.061425911696229,2024,2024-03-01,3629,"SEARO","Observed",25517,20428,13342,99.9999208375453,"Sri Lanka","South Asia"
