country,iso3,Year,Month,date,cases,source
Bhutan,BTN,2024,6,2024-06-01,0,SEARO
Bhutan,BTN,2024,7,2024-07-01,2,SEARO
Bhutan,BTN,2024,8,2024-08-01,4,SEARO
Bhutan,BTN,2024,9,2024-09-01,1,SEARO
Bhutan,BTN,2024,10,2024-10-01,3,SEARO
Bhutan,BTN,2024,11,2024-11-01,4,SEARO
Bhutan,BTN,2024,12,2024-12-01,3,SEARO
Bhutan,BTN,2025,1,2025-01-01,2,SEARO
Bhutan,BTN,2025,2,2025-02-01,0,SEARO
Bhutan,BTN,2025,3,2025-03-01,1,SEARO
Bhutan,BTN,2025,4,2025-04-01,0,SEARO
Bhutan,BTN,2025,5,2025-05-01,1,SEARO
Bhutan,BTN,2025,6,2025-06-01,0,SEARO
Bhutan,BTN,2025,7,2025-07-01,3,SEARO
Bhutan,BTN,2025,8,2025-08-01,22,SEARO
Bhutan,BTN,2025,9,2025-09-01,5,SEARO
Bhutan,BTN,2025,10,2025-10-01,0,SEARO
Bhutan,BTN,2025,11,2025-11-01,0,SEARO
Bhutan,BTN,2025,12,2025-12-01,0,SEARO
Bolivia,BOL,2024,1,2024-01-01,8761,PAHO
Bolivia,BOL,2024,2,2024-02-01,6619,PAHO
Bolivia,BOL,2024,3,2024-03-01,10093,PAHO
Bolivia,BOL,2024,4,2024-04-01,12689,PAHO
Bolivia,BOL,2024,5,2024-05-01,7066,PAHO
Bolivia,BOL,2024,6,2024-06-01,2403,PAHO
Bolivia,BOL,2024,7,2024-07-01,1147,PAHO
Bolivia,BOL,2024,8,2024-08-01,1038,PAHO
Bolivia,BOL,2024,9,2024-09-01,1639,PAHO
Bolivia,BOL,2024,10,2024-10-01,1681,PAHO
Bolivia,BOL,2024,11,2024-11-01,2356,PAHO
Bolivia,BOL,2024,12,2024-12-01,3385,PAHO
Bolivia,BOL,2025,1,2025-01-01,4204,PAHO
Bolivia,BOL,2025,2,2025-02-01,3443,PAHO
Bolivia,BOL,2025,3,2025-03-01,5848,PAHO
Bolivia,BOL,2025,4,2025-04-01,4563,PAHO
Bolivia,BOL,2025,5,2025-05-01,5763,PAHO
Bolivia,BOL,2025,6,2025-06-01,4068,PAHO
Bolivia,BOL,2025,7,2025-07-01,1226,PAHO
Bolivia,BOL,2025,8,2025-08-01,1092,PAHO
Bolivia,BOL,2025,9,2025-09-01,1901,PAHO
Bolivia,BOL,2025,10,2025-10-01,NA,NA
Bolivia,BOL,2025,11,2025-11-01,NA,NA
Bolivia,BOL,2025,12,2025-12-01,NA,NA
Bolivia (Plurinational State of),BOL,2024,1,2024-01-01,8761,WHO
Bolivia (Plurinational State of),BOL,2024,2,2024-02-01,6619,WHO
Bolivia (Plurinational State of),BOL,2024,3,2024-03-01,10093,WHO
Bolivia (Plurinational State of),BOL,2024,4,2024-04-01,10246,WHO
Bolivia (Plurinational State of),BOL,2024,5,2024-05-01,9509,WHO
Bolivia (Plurinational State of),BOL,2024,6,2024-06-01,2403,WHO
Bolivia (Plurinational State of),BOL,2024,7,2024-07-01,1147,WHO
Bolivia (Plurinational State of),BOL,2024,8,2024-08-01,1038,WHO
Bolivia (Plurinational State of),BOL,2024,9,2024-09-01,1270,WHO
Bolivia (Plurinational State of),BOL,2024,10,2024-10-01,2050,WHO
Bolivia (Plurinational State of),BOL,2024,11,2024-11-01,2356,WHO
Bolivia (Plurinational State of),BOL,2024,12,2024-12-01,3385,WHO
Bolivia (Plurinational State of),BOL,2025,1,2025-01-01,4204,WHO
Bolivia (Plurinational State of),BOL,2025,2,2025-02-01,3443,WHO
Bolivia (Plurinational State of),BOL,2025,3,2025-03-01,4362,WHO
Bolivia (Plurinational State of),BOL,2025,4,2025-04-01,6047,WHO
Bolivia (Plurinational State of),BOL,2025,5,2025-05-01,5762,WHO
Bolivia (Plurinational State of),BOL,2025,6,2025-06-01,3759,WHO
Bolivia (Plurinational State of),BOL,2025,7,2025-07-01,1445,WHO
Bolivia (Plurinational State of),BOL,2025,8,2025-08-01,351,WHO
Bolivia (Plurinational State of),BOL,2025,9,2025-09-01,NA,NA
Bolivia (Plurinational State of),BOL,2025,10,2025-10-01,NA,NA
Bolivia (Plurinational State of),BOL,2025,11,2025-11-01,NA,NA
Bolivia (Plurinational State of),BOL,2025,12,2025-12-01,NA,NA
"Bonaire, Saint Eustatius and Saba",BES,2024,1,2024-01-01,89,PAHO
"Bonaire, Saint Eustatius and Saba",BES,2024,2,2024-02-01,63,PAHO
"Bonaire, Saint Eustatius and Saba",BES,2024,3,2024-03-01,55,PAHO
"Bonaire, Saint Eustatius and Saba",BES,2024,4,2024-04-01,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2024,5,2024-05-01,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2024,6,2024-06-01,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2024,7,2024-07-01,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2024,8,2024-08-01,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2024,9,2024-09-01,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2024,10,2024-10-01,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2024,11,2024-11-01,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2024,12,2024-12-01,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2025,1,2025-01-01,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2025,2,2025-02-01,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2025,3,2025-03-01,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2025,4,2025-04-01,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2025,5,2025-05-01,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2025,6,2025-06-01,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2025,7,2025-07-01,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2025,8,2025-08-01,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2025,9,2025-09-01,NA,NA
"Bonaire, Saint Eustatius and Saba",BES,2025,10,2025-10-01,NA,NA
"Bonaire, Saint Eustatius and Saba",BES,2025,11,2025-11-01,NA,NA
"Bonaire, Saint Eustatius and Saba",BES,2025,12,2025-12-01,NA,NA
Bosnia and Herzegovina,BIH,2024,1,2024-01-01,0,WHO
Bosnia and Herzegovina,BIH,2024,2,2024-02-01,0,WHO
Bosnia and Herzegovina,BIH,2024,3,2024-03-01,0,WHO
Bosnia and Herzegovina,BIH,2024,4,2024-04-01,0,WHO
Bosnia and Herzegovina,BIH,2024,5,2024-05-01,0,WHO
Bosnia and Herzegovina,BIH,2024,6,2024-06-01,0,WHO
Bosnia and Herzegovina,BIH,2024,7,2024-07-01,0,WHO
Bosnia and Herzegovina,BIH,2024,8,2024-08-01,0,WHO
Bosnia and Herzegovina,BIH,2024,9,2024-09-01,0,WHO
Bosnia and Herzegovina,BIH,2024,10,2024-10-01,0,WHO
Bosnia and Herzegovina,BIH,2024,11,2024-11-01,0,WHO
Bosnia and Herzegovina,BIH,2024,12,2024-12-01,0,WHO
Bosnia and Herzegovina,BIH,2025,1,2025-01-01,0,WHO
Bosnia and Herzegovina,BIH,2025,2,2025-02-01,0,WHO
Bosnia and Herzegovina,BIH,2025,3,2025-03-01,0,WHO
Bosnia and Herzegovina,BIH,2025,4,2025-04-01,0,WHO
Bosnia and Herzegovina,BIH,2025,5,2025-05-01,0,WHO
Bosnia and Herzegovina,BIH,2025,6,2025-06-01,0,WHO
Bosnia and Herzegovina,BIH,2025,7,2025-07-01,0,WHO
Bosnia and Herzegovina,BIH,2025,8,2025-08-01,0,WHO
Bosnia and Herzegovina,BIH,2025,9,2025-09-01,NA,NA
Bosnia and Herzegovina,BIH,2025,10,2025-10-01,NA,NA
Bosnia and Herzegovina,BIH,2025,11,2025-11-01,NA,NA
Bosnia and Herzegovina,BIH,2025,12,2025-12-01,NA,NA
Botswana,BWA,2025,1,2025-01-01,NA,NA
Botswana,BWA,2025,2,2025-02-01,0,WHO
Botswana,BWA,2025,3,2025-03-01,0,WHO
Botswana,BWA,2025,4,2025-04-01,0,WHO
Botswana,BWA,2025,5,2025-05-01,0,WHO
Botswana,BWA,2025,6,2025-06-01,0,WHO
Botswana,BWA,2025,7,2025-07-01,0,WHO
Botswana,BWA,2025,8,2025-08-01,0,WHO
Botswana,BWA,2025,9,2025-09-01,NA,NA
Botswana,BWA,2025,10,2025-10-01,NA,NA
Botswana,BWA,2025,11,2025-11-01,NA,NA
Botswana,BWA,2025,12,2025-12-01,NA,NA
Brazil,BRA,2024,1,2024-01-01,779705,PAHO
Brazil,BRA,2024,2,2024-02-01,1715071,PAHO
Brazil,BRA,2024,3,2024-03-01,2290460,PAHO
Brazil,BRA,2024,4,2024-04-01,2730133,PAHO
Brazil,BRA,2024,5,2024-05-01,1393356,PAHO
Brazil,BRA,2024,6,2024-06-01,509466,PAHO
Brazil,BRA,2024,7,2024-07-01,224915,PAHO
Brazil,BRA,2024,8,2024-08-01,112169,PAHO
Brazil,BRA,2024,9,2024-09-01,132232,PAHO
Brazil,BRA,2024,10,2024-10-01,102308,PAHO
Brazil,BRA,2024,11,2024-11-01,130359,PAHO
Brazil,BRA,2024,12,2024-12-01,145853,PAHO
Brazil,BRA,2025,1,2025-01-01,459815,PAHO
Brazil,BRA,2025,2,2025-02-01,567359,PAHO
Brazil,BRA,2025,3,2025-03-01,865091,PAHO
Brazil,BRA,2025,4,2025-04-01,617274,PAHO
Brazil,BRA,2025,5,2025-05-01,468757,PAHO
Brazil,BRA,2025,6,2025-06-01,219041,PAHO
Brazil,BRA,2025,7,2025-07-01,105677,PAHO
Brazil,BRA,2025,8,2025-08-01,122934,PAHO
Brazil,BRA,2025,9,2025-09-01,349082,PAHO
Brazil,BRA,2025,10,2025-10-01,NA,NA
Brazil,BRA,2025,11,2025-11-01,NA,NA
Brazil,BRA,2025,12,2025-12-01,NA,NA
British Virgin Islands,VGB,2024,1,2024-01-01,NA,WHO
British Virgin Islands,VGB,2024,2,2024-02-01,NA,WHO
British Virgin Islands,VGB,2024,3,2024-03-01,NA,WHO
British Virgin Islands,VGB,2024,4,2024-04-01,5,WHO
British Virgin Islands,VGB,2024,5,2024-05-01,NA,WHO
British Virgin Islands,VGB,2024,6,2024-06-01,4,WHO
British Virgin Islands,VGB,2024,7,2024-07-01,12,WHO
British Virgin Islands,VGB,2024,8,2024-08-01,9,WHO
British Virgin Islands,VGB,2024,9,2024-09-01,0,WHO
British Virgin Islands,VGB,2024,10,2024-10-01,57,WHO
British Virgin Islands,VGB,2024,11,2024-11-01,52,WHO
British Virgin Islands,VGB,2024,12,2024-12-01,NA,WHO
British Virgin Islands,VGB,2025,1,2025-01-01,11,WHO
British Virgin Islands,VGB,2025,2,2025-02-01,4,WHO
British Virgin Islands,VGB,2025,3,2025-03-01,5,WHO
British Virgin Islands,VGB,2025,4,2025-04-01,5,WHO
British Virgin Islands,VGB,2025,5,2025-05-01,1,WHO
British Virgin Islands,VGB,2025,6,2025-06-01,1,WHO
British Virgin Islands,VGB,2025,7,2025-07-01,1,WHO
British Virgin Islands,VGB,2025,8,2025-08-01,0,WHO
British Virgin Islands,VGB,2025,9,2025-09-01,NA,NA
British Virgin Islands,VGB,2025,10,2025-10-01,NA,NA
British Virgin Islands,VGB,2025,11,2025-11-01,NA,NA
British Virgin Islands,VGB,2025,12,2025-12-01,NA,NA
Bulgaria,BGR,2024,1,2024-01-01,0,WHO
Bulgaria,BGR,2024,2,2024-02-01,0,WHO
Bulgaria,BGR,2024,3,2024-03-01,0,WHO
Bulgaria,BGR,2024,4,2024-04-01,0,WHO
Bulgaria,BGR,2024,5,2024-05-01,0,WHO
Bulgaria,BGR,2024,6,2024-06-01,0,WHO
Bulgaria,BGR,2024,7,2024-07-01,0,WHO
Bulgaria,BGR,2024,8,2024-08-01,0,WHO
Bulgaria,BGR,2024,9,2024-09-01,0,WHO
Bulgaria,BGR,2024,10,2024-10-01,0,WHO
Bulgaria,BGR,2024,11,2024-11-01,0,WHO
Bulgaria,BGR,2024,12,2024-12-01,0,WHO
Bulgaria,BGR,2025,1,2025-01-01,0,WHO
Bulgaria,BGR,2025,2,2025-02-01,0,WHO
Bulgaria,BGR,2025,3,2025-03-01,0,WHO
Bulgaria,BGR,2025,4,2025-04-01,0,WHO
Bulgaria,BGR,2025,5,2025-05-01,0,WHO
Bulgaria,BGR,2025,6,2025-06-01,0,WHO
Bulgaria,BGR,2025,7,2025-07-01,0,WHO
Bulgaria,BGR,2025,8,2025-08-01,0,WHO
Bulgaria,BGR,2025,9,2025-09-01,NA,NA
Bulgaria,BGR,2025,10,2025-10-01,NA,NA
Bulgaria,BGR,2025,11,2025-11-01,NA,NA
Bulgaria,BGR,2025,12,2025-12-01,NA,NA
Burkina Faso,BFA,2024,1,2024-01-01,6729,WHO
Burkina Faso,BFA,2024,2,2024-02-01,5067,WHO
Burkina Faso,BFA,2024,3,2024-03-01,2898,WHO
Burkina Faso,BFA,2024,4,2024-04-01,2404,WHO
Burkina Faso,BFA,2024,5,2024-05-01,2708,WHO
Burkina Faso,BFA,2024,6,2024-06-01,2179,WHO
Burkina Faso,BFA,2024,7,2024-07-01,3101,WHO
Burkina Faso,BFA,2024,8,2024-08-01,8745,WHO
Burkina Faso,BFA,2024,9,2024-09-01,10962,WHO
Burkina Faso,BFA,2024,10,2024-10-01,19257,WHO
Burkina Faso,BFA,2024,11,2024-11-01,3987,WHO
Burkina Faso,BFA,2024,12,2024-12-01,5771,WHO
Burkina Faso,BFA,2025,1,2025-01-01,4242,WHO
Burkina Faso,BFA,2025,2,2025-02-01,2543,WHO
Burkina Faso,BFA,2025,3,2025-03-01,2130,WHO
Burkina Faso,BFA,2025,4,2025-04-01,2026,WHO
Burkina Faso,BFA,2025,5,2025-05-01,1981,WHO
Burkina Faso,BFA,2025,6,2025-06-01,1894,WHO
Burkina Faso,BFA,2025,7,2025-07-01,3584,WHO
Burkina Faso,BFA,2025,8,2025-08-01,3123,WHO
Burkina Faso,BFA,2025,9,2025-09-01,NA,NA
Burkina Faso,BFA,2025,10,2025-10-01,NA,NA
Burkina Faso,BFA,2025,11,2025-11-01,NA,NA
Burkina Faso,BFA,2025,12,2025-12-01,NA,NA
Burundi,BDI,2024,1,2024-01-01,0,WHO
Burundi,BDI,2024,2,2024-02-01,0,WHO
Burundi,BDI,2024,3,2024-03-01,0,WHO
Burundi,BDI,2024,4,2024-04-01,0,WHO
Burundi,BDI,2024,5,2024-05-01,0,WHO
Burundi,BDI,2024,6,2024-06-01,0,WHO
Burundi,BDI,2024,7,2024-07-01,NA,NA
Burundi,BDI,2024,8,2024-08-01,NA,NA
Burundi,BDI,2024,9,2024-09-01,NA,NA
Burundi,BDI,2024,10,2024-10-01,NA,NA
Burundi,BDI,2024,11,2024-11-01,NA,NA
Burundi,BDI,2024,12,2024-12-01,NA,NA
Cabo Verde,CPV,2024,1,2024-01-01,262,WHO
Cabo Verde,CPV,2024,2,2024-02-01,282,WHO
Cabo Verde,CPV,2024,3,2024-03-01,120,WHO
Cabo Verde,CPV,2024,4,2024-04-01,93,WHO
Cabo Verde,CPV,2024,5,2024-05-01,152,WHO
Cabo Verde,CPV,2024,6,2024-06-01,277,WHO
Cabo Verde,CPV,2024,7,2024-07-01,484,WHO
Cabo Verde,CPV,2024,8,2024-08-01,2320,WHO
Cabo Verde,CPV,2024,9,2024-09-01,3889,WHO
Cabo Verde,CPV,2024,10,2024-10-01,10595,WHO
Cabo Verde,CPV,2024,11,2024-11-01,6003,WHO
Cabo Verde,CPV,2024,12,2024-12-01,813,WHO
Cabo Verde,CPV,2025,1,2025-01-01,340,WHO
Cabo Verde,CPV,2025,2,2025-02-01,162,WHO
Cabo Verde,CPV,2025,3,2025-03-01,27,WHO
Cabo Verde,CPV,2025,4,2025-04-01,14,WHO
Cabo Verde,CPV,2025,5,2025-05-01,83,WHO
Cabo Verde,CPV,2025,6,2025-06-01,58,WHO
Cabo Verde,CPV,2025,7,2025-07-01,43,WHO
Cabo Verde,CPV,2025,8,2025-08-01,44,WHO
Cabo Verde,CPV,2025,9,2025-09-01,NA,NA
Cabo Verde,CPV,2025,10,2025-10-01,NA,NA
Cabo Verde,CPV,2025,11,2025-11-01,NA,NA
Cabo Verde,CPV,2025,12,2025-12-01,NA,NA
Cambodia,KHM,2024,1,2024-01-01,1986,WHO
Cambodia,KHM,2024,2,2024-02-01,1594,WHO
Cambodia,KHM,2024,3,2024-03-01,1047,WHO
Cambodia,KHM,2024,4,2024-04-01,724,WHO
Cambodia,KHM,2024,5,2024-05-01,579,WHO
Cambodia,KHM,2024,6,2024-06-01,811,WHO
Cambodia,KHM,2024,7,2024-07-01,1806,WHO
Cambodia,KHM,2024,8,2024-08-01,3525,WHO
Cambodia,KHM,2024,9,2024-09-01,2139,WHO
Cambodia,KHM,2024,10,2024-10-01,2135,WHO
Cambodia,KHM,2024,11,2024-11-01,1464,WHO
Cambodia,KHM,2024,12,2024-12-01,1173,WHO
Cambodia,KHM,2025,1,2025-01-01,761,WHO
Cambodia,KHM,2025,2,2025-02-01,498,WHO
Cambodia,KHM,2025,3,2025-03-01,600,WHO
Cambodia,KHM,2025,4,2025-04-01,935,WHO
Cambodia,KHM,2025,5,2025-05-01,3233,WHO
Cambodia,KHM,2025,6,2025-06-01,6602,WHO
Cambodia,KHM,2025,7,2025-07-01,14728,WHO
Cambodia,KHM,2025,8,2025-08-01,5446,WHO
Cambodia,KHM,2025,9,2025-09-01,NA,NA
Cambodia,KHM,2025,10,2025-10-01,NA,NA
Cambodia,KHM,2025,11,2025-11-01,NA,NA
Cambodia,KHM,2025,12,2025-12-01,NA,NA
Cameroon,CMR,2024,1,2024-01-01,2,WHO
Cameroon,CMR,2024,2,2024-02-01,55,WHO
Cameroon,CMR,2024,3,2024-03-01,0,WHO
Cameroon,CMR,2024,4,2024-04-01,0,WHO
Cameroon,CMR,2024,5,2024-05-01,0,WHO
Cameroon,CMR,2024,6,2024-06-01,0,WHO
Cameroon,CMR,2024,7,2024-07-01,0,WHO
Cameroon,CMR,2024,8,2024-08-01,0,WHO
Cameroon,CMR,2024,9,2024-09-01,0,WHO
Cameroon,CMR,2024,10,2024-10-01,0,WHO
Cameroon,CMR,2024,11,2024-11-01,0,WHO
Cameroon,CMR,2024,12,2024-12-01,0,WHO
Cameroon,CMR,2025,1,2025-01-01,0,WHO
Cameroon,CMR,2025,2,2025-02-01,0,WHO
Cameroon,CMR,2025,3,2025-03-01,60,WHO
Cameroon,CMR,2025,4,2025-04-01,0,WHO
Cameroon,CMR,2025,5,2025-05-01,1,WHO
Cameroon,CMR,2025,6,2025-06-01,0,WHO
Cameroon,CMR,2025,7,2025-07-01,0,WHO
Cameroon,CMR,2025,8,2025-08-01,0,WHO
Cameroon,CMR,2025,9,2025-09-01,NA,NA
Cameroon,CMR,2025,10,2025-10-01,NA,NA
Cameroon,CMR,2025,11,2025-11-01,NA,NA
Cameroon,CMR,2025,12,2025-12-01,NA,NA
Canada,CAN,2024,1,2024-01-01,0,WHO
Canada,CAN,2024,2,2024-02-01,0,WHO
Canada,CAN,2024,3,2024-03-01,0,WHO
Canada,CAN,2024,4,2024-04-01,0,WHO
Canada,CAN,2024,5,2024-05-01,0,WHO
Canada,CAN,2024,6,2024-06-01,0,WHO
Canada,CAN,2024,7,2024-07-01,0,WHO
Canada,CAN,2024,8,2024-08-01,0,WHO
Canada,CAN,2024,9,2024-09-01,0,WHO
Canada,CAN,2024,10,2024-10-01,0,WHO
Canada,CAN,2024,11,2024-11-01,0,WHO
Canada,CAN,2024,12,2024-12-01,0,WHO
Canada,CAN,2025,1,2025-01-01,0,WHO
Canada,CAN,2025,2,2025-02-01,0,WHO
Canada,CAN,2025,3,2025-03-01,0,WHO
Canada,CAN,2025,4,2025-04-01,0,WHO
Canada,CAN,2025,5,2025-05-01,0,WHO
Canada,CAN,2025,6,2025-06-01,0,WHO
Canada,CAN,2025,7,2025-07-01,0,WHO
Canada,CAN,2025,8,2025-08-01,0,WHO
Canada,CAN,2025,9,2025-09-01,NA,PAHO
Canada,CAN,2025,10,2025-10-01,NA,NA
Canada,CAN,2025,11,2025-11-01,NA,NA
Canada,CAN,2025,12,2025-12-01,NA,NA
Cayman Islands,CYM,2024,1,2024-01-01,0,WHO
Cayman Islands,CYM,2024,2,2024-02-01,3,PAHO
Cayman Islands,CYM,2024,3,2024-03-01,0,WHO
Cayman Islands,CYM,2024,4,2024-04-01,0,WHO
Cayman Islands,CYM,2024,5,2024-05-01,0,WHO
Cayman Islands,CYM,2024,6,2024-06-01,0,WHO
Cayman Islands,CYM,2024,7,2024-07-01,2,PAHO
Cayman Islands,CYM,2024,8,2024-08-01,0,WHO
Cayman Islands,CYM,2024,9,2024-09-01,3,PAHO
Cayman Islands,CYM,2024,10,2024-10-01,3,WHO
Cayman Islands,CYM,2024,11,2024-11-01,NA,PAHO
Cayman Islands,CYM,2024,12,2024-12-01,1,WHO
Cayman Islands,CYM,2025,1,2025-01-01,0,WHO
Cayman Islands,CYM,2025,2,2025-02-01,0,WHO
Cayman Islands,CYM,2025,3,2025-03-01,0,WHO
Cayman Islands,CYM,2025,4,2025-04-01,0,WHO
Cayman Islands,CYM,2025,5,2025-05-01,0,WHO
Cayman Islands,CYM,2025,6,2025-06-01,0,WHO
Cayman Islands,CYM,2025,7,2025-07-01,0,WHO
Cayman Islands,CYM,2025,8,2025-08-01,0,WHO
Cayman Islands,CYM,2025,9,2025-09-01,NA,PAHO
Cayman Islands,CYM,2025,10,2025-10-01,NA,NA
Cayman Islands,CYM,2025,11,2025-11-01,NA,NA
Cayman Islands,CYM,2025,12,2025-12-01,NA,NA
Central African Republic,CAF,2024,1,2024-01-01,0,WHO
Central African Republic,CAF,2024,2,2024-02-01,0,WHO
Central African Republic,CAF,2024,3,2024-03-01,0,WHO
Central African Republic,CAF,2024,4,2024-04-01,0,WHO
Central African Republic,CAF,2024,5,2024-05-01,0,WHO
Central African Republic,CAF,2024,6,2024-06-01,0,WHO
Central African Republic,CAF,2024,7,2024-07-01,NA,NA
Central African Republic,CAF,2024,8,2024-08-01,NA,NA
Central African Republic,CAF,2024,9,2024-09-01,207,WHO
Central African Republic,CAF,2024,10,2024-10-01,NA,NA
Central African Republic,CAF,2024,11,2024-11-01,NA,NA
Central African Republic,CAF,2024,12,2024-12-01,NA,NA
Chad,TCD,2024,1,2024-01-01,0,WHO
Chad,TCD,2024,2,2024-02-01,0,WHO
Chad,TCD,2024,3,2024-03-01,0,WHO
Chad,TCD,2024,4,2024-04-01,0,WHO
Chad,TCD,2024,5,2024-05-01,0,WHO
Chad,TCD,2024,6,2024-06-01,0,WHO
Chad,TCD,2024,7,2024-07-01,NA,NA
Chad,TCD,2024,8,2024-08-01,NA,NA
Chad,TCD,2024,9,2024-09-01,NA,NA
Chad,TCD,2024,10,2024-10-01,NA,NA
Chad,TCD,2024,11,2024-11-01,NA,NA
Chad,TCD,2024,12,2024-12-01,NA,NA
Chad,TCD,2025,1,2025-01-01,11,WHO
Chad,TCD,2025,2,2025-02-01,0,WHO
Chad,TCD,2025,3,2025-03-01,0,WHO
Chad,TCD,2025,4,2025-04-01,0,WHO
Chad,TCD,2025,5,2025-05-01,6,WHO
Chad,TCD,2025,6,2025-06-01,0,WHO
Chad,TCD,2025,7,2025-07-01,0,WHO
Chad,TCD,2025,8,2025-08-01,0,WHO
Chad,TCD,2025,9,2025-09-01,NA,NA
Chad,TCD,2025,10,2025-10-01,NA,NA
Chad,TCD,2025,11,2025-11-01,NA,NA
Chad,TCD,2025,12,2025-12-01,NA,NA
Chile,CHL,2024,1,2024-01-01,0,WHO
Chile,CHL,2024,2,2024-02-01,0,WHO
Chile,CHL,2024,3,2024-03-01,37,PAHO
Chile,CHL,2024,4,2024-04-01,95,PAHO
Chile,CHL,2024,5,2024-05-01,19,PAHO
Chile,CHL,2024,6,2024-06-01,6,PAHO
Chile,CHL,2024,7,2024-07-01,0,WHO
Chile,CHL,2024,8,2024-08-01,0,WHO
Chile,CHL,2024,9,2024-09-01,0,WHO
Chile,CHL,2024,10,2024-10-01,0,WHO
Chile,CHL,2024,11,2024-11-01,0,WHO
Chile,CHL,2024,12,2024-12-01,0,WHO
Chile,CHL,2025,1,2025-01-01,0,WHO
Chile,CHL,2025,2,2025-02-01,0,WHO
Chile,CHL,2025,3,2025-03-01,0,WHO
Chile,CHL,2025,4,2025-04-01,0,WHO
Chile,CHL,2025,5,2025-05-01,0,WHO
Chile,CHL,2025,6,2025-06-01,0,WHO
Chile,CHL,2025,7,2025-07-01,0,WHO
Chile,CHL,2025,8,2025-08-01,0,WHO
Chile,CHL,2025,9,2025-09-01,NA,PAHO
Chile,CHL,2025,10,2025-10-01,NA,NA
Chile,CHL,2025,11,2025-11-01,NA,NA
Chile,CHL,2025,12,2025-12-01,NA,NA
China,CHN,2024,1,2024-01-01,27,WHO
China,CHN,2024,2,2024-02-01,42,WHO
China,CHN,2024,3,2024-03-01,38,WHO
China,CHN,2024,4,2024-04-01,58,WHO
China,CHN,2024,5,2024-05-01,109,WHO
China,CHN,2024,6,2024-06-01,130,WHO
China,CHN,2024,7,2024-07-01,554,WHO
China,CHN,2024,8,2024-08-01,1801,WHO
China,CHN,2024,9,2024-09-01,4845,WHO
China,CHN,2024,10,2024-10-01,11083,WHO
China,CHN,2024,11,2024-11-01,5201,WHO
China,CHN,2024,12,2024-12-01,442,WHO
China,CHN,2025,1,2025-01-01,49,WHO
China,CHN,2025,2,2025-02-01,51,WHO
China,CHN,2025,3,2025-03-01,38,WHO
China,CHN,2025,4,2025-04-01,74,WHO
China,CHN,2025,5,2025-05-01,126,WHO
China,CHN,2025,6,2025-06-01,225,WHO
China,CHN,2025,7,2025-07-01,694,WHO
China,CHN,2025,8,2025-08-01,1702,WHO
China,CHN,2025,9,2025-09-01,NA,NA
China,CHN,2025,10,2025-10-01,NA,NA
China,CHN,2025,11,2025-11-01,NA,NA
China,CHN,2025,12,2025-12-01,NA,NA
Colombia,COL,2024,1,2024-01-01,27649,PAHO
Colombia,COL,2024,2,2024-02-01,27691,PAHO
Colombia,COL,2024,3,2024-03-01,27938,PAHO
Colombia,COL,2024,4,2024-04-01,45603,PAHO
Colombia,COL,2024,5,2024-05-01,37453,PAHO
Colombia,COL,2024,6,2024-06-01,35350,PAHO
Colombia,COL,2024,7,2024-07-01,35951,PAHO
Colombia,COL,2024,8,2024-08-01,20510,PAHO
Colombia,COL,2024,9,2024-09-01,20870,PAHO
Colombia,COL,2024,10,2024-10-01,14547,PAHO
Colombia,COL,2024,11,2024-11-01,14580,PAHO
Colombia,COL,2024,12,2024-12-01,12840,PAHO
Colombia,COL,2025,1,2025-01-01,19794,PAHO
Colombia,COL,2025,2,2025-02-01,14705,PAHO
Colombia,COL,2025,3,2025-03-01,16984,PAHO
Colombia,COL,2025,4,2025-04-01,13301,PAHO
Colombia,COL,2025,5,2025-05-01,11614,PAHO
Colombia,COL,2025,6,2025-06-01,11049,PAHO
Colombia,COL,2025,7,2025-07-01,7429,PAHO
Colombia,COL,2025,8,2025-08-01,5159,PAHO
Colombia,COL,2025,9,2025-09-01,11503,PAHO
Colombia,COL,2025,10,2025-10-01,NA,NA
Colombia,COL,2025,11,2025-11-01,NA,NA
Colombia,COL,2025,12,2025-12-01,NA,NA
Congo,COG,2024,1,2024-01-01,0,WHO
Congo,COG,2024,2,2024-02-01,0,WHO
Congo,COG,2024,3,2024-03-01,0,WHO
Congo,COG,2024,4,2024-04-01,0,WHO
Congo,COG,2024,5,2024-05-01,0,WHO
Congo,COG,2024,6,2024-06-01,0,WHO
Congo,COG,2024,7,2024-07-01,NA,NA
