"","country","iso3","Year","Month","source","date","cases","raw_cases","corrected_cases","d","rf","correction_applied","correction_reason","missing_reason"
"2274","Laos","LAO",2026,6,"WHO",2026-06-01,684,684,NA,1,NA,FALSE,"insufficient_n_rf",NA
"2275","Laos","LAO",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"2276","Laos","LAO",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"2277","Laos","LAO",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2278","Laos","LAO",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2279","Laos","LAO",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2280","Laos","LAO",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2281","Latvia","LVA",2025,1,"WHO",2025-01-01,0,0,NA,18,NA,FALSE,"no_lookup_match",NA
"2282","Latvia","LVA",2025,2,"WHO",2025-02-01,0,0,NA,17,NA,FALSE,"no_lookup_match",NA
"2283","Latvia","LVA",2025,3,"WHO",2025-03-01,0,0,NA,16,NA,FALSE,"no_lookup_match",NA
"2284","Latvia","LVA",2025,4,"WHO",2025-04-01,0,0,NA,15,NA,FALSE,"no_lookup_match",NA
"2285","Latvia","LVA",2025,5,"WHO",2025-05-01,0,0,NA,14,NA,FALSE,"no_lookup_match",NA
"2286","Latvia","LVA",2025,6,"WHO",2025-06-01,0,0,NA,13,NA,FALSE,"no_lookup_match",NA
"2287","Latvia","LVA",2025,7,"WHO",2025-07-01,0,0,NA,12,NA,FALSE,"no_lookup_match",NA
"2288","Latvia","LVA",2025,8,"WHO",2025-08-01,0,0,NA,11,NA,FALSE,"no_lookup_match",NA
"2289","Latvia","LVA",2025,9,"WHO",2025-09-01,0,0,NA,10,NA,FALSE,"no_lookup_match",NA
"2290","Latvia","LVA",2025,10,"WHO",2025-10-01,0,0,NA,9,NA,FALSE,"no_lookup_match",NA
"2291","Latvia","LVA",2025,11,"WHO",2025-11-01,0,0,NA,8,NA,FALSE,"no_lookup_match",NA
"2292","Latvia","LVA",2025,12,"WHO",2025-12-01,0,0,NA,7,NA,FALSE,"no_lookup_match",NA
"2293","Latvia","LVA",2026,1,"WHO",2026-01-01,0,0,NA,6,NA,FALSE,"no_lookup_match",NA
"2294","Latvia","LVA",2026,2,"WHO",2026-02-01,0,0,NA,5,NA,FALSE,"no_lookup_match",NA
"2295","Latvia","LVA",2026,3,"WHO",2026-03-01,0,0,NA,4,NA,FALSE,"no_lookup_match",NA
"2296","Latvia","LVA",2026,4,"WHO",2026-04-01,0,0,NA,3,NA,FALSE,"no_lookup_match",NA
"2297","Latvia","LVA",2026,5,"WHO",2026-05-01,0,0,NA,2,NA,FALSE,"no_lookup_match",NA
"2298","Latvia","LVA",2026,6,"WHO",2026-06-01,0,0,NA,1,NA,FALSE,"no_lookup_match",NA
"2299","Latvia","LVA",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"2300","Latvia","LVA",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"2301","Latvia","LVA",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2302","Latvia","LVA",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2303","Latvia","LVA",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2304","Latvia","LVA",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2305","Lesotho","LSO",2025,1,NA,2025-01-01,NA,NA,NA,NA,NA,NA,NA,NA
"2306","Lesotho","LSO",2025,2,NA,2025-02-01,NA,NA,NA,NA,NA,NA,NA,NA
"2307","Lesotho","LSO",2025,3,NA,2025-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"2308","Lesotho","LSO",2025,4,NA,2025-04-01,NA,NA,NA,NA,NA,NA,NA,NA
"2309","Lesotho","LSO",2025,5,NA,2025-05-01,NA,NA,NA,NA,NA,NA,NA,NA
"2310","Lesotho","LSO",2025,6,NA,2025-06-01,NA,NA,NA,NA,NA,NA,NA,NA
"2311","Lesotho","LSO",2025,7,NA,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"2312","Lesotho","LSO",2025,8,NA,2025-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"2313","Lesotho","LSO",2025,9,NA,2025-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2314","Lesotho","LSO",2025,10,NA,2025-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2315","Lesotho","LSO",2025,11,NA,2025-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2316","Lesotho","LSO",2025,12,NA,2025-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2317","Lesotho","LSO",2026,1,"WHO",2026-01-01,0,0,NA,6,NA,FALSE,"no_lookup_match",NA
"2318","Lesotho","LSO",2026,2,"WHO",2026-02-01,0,0,NA,5,NA,FALSE,"no_lookup_match",NA
"2319","Lesotho","LSO",2026,3,"WHO",2026-03-01,0,0,NA,4,NA,FALSE,"no_lookup_match",NA
"2320","Lesotho","LSO",2026,4,"WHO",2026-04-01,0,0,NA,3,NA,FALSE,"no_lookup_match",NA
"2321","Lesotho","LSO",2026,5,"WHO",2026-05-01,0,0,NA,2,NA,FALSE,"no_lookup_match",NA
"2322","Lesotho","LSO",2026,6,"WHO",2026-06-01,0,0,NA,1,NA,FALSE,"no_lookup_match",NA
"2323","Lesotho","LSO",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"2324","Lesotho","LSO",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"2325","Lesotho","LSO",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2326","Lesotho","LSO",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2327","Lesotho","LSO",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2328","Lesotho","LSO",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2329","Liberia","LBR",2025,1,"WHO",2025-01-01,3,3,NA,18,NA,FALSE,"no_lookup_match",NA
"2330","Liberia","LBR",2025,2,"WHO",2025-02-01,0,0,NA,17,NA,FALSE,"no_lookup_match",NA
"2331","Liberia","LBR",2025,3,"WHO",2025-03-01,0,0,NA,16,NA,FALSE,"no_lookup_match",NA
"2332","Liberia","LBR",2025,4,"WHO",2025-04-01,1,1,NA,15,NA,FALSE,"no_lookup_match",NA
"2333","Liberia","LBR",2025,5,"WHO",2025-05-01,0,0,NA,14,NA,FALSE,"no_lookup_match",NA
"2334","Liberia","LBR",2025,6,"WHO",2025-06-01,0,0,NA,13,NA,FALSE,"no_lookup_match",NA
"2335","Liberia","LBR",2025,7,"WHO",2025-07-01,0,0,0,12,1,TRUE,"applied_mean",NA
"2336","Liberia","LBR",2025,8,"WHO",2025-08-01,0,0,0,11,1,TRUE,"applied_mean",NA
"2337","Liberia","LBR",2025,9,"WHO",2025-09-01,0,0,0,10,1,TRUE,"applied_mean",NA
"2338","Liberia","LBR",2025,10,"WHO",2025-10-01,0,0,0,9,1,TRUE,"applied_mean",NA
"2339","Liberia","LBR",2025,11,"WHO",2025-11-01,0,0,0,8,1,TRUE,"applied_mean",NA
"2340","Liberia","LBR",2025,12,"WHO",2025-12-01,0,0,0,7,1,TRUE,"applied_mean",NA
"2341","Liberia","LBR",2026,1,"WHO",2026-01-01,0,0,0,6,1,TRUE,"applied_mean",NA
"2342","Liberia","LBR",2026,2,"WHO",2026-02-01,0,0,0,5,1,TRUE,"applied_mean",NA
"2343","Liberia","LBR",2026,3,"WHO",2026-03-01,0,0,0,4,1,TRUE,"applied_mean",NA
"2344","Liberia","LBR",2026,4,"WHO",2026-04-01,0,0,0,3,1,TRUE,"applied_mean",NA
"2345","Liberia","LBR",2026,5,"WHO",2026-05-01,0,0,0,2,1,TRUE,"applied_mean",NA
"2346","Liberia","LBR",2026,6,"WHO",2026-06-01,0,0,NA,1,NA,FALSE,"insufficient_n_rf",NA
"2347","Liberia","LBR",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"2348","Liberia","LBR",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"2349","Liberia","LBR",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2350","Liberia","LBR",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2351","Liberia","LBR",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2352","Liberia","LBR",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2353","Liechtenstein","LIE",2025,1,"WHO",2025-01-01,0,0,NA,18,NA,FALSE,"no_lookup_match",NA
"2354","Liechtenstein","LIE",2025,2,"WHO",2025-02-01,0,0,NA,17,NA,FALSE,"no_lookup_match",NA
"2355","Liechtenstein","LIE",2025,3,"WHO",2025-03-01,0,0,NA,16,NA,FALSE,"no_lookup_match",NA
"2356","Liechtenstein","LIE",2025,4,"WHO",2025-04-01,0,0,NA,15,NA,FALSE,"no_lookup_match",NA
"2357","Liechtenstein","LIE",2025,5,"WHO",2025-05-01,0,0,NA,14,NA,FALSE,"no_lookup_match",NA
"2358","Liechtenstein","LIE",2025,6,"WHO",2025-06-01,0,0,NA,13,NA,FALSE,"no_lookup_match",NA
"2359","Liechtenstein","LIE",2025,7,"WHO",2025-07-01,0,0,NA,12,NA,FALSE,"no_lookup_match",NA
"2360","Liechtenstein","LIE",2025,8,"WHO",2025-08-01,0,0,NA,11,NA,FALSE,"no_lookup_match",NA
"2361","Liechtenstein","LIE",2025,9,"WHO",2025-09-01,0,0,NA,10,NA,FALSE,"no_lookup_match",NA
"2362","Liechtenstein","LIE",2025,10,"WHO",2025-10-01,0,0,NA,9,NA,FALSE,"no_lookup_match",NA
"2363","Liechtenstein","LIE",2025,11,"WHO",2025-11-01,0,0,NA,8,NA,FALSE,"no_lookup_match",NA
"2364","Liechtenstein","LIE",2025,12,"WHO",2025-12-01,0,0,NA,7,NA,FALSE,"no_lookup_match",NA
"2365","Liechtenstein","LIE",2026,1,"WHO",2026-01-01,0,0,NA,6,NA,FALSE,"no_lookup_match",NA
"2366","Liechtenstein","LIE",2026,2,"WHO",2026-02-01,0,0,NA,5,NA,FALSE,"no_lookup_match",NA
"2367","Liechtenstein","LIE",2026,3,"WHO",2026-03-01,0,0,NA,4,NA,FALSE,"no_lookup_match",NA
"2368","Liechtenstein","LIE",2026,4,"WHO",2026-04-01,0,0,NA,3,NA,FALSE,"no_lookup_match",NA
"2369","Liechtenstein","LIE",2026,5,"WHO",2026-05-01,0,0,NA,2,NA,FALSE,"no_lookup_match",NA
"2370","Liechtenstein","LIE",2026,6,"WHO",2026-06-01,0,0,NA,1,NA,FALSE,"no_lookup_match",NA
"2371","Liechtenstein","LIE",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"2372","Liechtenstein","LIE",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"2373","Liechtenstein","LIE",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2374","Liechtenstein","LIE",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2375","Liechtenstein","LIE",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2376","Liechtenstein","LIE",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2377","Lithuania","LTU",2025,1,"WHO",2025-01-01,0,0,NA,18,NA,FALSE,"no_lookup_match",NA
"2378","Lithuania","LTU",2025,2,"WHO",2025-02-01,0,0,NA,17,NA,FALSE,"no_lookup_match",NA
"2379","Lithuania","LTU",2025,3,"WHO",2025-03-01,0,0,NA,16,NA,FALSE,"no_lookup_match",NA
"2380","Lithuania","LTU",2025,4,"WHO",2025-04-01,0,0,NA,15,NA,FALSE,"no_lookup_match",NA
"2381","Lithuania","LTU",2025,5,"WHO",2025-05-01,0,0,NA,14,NA,FALSE,"no_lookup_match",NA
"2382","Lithuania","LTU",2025,6,"WHO",2025-06-01,0,0,NA,13,NA,FALSE,"no_lookup_match",NA
"2383","Lithuania","LTU",2025,7,"WHO",2025-07-01,0,0,NA,12,NA,FALSE,"no_lookup_match",NA
"2384","Lithuania","LTU",2025,8,"WHO",2025-08-01,0,0,NA,11,NA,FALSE,"no_lookup_match",NA
"2385","Lithuania","LTU",2025,9,"WHO",2025-09-01,0,0,NA,10,NA,FALSE,"no_lookup_match",NA
"2386","Lithuania","LTU",2025,10,"WHO",2025-10-01,0,0,NA,9,NA,FALSE,"no_lookup_match",NA
"2387","Lithuania","LTU",2025,11,"WHO",2025-11-01,0,0,NA,8,NA,FALSE,"no_lookup_match",NA
"2388","Lithuania","LTU",2025,12,"WHO",2025-12-01,0,0,NA,7,NA,FALSE,"no_lookup_match",NA
"2389","Lithuania","LTU",2026,1,"WHO",2026-01-01,0,0,NA,6,NA,FALSE,"no_lookup_match",NA
"2390","Lithuania","LTU",2026,2,"WHO",2026-02-01,0,0,NA,5,NA,FALSE,"no_lookup_match",NA
"2391","Lithuania","LTU",2026,3,"WHO",2026-03-01,0,0,NA,4,NA,FALSE,"no_lookup_match",NA
"2392","Lithuania","LTU",2026,4,"WHO",2026-04-01,0,0,NA,3,NA,FALSE,"no_lookup_match",NA
"2393","Lithuania","LTU",2026,5,"WHO",2026-05-01,0,0,NA,2,NA,FALSE,"no_lookup_match",NA
"2394","Lithuania","LTU",2026,6,"WHO",2026-06-01,0,0,NA,1,NA,FALSE,"no_lookup_match",NA
"2395","Lithuania","LTU",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"2396","Lithuania","LTU",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"2397","Lithuania","LTU",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2398","Lithuania","LTU",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2399","Lithuania","LTU",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2400","Lithuania","LTU",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2401","Luxembourg","LUX",2025,1,"WHO",2025-01-01,0,0,NA,18,NA,FALSE,"no_lookup_match",NA
"2402","Luxembourg","LUX",2025,2,"WHO",2025-02-01,0,0,NA,17,NA,FALSE,"no_lookup_match",NA
"2403","Luxembourg","LUX",2025,3,"WHO",2025-03-01,0,0,NA,16,NA,FALSE,"no_lookup_match",NA
"2404","Luxembourg","LUX",2025,4,"WHO",2025-04-01,0,0,NA,15,NA,FALSE,"no_lookup_match",NA
"2405","Luxembourg","LUX",2025,5,"WHO",2025-05-01,0,0,NA,14,NA,FALSE,"no_lookup_match",NA
"2406","Luxembourg","LUX",2025,6,"WHO",2025-06-01,0,0,NA,13,NA,FALSE,"no_lookup_match",NA
"2407","Luxembourg","LUX",2025,7,"WHO",2025-07-01,0,0,NA,12,NA,FALSE,"no_lookup_match",NA
"2408","Luxembourg","LUX",2025,8,"WHO",2025-08-01,0,0,NA,11,NA,FALSE,"no_lookup_match",NA
"2409","Luxembourg","LUX",2025,9,"WHO",2025-09-01,0,0,NA,10,NA,FALSE,"no_lookup_match",NA
"2410","Luxembourg","LUX",2025,10,"WHO",2025-10-01,0,0,NA,9,NA,FALSE,"no_lookup_match",NA
"2411","Luxembourg","LUX",2025,11,"WHO",2025-11-01,0,0,NA,8,NA,FALSE,"no_lookup_match",NA
"2412","Luxembourg","LUX",2025,12,"WHO",2025-12-01,0,0,NA,7,NA,FALSE,"no_lookup_match",NA
"2413","Luxembourg","LUX",2026,1,"WHO",2026-01-01,0,0,NA,6,NA,FALSE,"no_lookup_match",NA
"2414","Luxembourg","LUX",2026,2,"WHO",2026-02-01,0,0,NA,5,NA,FALSE,"no_lookup_match",NA
"2415","Luxembourg","LUX",2026,3,"WHO",2026-03-01,0,0,NA,4,NA,FALSE,"no_lookup_match",NA
"2416","Luxembourg","LUX",2026,4,"WHO",2026-04-01,0,0,NA,3,NA,FALSE,"no_lookup_match",NA
"2417","Luxembourg","LUX",2026,5,"WHO",2026-05-01,0,0,NA,2,NA,FALSE,"no_lookup_match",NA
"2418","Luxembourg","LUX",2026,6,"WHO",2026-06-01,0,0,NA,1,NA,FALSE,"no_lookup_match",NA
"2419","Luxembourg","LUX",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"2420","Luxembourg","LUX",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"2421","Luxembourg","LUX",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2422","Luxembourg","LUX",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2423","Luxembourg","LUX",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2424","Luxembourg","LUX",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2425","Madagascar","MDG",2025,1,NA,2025-01-01,NA,NA,NA,NA,NA,NA,NA,NA
"2426","Madagascar","MDG",2025,2,NA,2025-02-01,NA,NA,NA,NA,NA,NA,NA,NA
"2427","Madagascar","MDG",2025,3,NA,2025-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"2428","Madagascar","MDG",2025,4,NA,2025-04-01,NA,NA,NA,NA,NA,NA,NA,NA
"2429","Madagascar","MDG",2025,5,NA,2025-05-01,NA,NA,NA,NA,NA,NA,NA,NA
"2430","Madagascar","MDG",2025,6,NA,2025-06-01,NA,NA,NA,NA,NA,NA,NA,NA
"2431","Madagascar","MDG",2025,7,NA,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"2432","Madagascar","MDG",2025,8,NA,2025-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"2433","Madagascar","MDG",2025,9,NA,2025-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2434","Madagascar","MDG",2025,10,NA,2025-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2435","Madagascar","MDG",2025,11,NA,2025-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2436","Madagascar","MDG",2025,12,NA,2025-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2437","Madagascar","MDG",2026,1,"WHO",2026-01-01,0,0,NA,6,NA,FALSE,"no_lookup_match",NA
"2438","Madagascar","MDG",2026,2,"WHO",2026-02-01,0,0,NA,5,NA,FALSE,"no_lookup_match",NA
"2439","Madagascar","MDG",2026,3,"WHO",2026-03-01,0,0,NA,4,NA,FALSE,"no_lookup_match",NA
"2440","Madagascar","MDG",2026,4,"WHO",2026-04-01,0,0,NA,3,NA,FALSE,"no_lookup_match",NA
"2441","Madagascar","MDG",2026,5,"WHO",2026-05-01,0,0,NA,2,NA,FALSE,"no_lookup_match",NA
"2442","Madagascar","MDG",2026,6,"WHO",2026-06-01,0,0,NA,1,NA,FALSE,"no_lookup_match",NA
"2443","Madagascar","MDG",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"2444","Madagascar","MDG",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"2445","Madagascar","MDG",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2446","Madagascar","MDG",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2447","Madagascar","MDG",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2448","Madagascar","MDG",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2449","Malawi","MWI",2025,1,"WHO",2025-01-01,0,0,NA,18,NA,FALSE,"no_lookup_match",NA
"2450","Malawi","MWI",2025,2,"WHO",2025-02-01,0,0,NA,17,NA,FALSE,"no_lookup_match",NA
"2451","Malawi","MWI",2025,3,"WHO",2025-03-01,0,0,NA,16,NA,FALSE,"no_lookup_match",NA
"2452","Malawi","MWI",2025,4,"WHO",2025-04-01,0,0,NA,15,NA,FALSE,"no_lookup_match",NA
"2453","Malawi","MWI",2025,5,"WHO",2025-05-01,0,0,NA,14,NA,FALSE,"no_lookup_match",NA
"2454","Malawi","MWI",2025,6,"WHO",2025-06-01,0,0,NA,13,NA,FALSE,"no_lookup_match",NA
"2455","Malawi","MWI",2025,7,"WHO",2025-07-01,0,0,NA,12,NA,FALSE,"no_lookup_match",NA
"2456","Malawi","MWI",2025,8,"WHO",2025-08-01,0,0,NA,11,NA,FALSE,"no_lookup_match",NA
"2457","Malawi","MWI",2025,9,"WHO",2025-09-01,0,0,NA,10,NA,FALSE,"no_lookup_match",NA
"2458","Malawi","MWI",2025,10,"WHO",2025-10-01,0,0,NA,9,NA,FALSE,"no_lookup_match",NA
"2459","Malawi","MWI",2025,11,"WHO",2025-11-01,0,0,NA,8,NA,FALSE,"no_lookup_match",NA
"2460","Malawi","MWI",2025,12,"WHO",2025-12-01,0,0,NA,7,NA,FALSE,"no_lookup_match",NA
"2461","Malawi","MWI",2026,1,"WHO",2026-01-01,0,0,NA,6,NA,FALSE,"no_lookup_match",NA
"2462","Malawi","MWI",2026,2,"WHO",2026-02-01,0,0,NA,5,NA,FALSE,"no_lookup_match",NA
"2463","Malawi","MWI",2026,3,"WHO",2026-03-01,0,0,NA,4,NA,FALSE,"no_lookup_match",NA
"2464","Malawi","MWI",2026,4,"WHO",2026-04-01,0,0,NA,3,NA,FALSE,"no_lookup_match",NA
"2465","Malawi","MWI",2026,5,"WHO",2026-05-01,0,0,NA,2,NA,FALSE,"no_lookup_match",NA
"2466","Malawi","MWI",2026,6,"WHO",2026-06-01,0,0,NA,1,NA,FALSE,"no_lookup_match",NA
"2467","Malawi","MWI",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"2468","Malawi","MWI",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"2469","Malawi","MWI",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2470","Malawi","MWI",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2471","Malawi","MWI",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2472","Malawi","MWI",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2473","Malaysia","MYS",2025,1,"WHO",2025-01-01,6676,6676,NA,18,NA,FALSE,"no_lookup_match",NA
"2474","Malaysia","MYS",2025,2,"WHO",2025-02-01,5049,5049,NA,17,NA,FALSE,"no_lookup_match",NA
"2475","Malaysia","MYS",2025,3,"WHO",2025-03-01,4571,4571,NA,16,NA,FALSE,"no_lookup_match",NA
"2476","Malaysia","MYS",2025,4,"WHO",2025-04-01,5383,5383,NA,15,NA,FALSE,"no_lookup_match",NA
"2477","Malaysia","MYS",2025,5,"WHO",2025-05-01,4877,4877,NA,14,NA,FALSE,"no_lookup_match",NA
"2478","Malaysia","MYS",2025,6,"WHO",2025-06-01,4657,4657,NA,13,NA,FALSE,"no_lookup_match",NA
"2479","Malaysia","MYS",2025,7,"WHO",2025-07-01,5065,5065,5065,12,1,TRUE,"applied_mean",NA
"2480","Malaysia","MYS",2025,8,"WHO",2025-08-01,3338,3338,3338,11,1,TRUE,"applied_mean",NA
"2481","Malaysia","MYS",2025,9,"WHO",2025-09-01,2969,2969,2969,10,1,TRUE,"applied_mean",NA
"2482","Malaysia","MYS",2025,10,"WHO",2025-10-01,4398,4398,4398,9,1,TRUE,"applied_mean",NA
"2483","Malaysia","MYS",2025,11,"WHO",2025-11-01,3449,3449,3449,8,1,TRUE,"applied_mean",NA
"2484","Malaysia","MYS",2025,12,"WHO",2025-12-01,4967,4967,4967,7,1,TRUE,"applied_mean",NA
"2485","Malaysia","MYS",2026,1,"WHO",2026-01-01,5311,5311,5311,6,1,TRUE,"applied_mean",NA
"2486","Malaysia","MYS",2026,2,"WHO",2026-02-01,4913,4913,4913,5,1,TRUE,"applied_mean",NA
"2487","Malaysia","MYS",2026,3,"WHO",2026-03-01,4431,4431,4431,4,1,TRUE,"applied_mean",NA
"2488","Malaysia","MYS",2026,4,"WHO",2026-04-01,6873,6873,6873,3,1,TRUE,"applied_mean",NA
"2489","Malaysia","MYS",2026,5,"WHO",2026-05-01,13323,7343,13323,2,1.81441774428585,TRUE,"applied_mean",NA
"2490","Malaysia","MYS",2026,6,"WHO",2026-06-01,4826,4826,NA,1,NA,FALSE,"insufficient_n_rf",NA
"2491","Malaysia","MYS",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"2492","Malaysia","MYS",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"2493","Malaysia","MYS",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"2494","Malaysia","MYS",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"2495","Malaysia","MYS",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"2496","Malaysia","MYS",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"2497","Maldives","MDV",2025,1,"SEARO",2025-01-01,72,72,NA,18,NA,FALSE,"no_lookup_match",NA
"2498","Maldives","MDV",2025,2,"SEARO",2025-02-01,74,74,NA,17,NA,FALSE,"no_lookup_match",NA
"2499","Maldives","MDV",2025,3,"SEARO",2025-03-01,69,69,NA,16,NA,FALSE,"no_lookup_match",NA
"2500","Maldives","MDV",2025,4,"SEARO",2025-04-01,120,120,NA,15,NA,FALSE,"no_lookup_match",NA
"2501","Maldives","MDV",2025,5,"SEARO",2025-05-01,116,116,NA,14,NA,FALSE,"no_lookup_match",NA
"2502","Maldives","MDV",2025,6,"SEARO",2025-06-01,165,165,NA,13,NA,FALSE,"no_lookup_match",NA
"2503","Maldives","MDV",2025,7,"SEARO",2025-07-01,168,168,NA,12,NA,FALSE,"no_lookup_match",NA
"2504","Maldives","MDV",2025,8,"SEARO",2025-08-01,256,256,NA,11,NA,FALSE,"no_lookup_match",NA
"2505","Maldives","MDV",2025,9,"SEARO",2025-09-01,252,252,NA,10,NA,FALSE,"no_lookup_match",NA
"2506","Maldives","MDV",2025,10,"SEARO",2025-10-01,373,373,NA,9,NA,FALSE,"no_lookup_match",NA
"2507","Maldives","MDV",2025,11,"SEARO",2025-11-01,376,376,NA,8,NA,FALSE,"no_lookup_match",NA
"2508","Maldives","MDV",2025,12,"SEARO",2025-12-01,411,411,NA,7,NA,FALSE,"no_lookup_match",NA
"2509","Maldives","MDV",2026,1,"SEARO",2026-01-01,631,631,NA,6,NA,FALSE,"no_lookup_match",NA
"2510","Maldives","MDV",2026,2,"SEARO",2026-02-01,420,420,NA,5,NA,FALSE,"no_lookup_match",NA
"2511","Maldives","MDV",2026,3,"SEARO",2026-03-01,591,591,NA,4,NA,FALSE,"no_lookup_match",NA
"2512","Maldives","MDV",2026,4,"SEARO",2026-04-01,601,601,NA,3,NA,FALSE,"no_lookup_match",NA
"2513","Maldives","MDV",2026,5,"SEARO",2026-05-01,NA,0,NA,2,NA,FALSE,"no_lookup_match",NA
"2514","Maldives","MDV",2026,6,"SEARO",2026-06-01,NA,0,NA,1,NA,FALSE,"no_lookup_match",NA
"2515","Maldives","MDV",2026,7,"SEARO",2026-07-01,NA,0,NA,0,NA,FALSE,"no_lookup_match",NA
