"","country","iso3","Month","season_nMonth","nb_size","nb_mean","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion","Year","date","cases","source","Data_status","Predicted_total_seasonal_cases","cum_todate_cases_calendar","cum_todate_cases_season","Data_process","percentile_most_recent","Country","Region"
"116","Guatemala","GTM",12,1,1.32936420312664,754.285714285715,754.285714285714,754.285714285714,0.0870277456756197,0.0870277456756197,2025,2025-12-01,27,NA,"Unobserved",310,38737,4411,"Estimates",27.9887836956737,"Guatemala","Latin America & Caribbean"
"117","Honduras","HND",12,1,1.81998771725228,1964.66666666667,1964.66666666667,1964.66666666667,0.1312088460412,0.1312088460412,2025,2025-12-01,0,NA,"Unobserved",0,15070,1536,"Estimates",0.000301192550988783,"Honduras","Latin America & Caribbean"
"118","India","IND",12,1,1.74540288504259,2254.38461538461,2254.38461538462,2254.38461538462,0.0253486264259741,0.0253486264259741,2025,2025-12-01,0,"SEARO","Observed",0,68356,17359,"Observed",0.000370880515388442,"India","South Asia"
"119","Jamaica","JAM",12,1,1.79633521322467,91.0000000000001,91,91,0.161012389475286,0.161012389475286,2025,2025-12-01,1566,NA,"Unobserved",9726,3482,1686,"Estimates",100,"Jamaica","Latin America & Caribbean"
"120","Kenya","KEN",12,1,134718.482580222,18.5,18.5,18.5,0.181130166517046,0.181130166517046,2025,2025-12-01,0,NA,"Unobserved",0,4565,704,"Estimates",9.24918983343861e-07,"Kenya","Sub-Saharan Africa"
"121","Kiribati","KIR",12,1,0.688072710855772,1.25,1.25,1.25,0.00225183084942298,0.00225183084942298,2025,2025-12-01,6,NA,"Unobserved",2664,3622,13,"Estimates",100,"Kiribati","East Asia & Pacific"
"122","Nepal","NPL",12,1,0.876095133534148,4.4,4.4,4.4,0.0309037575526415,0.0309037575526415,2025,2025-12-01,0,"SEARO","Observed",0,5373,844,"Observed",20.7422028012985,"Nepal","South Asia"
"123","Palau","PLW",12,1,0.555783339539081,67.2,67.2,67.2,0.125786778589729,0.125786778589729,2025,2025-12-01,0,NA,"Unobserved",0,110,0,"Estimates",6.92808570967575,"Palau","East Asia & Pacific"
"124","Samoa","WSM",12,1,0.320699428654222,899.333333333333,899.333333333333,899.333333333333,0.365295709238523,0.365295709238523,2025,2025-12-01,60,NA,"Unobserved",164,11934,191,"Estimates",44.400028398616,"Samoa","East Asia & Pacific"
"125","Sudan","SDN",12,1,1355969.1533649,170.5,170.5,170.5,0.179284963196635,0.179284963196635,2025,2025-12-01,383,NA,"Unobserved",2136,5051,1451,"Estimates",100,"Sudan","Sub-Saharan Africa"
"126","Tonga","TON",12,1,0.240314912160675,26.6666666666666,26.6666666666667,26.6666666666667,0.319612154010936,0.319612154010936,2025,2025-12-01,0,NA,"Unobserved",0,2207,14,"Estimates",32.1791446425922,"Tonga","East Asia & Pacific"
"127","Vanuatu","VUT",12,1,0.899571827870866,42.6,42.6,42.6,0.236398700877951,0.236398700877951,2025,2025-12-01,1344,NA,"Unobserved",5685,2334,1587,"Estimates",100,"Vanuatu","East Asia & Pacific"
"128","Bangladesh","BGD",1,2,0.170978677556162,41.5555555555556,41.5555555555556,199.666666666667,0.0577574457172467,0.0162018009356249,2024,2024-01-01,1055,"SEARO","Observed",18266,1055,10800,"Observed",100,"Bangladesh","South Asia"
"129","Barbados","BRB",1,2,2.43252085841562,174.75,174.75,244,0.203441402343051,0.127846701487589,2024,2024-01-01,373,"PAHO","Observed",1833,373,389,"Observed",99.9999999173556,"Barbados","Latin America & Caribbean"
"130","Belize","BLZ",1,2,1.61166232709612,290.461538461538,290.461538461538,485.076923076923,0.1372335970951,0.0747359143931424,2024,2024-01-01,73,"PAHO","Observed",532,73,816,"Observed",86.5477931749974,"Belize","Latin America & Caribbean"
"131","China","CHN",1,2,253275.382079727,24.875,24.875,43.375,0.0273267615402104,0.00112279553454471,2024,2024-01-01,27,"WHO","Observed",988,27,520,"Observed",100,"China","East Asia & Pacific"
"132","Cook Islands","COK",1,2,1.32969383783867,9.33333333333334,9.33333333333333,42.6666666666667,0.22690917353494,0.0375968271673793,2024,2024-01-01,0,"WHO","Observed",0,0,981,"Observed",6.27748128444425,"Cook Islands","East Asia & Pacific"
"133","Costa Rica","CRI",1,2,1.04477697283754,1592.83333333334,1592.83333333333,2312.83333333333,0.105619540151646,0.0576274754863588,2024,2024-01-01,3492,"PAHO","Observed",33062,3492,4467,"Observed",99.9999999547279,"Costa Rica","Latin America & Caribbean"
"134","Dominican Republic","DOM",1,2,1.80490916709649,292.833333333334,292.833333333333,710.666666666667,0.108347466370572,0.0306184891007884,2024,2024-01-01,3821,"PAHO","Observed",35266,3821,4022,"Observed",100,"Dominican Republic","Latin America & Caribbean"
"135","El Salvador","SLV",1,2,2.44327832310398,1167.71428571429,1167.71428571429,2614.42857142857,0.173919873500659,0.0619129154986272,2024,2024-01-01,491,"PAHO","Observed",2823,491,2248,"Observed",96.5082329284075,"El Salvador","Latin America & Caribbean"
"136","French Polynesia","PYF",1,2,0.721909181529859,123.555555555555,123.555555555556,210.777777777778,0.301580634281477,0.119594391140681,2024,2024-01-01,9,"WHO","Observed",30,9,69,"Observed",29.4743877567938,"French Polynesia","East Asia & Pacific"
"137","Guatemala","GTM",1,2,2.75850234056958,519.571428571429,519.571428571429,1273.85714285714,0.135195332704922,0.048167587029302,2024,2024-01-01,7911,"PAHO","Observed",58515,7911,12322,"Observed",100,"Guatemala","Latin America & Caribbean"
"138","Honduras","HND",1,2,2.83151184664177,1527.5,1527.5,3492.16666666667,0.196054338346365,0.0648454923051653,2024,2024-01-01,3602,"PAHO","Observed",18372,3602,5138,"Observed",99.9999999999347,"Honduras","Latin America & Caribbean"
"139","India","IND",1,2,1.74515156464859,7932.15384615381,7932.15384615385,10186.5384615385,0.0923641029422723,0.0670154765162982,2024,2024-01-01,5079,"SEARO","Observed",54989,5079,22438,"Observed",99.9958722850355,"India","South Asia"
"140","Jamaica","JAM",1,2,0.782506397371084,137.5,137.5,228.5,0.234540349210199,0.0735279597349131,2024,2024-01-01,457,"PAHO","Observed",1948,457,2143,"Observed",99.9992263925288,"Jamaica","Latin America & Caribbean"
"141","Kenya","KEN",1,2,0.25894176900538,32,32,50.5,0.237659268550892,0.0565291020338457,2024,2024-01-01,0,"WHO","Observed",0,0,704,"Observed",28.6682370239611,"Kenya","Sub-Saharan Africa"
"142","Kiribati","KIR",1,2,0.71101365034386,57.75,57.75,59,0.281387442369075,0.279135611519652,2024,2024-01-01,0,"WHO","Observed",0,0,13,"Observed",4.34927737267439,"Kiribati","East Asia & Pacific"
"143","Nepal","NPL",1,2,2.66019878954186,8,8,12.4,0.0530665313434684,0.0221627737908269,2024,2024-01-01,499,"SEARO","Observed",9403,499,1343,"Observed",100,"Nepal","South Asia"
"144","Palau","PLW",1,2,1.10490118752474,46.3999999999999,46.4,113.6,0.225041404496806,0.0992546259070765,2024,2024-01-01,1,"WHO","Observed",4,1,1,"Observed",8.51868662890995,"Palau","East Asia & Pacific"
"145","Samoa","WSM",1,2,0.397718801434826,60.5,60.5,959.833333333333,0.388393978035077,0.023098268796554,2024,2024-01-01,12,"WHO","Observed",31,12,203,"Observed",56.9558728580952,"Samoa","East Asia & Pacific"
"146","Sudan","SDN",1,2,0.352802539666506,62,62,232.5,0.189313523270543,0.0100285600739075,2024,2024-01-01,494,"WHO","Observed",2609,494,1945,"Observed",99.999997535919,"Sudan","Sub-Saharan Africa"
"147","Tonga","TON",1,2,614416.03127135,37.3333333333333,37.3333333333333,64,0.426522528864924,0.106910374853987,2024,2024-01-01,0,"WHO","Observed",0,0,14,"Observed",6.12113435385793e-15,"Tonga","East Asia & Pacific"
"148","Vanuatu","VUT",1,2,0.942291129783765,4.6,4.6,47.2,0.273828080960542,0.0374293800825916,2024,2024-01-01,12,"WHO","Observed",44,12,1599,"Observed",99.9805593759804,"Vanuatu","East Asia & Pacific"
"149","Bhutan","BTN",2,2,0.669458933103378,38.3,38.3,116.1,0.107762670775652,0.0355235511162985,2024,2024-02-01,0,"SEARO","Observed",0,0,2,"Observed",6.58270953305496,"Bhutan","South Asia"
"150","Burkina Faso","BFA",2,2,75526684.1903417,15.6666666666667,15.6666666666667,119.166666666667,0.0711382463890289,0.00705946321927086,2024,2024-02-01,5067,"WHO","Observed",71228,11796,16038,"Observed",100,"Burkina Faso","Sub-Saharan Africa"
"151","Cameroon","CMR",2,2,43.5881014435353,13.75,13.75,62,0.140881601477139,0.0328781128915698,2024,2024-02-01,55,"WHO","Observed",390,57,57,"Observed",100,"Cameroon","Sub-Saharan Africa"
"152","Curaçao","CUW",2,2,3.61121110313934,28.5,28.5,188,0.172351958499908,0.0256268730312713,2024,2024-02-01,94,"PAHO","Observed",545,134,5457,"Observed",100,"Curaçao","Latin America & Caribbean"
"153","Ethiopia","ETH",2,2,0.104004747688427,555.2,555.2,1159.4,0.0488960166697166,0.0203217171170687,2024,2024-02-01,168,"WHO","Observed",3436,673,792,"Observed",95.3735282481402,"Ethiopia","Sub-Saharan Africa"
"154","Grenada","GRD",2,2,0.363186647216413,38.5,38.5,50,0.135299883641822,0.0559210153328131,2024,2024-02-01,37,"PAHO","Observed",273,84,100,"Observed",98.5661988860624,"Grenada","Latin America & Caribbean"
"155","Guadeloupe","GLP",2,2,0.399901329926054,259.857142857142,259.857142857143,2323.57142857143,0.213003991857121,0.0457489859934318,2024,2024-02-01,715,"PAHO","Observed",3357,2160,4380,"Observed",99.9124853979442,"Guadeloupe","Latin America & Caribbean"
"156","Mexico","MEX",2,2,4.96784610714176,3889.88888888887,3889.88888888889,6890,0.0619758800187573,0.0353195976259711,2024,2024-02-01,13673,"PAHO","Observed",220618,34920,46089,"Observed",100,"Mexico","Latin America & Caribbean"
"157","Panama","PAN",2,2,0.899318744583775,513.909090909091,513.909090909091,1072.36363636364,0.120451526184695,0.0626259086002675,2024,2024-02-01,1216,"PAHO","Observed",10095,3769,6162,"Observed",99.9999984972238,"Panama","Latin America & Caribbean"
"158","Puerto Rico","PRI",2,2,0.909485118891002,354.75,354.75,1019,0.130522014598031,0.0569382425263886,2024,2024-02-01,226,"PAHO","Observed",1732,510,1172,"Observed",99.0422247871295,"Puerto Rico","Latin America & Caribbean"
"159","Suriname","SUR",2,2,2.26508721639614,19.6,19.6,68.6,0.207948150935414,0.0563285456638358,2024,2024-02-01,38,"PAHO","Observed",183,65,65,"Observed",99.9999929039873,"Suriname","Latin America & Caribbean"
"160","Marshall Islands","MHL",3,2,1610306.43442606,26.6666666666666,26.6666666666667,51,0.018408997359073,0.00963390419883735,2024,2024-03-01,0,"WHO","Observed",0,0,0,"Observed",2.62367300615297e-10,"Marshall Islands","East Asia & Pacific"
"161","Martinique","MTQ",3,2,0.365007043547234,183.8,183.8,361.2,0.129608750280129,0.039050860814154,2024,2024-03-01,1160,"PAHO","Observed",8950,4555,3025,"Observed",99.9999998760621,"Martinique","Latin America & Caribbean"
"162","Senegal","SEN",3,2,15758.769295703,1.75,1.75,3,0.0221041530738002,0.0127361760548064,2024,2024-03-01,29,"WHO","Observed",1312,153,236,"Observed",100,"Senegal","Sub-Saharan Africa"
"163","Eritrea","ERI",4,2,4.46152205049493,561.4,561.4,1227.8,0.119337883433107,0.0535063127551542,2024,2024-04-01,972,"WHO","Observed",8145,7204,2797,"Observed",100,"Eritrea","Sub-Saharan Africa"
"164","Aruba","ABW",5,2,0.447699094768527,190,190,205,0.0911832512060843,0.0831039410105522,2024,2024-05-01,41,"WHO","Observed",450,57,43,"Observed",87.3576535861174,"Aruba","Latin America & Caribbean"
"165","Cuba","CUB",6,2,0.667789196099439,510.500000000001,510.5,538.625,0.178899565139465,0.172330476381872,2024,2024-06-01,938,"WHO","Unobserved",5243,1034,976,"Estimates",99.9605672964735,"Cuba","Latin America & Caribbean"
"166","Paraguay","PRY",6,2,1.24200341155379,1061.5,1061.5,4068.16666666667,0.090612619802902,0.0292768392027821,2024,2024-06-01,5637,"PAHO","Observed",62210,281095,23989,"Observed",100,"Paraguay","Latin America & Caribbean"
"167","Argentina","ARG",7,2,1.1416613542162,16.3333333333333,16.3333333333333,30.6666666666667,0.015216111451712,0.00765508710742657,2024,2024-07-01,40,"PAHO","Observed",2629,581279,5474,"Observed",100,"Argentina","Latin America & Caribbean"
"168","Australia","AUS",7,2,1137726.8325908,86.3076923076922,86.3076923076923,148,0.11985162926013,0.0712811734008974,2024,2024-07-01,213,"WHO","Observed",1777,1586,585,"Observed",100,"Australia","East Asia & Pacific"
"169","Bolivia","BOL",7,2,2.99419286993436,921.727272727272,921.727272727273,1800.54545454545,0.0362724695980371,0.0199386719348451,2024,2024-07-01,1147,"PAHO","Observed",31622,48778,7618,"Observed",100,"Bolivia","Latin America & Caribbean"
"170","French Guiana","GUF",7,2,0.153899395722082,24.875,24.875,91.5,0.0655307613196936,0.00491639787613252,2024,2024-07-01,587,"PAHO","Observed",8958,16064,1428,"Observed",100,"French Guiana","Latin America & Caribbean"
"171","Timor-Leste","TLS",7,2,0.372646858351064,18.2142857142857,18.2142857142857,30,0.0237819710406306,0.0142482710625253,2024,2024-07-01,30,"SEARO","Observed",1261,1347,148,"Observed",99.9999999999571,"Timor-Leste","East Asia & Pacific"
"172","Fiji","FJI",8,2,0.709953490165501,295.230769230769,295.230769230769,475.846153846154,0.0753706545645886,0.0472570550029931,2024,2024-08-01,526,"WHO","Observed",6979,6162,1927,"Observed",99.9999982259752,"Fiji","East Asia & Pacific"
"173","Indonesia","IDN",8,2,10.0452365398405,6964.42857142856,6964.42857142857,13208.5,0.116438994131032,0.0611910506147837,2024,2024-08-01,14563,"SEARO","Observed",125070,209040,33828,"Observed",100,"Indonesia","East Asia & Pacific"
"174","New Caledonia","NCL",8,2,0.418974439187022,31.5,31.5,50.6666666666667,0.09357150637835,0.0556545366130766,2024,2024-08-01,227,NA,"Unobserved",2426,391,375,"Estimates",99.9999999999999,"New Caledonia","East Asia & Pacific"
"175","Peru","PER",8,2,0.997176906862824,5440.37499999999,5440.375,10665.875,0.106688115186883,0.0663411116890773,2024,2024-08-01,1699,"PAHO","Observed",15925,259230,5849,"Observed",94.6295382476247,"Peru","Latin America & Caribbean"
"176","Saudi Arabia","SAU",8,2,3.79780460811497,105.384615384615,105.384615384615,189.384615384615,0.0543404856422422,0.0314076480681694,2024,2024-08-01,323,"WHO","Observed",5944,8193,643,"Observed",100,"Saudi Arabia","Middle East & North Africa"
"177","Brazil","BRA",9,2,2.07779223603724,41283.2000000001,41283.2,82021.4,0.0339673117898576,0.0184559228142434,2024,2024-09-01,132232,"PAHO","Observed",3892919,9887507,364903,"Observed",100,"Brazil","Latin America & Caribbean"
"178","Ecuador","ECU",9,2,1.55607546545045,1216.27272727273,1216.27272727273,2149.45454545455,0.0994903835448599,0.0562197420042388,2024,2024-09-01,2948,"PAHO","Observed",29631,53393,7642,"Observed",100,"Ecuador","Latin America & Caribbean"
"179","Réunion","REU",9,2,0.293875980875774,38.2222222222222,38.2222222222222,68.6666666666667,0.0180648214375787,0.0101339964555828,2024,2024-09-01,5,NA,"Unobserved",277,1232,5,"Estimates",98.1736103878543,"Réunion",NA
"180","Guyana","GUY",10,2,1.13080250777729,301,301,526,0.124475871732428,0.069674814399761,2024,2024-10-01,2449,"PAHO","Observed",19674,41267,17874,"Observed",100,"Guyana","Latin America & Caribbean"
"181","Cambodia","KHM",11,2,0.629644591195966,416.214285714287,416.214285714286,720.357142857143,0.0778806327855854,0.0421567247132062,2024,2024-11-01,1464,"WHO","Observed",18798,17810,4703,"Observed",99.9999999999908,"Cambodia","East Asia & Pacific"
"182","Colombia","COL",11,2,2.31730781254011,8421.16666666667,8421.16666666667,16306,0.217767448038192,0.109980805092342,2024,2024-11-01,14580,"PAHO","Observed",66952,308142,29290,"Observed",99.9999577897814,"Colombia","Latin America & Caribbean"
"183","Malaysia","MYS",11,2,2.34688585883093,5714.07692307693,5714.07692307692,11927.6923076923,0.170644553245949,0.0817755547091338,2024,2024-11-01,5699,"WHO","Observed",33397,116949,18751,"Observed",99.9965514908596,"Malaysia","East Asia & Pacific"
"184","Maldives","MDV",11,2,3.60900495957613,81.818181818182,81.8181818181818,158.090909090909,0.133036902193593,0.0682323226146325,2024,2024-11-01,124,"SEARO","Observed",932,3178,241,"Observed",99.9999999999986,"Maldives","South Asia"
"185","Sri Lanka","LKA",11,2,2.51970226706839,3476.55555555555,3476.55555555556,7258.77777777778,0.126022725557058,0.0584087655685503,2024,2024-11-01,3498,"SEARO","Observed",27757,46273,6462,"Observed",99.9999858980931,"Sri Lanka","South Asia"
"186","Bahamas","BHS",12,2,0.183868125749994,96.4999999999999,96.5,133.5,0.360697643420604,0.241900621691893,2024,2024-12-01,1751,"WHO","Unobserved",4854,2395,2297,"Estimates",99.9997087489234,"Bahamas","Latin America & Caribbean"
"187","British Virgin Islands","VGB",12,2,78428.8168048937,15,15,34.6666666666667,0.30698467392397,0.133774168256927,2024,2024-12-01,0,"WHO","Unobserved",0,758,55,"Estimates",3.06341372278589e-05,"British Virgin Islands","Latin America & Caribbean"
"188","Nicaragua","NIC",12,2,1.10148751062422,3043.66666666667,3043.66666666667,7577.16666666667,0.0851682181911749,0.0384606319806125,2024,2024-12-01,6748,"PAHO","Observed",79231,92022,15138,"Observed",99.9999999999474,"Nicaragua","Latin America & Caribbean"
"189","Pakistan","PAK",12,2,0.415454639533124,155.307692307692,155.307692307692,302.230769230769,0.0450628784400463,0.0246343091297086,2024,2024-12-01,4929,"WHO","Observed",109380,58670,12590,"Observed",100,"Pakistan","South Asia"
"190","Singapore","SGP",12,2,1.53690923049727,885.714285714285,885.714285714286,1666.5,0.163102710951037,0.0824695230962588,2024,2024-12-01,395,"WHO","Observed",2422,13655,61410,"Observed",95.9285773950163,"Singapore","East Asia & Pacific"
"191","Solomon Islands","SLB",12,2,0.553030409437289,52.75,52.75,169.625,0.185729180407264,0.0717384327949848,2024,2024-12-01,0,NA,"Unobserved",0,127,2,"Estimates",7.99440361046875,"Solomon Islands","East Asia & Pacific"
"192","Bangladesh","BGD",1,2,0.170978677556162,41.5555555555556,41.5555555555556,199.666666666667,0.0577574457172467,0.0162018009356249,2025,2025-01-01,1161,"SEARO","Observed",20101,1161,11961,"Observed",100,"Bangladesh","South Asia"
"193","Barbados","BRB",1,2,2.43252085841562,174.75,174.75,244,0.203441402343051,0.127846701487589,2025,2025-01-01,28,"PAHO","Observed",138,28,417,"Observed",44.9328337975198,"Barbados","Latin America & Caribbean"
"194","Belize","BLZ",1,2,1.61166232709612,290.461538461538,290.461538461538,485.076923076923,0.1372335970951,0.0747359143931424,2025,2025-01-01,54,"PAHO","Observed",393,54,870,"Observed",74.6572702011475,"Belize","Latin America & Caribbean"
"195","China","CHN",1,2,253275.382079727,24.875,24.875,43.375,0.0273267615402104,0.00112279553454471,2025,2025-01-01,49,"WHO","Observed",1793,49,569,"Observed",100,"China","East Asia & Pacific"
"196","Cook Islands","COK",1,2,1.32969383783867,9.33333333333334,9.33333333333333,42.6666666666667,0.22690917353494,0.0375968271673793,2025,2025-01-01,0,"WHO","Observed",0,0,981,"Observed",6.27748128444425,"Cook Islands","East Asia & Pacific"
"197","Costa Rica","CRI",1,2,1.04477697283754,1592.83333333334,1592.83333333333,2312.83333333333,0.105619540151646,0.0576274754863588,2025,2025-01-01,597,"PAHO","Observed",5652,597,5064,"Observed",97.3054857368532,"Costa Rica","Latin America & Caribbean"
"198","Dominican Republic","DOM",1,2,1.80490916709649,292.833333333334,292.833333333333,710.666666666667,0.108347466370572,0.0306184891007884,2025,2025-01-01,201,"PAHO","Observed",1855,201,4223,"Observed",99.9909562132562,"Dominican Republic","Latin America & Caribbean"
